item_id	checkbox_state	claim_state	assigned_agent	tmux_session	slot	path_type	path	dependencies	owned_path_scope	worker_output	master_status
VCS_CLI_ON_PLAN_FILE-HZ-020	[x]	finished	agent_20	humanize_vcs-cli-on-plan-file_1to1_20260619	20	file	hooks/loop-read-validator.sh		hooks/loop-read-validator.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_20/output.md	accepted
VCS_CLI_ON_PLAN_FILE-HZ-021	[x]	finished	agent_21	humanize_vcs-cli-on-plan-file_1to1_20260619	21	file	hooks/loop-write-validator.sh		hooks/loop-write-validator.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_21/output.md	accepted
VCS_CLI_ON_PLAN_FILE-HZ-022	[x]	finished	agent_22	humanize_vcs-cli-on-plan-file_1to1_20260619	22	file	scripts/humanize.sh		scripts/humanize.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_22/output.md	accepted
VCS_CLI_ON_PLAN_FILE-HZ-023	[x]	finished	agent_23	humanize_vcs-cli-on-plan-file_1to1_20260619	23	file	scripts/portable-timeout.sh		scripts/portable-timeout.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_23/output.md	accepted
VCS_CLI_ON_PLAN_FILE-HZ-024	[x]	finished	agent_24	humanize_vcs-cli-on-plan-file_1to1_20260619	24	file	scripts/setup-rlcr-loop.sh		scripts/setup-rlcr-loop.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_24/output.md	accepted
VCS_CLI_ON_PLAN_FILE-HZ-025	[x]	finished	agent_25	humanize_vcs-cli-on-plan-file_1to1_20260619	25	file	tests/test-error-scenarios.sh		tests/test-error-scenarios.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_25/output.md	accepted
VCS_CLI_ON_PLAN_FILE-HZ-026	[x]	finished	agent_26	humanize_vcs-cli-on-plan-file_1to1_20260619	26	file	tests/test-plan-file-handling.sh		tests/test-plan-file-handling.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_26/output.md	accepted
VCS_CLI_ON_PLAN_FILE-HZ-027	[x]	finished	agent_27	humanize_vcs-cli-on-plan-file_1to1_20260619	27	file	tests/test-template-loader.sh		tests/test-template-loader.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_27/output.md	accepted
VCS_CLI_ON_PLAN_FILE-HZ-028	[x]	finished	agent_28	humanize_vcs-cli-on-plan-file_1to1_20260619	28	file	tests/test-template-references.sh		tests/test-template-references.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_28/output.md	accepted
VCS_CLI_ON_PLAN_FILE-HZ-029	[x]	finished	agent_29	humanize_vcs-cli-on-plan-file_1to1_20260619	29	file	tests/test-templates-comprehensive.sh		tests/test-templates-comprehensive.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_29/output.md	accepted
VCS_CLI_ON_PLAN_FILE-HZ-030	[x]	finished	agent_30	humanize_vcs-cli-on-plan-file_1to1_20260619	30	file	hooks/lib/loop-common.sh		hooks/lib/loop-common.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_30/output.md	accepted
VCS_CLI_ON_PLAN_FILE-HZ-031	[x]	finished	agent_31	humanize_vcs-cli-on-plan-file_1to1_20260619	31	file	hooks/lib/template-loader.sh		hooks/lib/template-loader.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_31/output.md	accepted
VCS_CLI_ON_PLAN_FILE-HZ-032	[x]	finished	agent_32	humanize_vcs-cli-on-plan-file_1to1_20260619	32	file	prompt-template/block/branch-changed.md		prompt-template/block/branch-changed.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_32/output.md	accepted
VCS_CLI_ON_PLAN_FILE-HZ-033	[x]	finished	agent_33	humanize_vcs-cli-on-plan-file_1to1_20260619	33	file	prompt-template/block/codex-review-failed.md		prompt-template/block/codex-review-failed.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_33/output.md	accepted
VCS_CLI_ON_PLAN_FILE-HZ-034	[x]	finished	agent_34	humanize_vcs-cli-on-plan-file_1to1_20260619	34	file	prompt-template/block/git-not-clean-humanize-local.md		prompt-template/block/git-not-clean-humanize-local.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_34/output.md	accepted
VCS_CLI_ON_PLAN_FILE-HZ-035	[x]	finished	agent_35	humanize_vcs-cli-on-plan-file_1to1_20260619	35	file	prompt-template/block/git-not-clean-untracked.md		prompt-template/block/git-not-clean-untracked.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_35/output.md	accepted
VCS_CLI_ON_PLAN_FILE-HZ-036	[x]	finished	agent_36	humanize_vcs-cli-on-plan-file_1to1_20260619	36	file	prompt-template/block/git-not-clean.md		prompt-template/block/git-not-clean.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_36/output.md	accepted
VCS_CLI_ON_PLAN_FILE-HZ-037	[x]	finished	agent_37	humanize_vcs-cli-on-plan-file_1to1_20260619	37	file	prompt-template/block/git-push.md		prompt-template/block/git-push.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_37/output.md	accepted
VCS_CLI_ON_PLAN_FILE-HZ-038	[x]	finished	agent_38	humanize_vcs-cli-on-plan-file_1to1_20260619	38	file	prompt-template/block/goal-tracker-bash-write.md		prompt-template/block/goal-tracker-bash-write.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_38/output.md	accepted
VCS_CLI_ON_PLAN_FILE-HZ-039	[x]	finished	agent_39	humanize_vcs-cli-on-plan-file_1to1_20260619	39	file	prompt-template/block/goal-tracker-modification.md		prompt-template/block/goal-tracker-modification.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_39/output.md	accepted
VCS_CLI_ON_PLAN_FILE-HZ-040	[x]	finished	agent_40	humanize_vcs-cli-on-plan-file_1to1_20260619	40	file	prompt-template/block/goal-tracker-not-initialized.md		prompt-template/block/goal-tracker-not-initialized.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_40/output.md	accepted
VCS_CLI_ON_PLAN_FILE-HZ-041	[x]	finished	agent_41	humanize_vcs-cli-on-plan-file_1to1_20260619	41	file	prompt-template/block/incomplete-todos.md		prompt-template/block/incomplete-todos.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_41/output.md	accepted
VCS_CLI_ON_PLAN_FILE-HZ-042	[x]	finished	agent_42	humanize_vcs-cli-on-plan-file_1to1_20260619	42	file	prompt-template/block/large-files.md		prompt-template/block/large-files.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_42/output.md	accepted
VCS_CLI_ON_PLAN_FILE-HZ-043	[x]	finished	agent_43	humanize_vcs-cli-on-plan-file_1to1_20260619	43	file	prompt-template/block/plan-file-changed-commit-mode.md		prompt-template/block/plan-file-changed-commit-mode.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_43/output.md	accepted
VCS_CLI_ON_PLAN_FILE-HZ-044	[x]	finished	agent_44	humanize_vcs-cli-on-plan-file_1to1_20260619	44	file	prompt-template/block/plan-file-changed-prompt-block.md		prompt-template/block/plan-file-changed-prompt-block.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_44/output.md	accepted
VCS_CLI_ON_PLAN_FILE-HZ-045	[x]	finished	agent_45	humanize_vcs-cli-on-plan-file_1to1_20260619	45	file	prompt-template/block/plan-file-committed.md		prompt-template/block/plan-file-committed.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_45/output.md	accepted
VCS_CLI_ON_PLAN_FILE-HZ-046	[x]	finished	agent_46	humanize_vcs-cli-on-plan-file_1to1_20260619	46	file	prompt-template/block/plan-file-modified-warning.md		prompt-template/block/plan-file-modified-warning.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_46/output.md	accepted
VCS_CLI_ON_PLAN_FILE-HZ-047	[x]	finished	agent_47	humanize_vcs-cli-on-plan-file_1to1_20260619	47	file	prompt-template/block/plan-file-not-tracked.md		prompt-template/block/plan-file-not-tracked.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_47/output.md	accepted
VCS_CLI_ON_PLAN_FILE-HZ-048	[x]	finished	agent_48	humanize_vcs-cli-on-plan-file_1to1_20260619	48	file	prompt-template/block/plan-file-outside-repo-conflict.md		prompt-template/block/plan-file-outside-repo-conflict.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_48/output.md	accepted
VCS_CLI_ON_PLAN_FILE-HZ-049	[x]	finished	agent_49	humanize_vcs-cli-on-plan-file_1to1_20260619	49	file	prompt-template/block/plan-file-staged.md		prompt-template/block/plan-file-staged.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_49/output.md	accepted
VCS_CLI_ON_PLAN_FILE-HZ-050	[x]	finished	agent_50	humanize_vcs-cli-on-plan-file_1to1_20260619	50	file	prompt-template/block/plan-file-uncommitted.md		prompt-template/block/plan-file-uncommitted.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_50/output.md	accepted
VCS_CLI_ON_PLAN_FILE-HZ-051	[x]	finished	agent_51	humanize_vcs-cli-on-plan-file_1to1_20260619	51	file	prompt-template/block/pre-112-state-file.md		prompt-template/block/pre-112-state-file.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_51/output.md	accepted
VCS_CLI_ON_PLAN_FILE-HZ-052	[x]	finished	agent_52	humanize_vcs-cli-on-plan-file_1to1_20260619	52	file	prompt-template/block/prompt-file-write.md		prompt-template/block/prompt-file-write.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_52/output.md	accepted
VCS_CLI_ON_PLAN_FILE-HZ-053	[x]	finished	agent_53	humanize_vcs-cli-on-plan-file_1to1_20260619	53	file	prompt-template/block/state-file-modification.md		prompt-template/block/state-file-modification.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_53/output.md	accepted
VCS_CLI_ON_PLAN_FILE-HZ-054	[x]	finished	agent_54	humanize_vcs-cli-on-plan-file_1to1_20260619	54	file	prompt-template/block/summary-bash-write.md		prompt-template/block/summary-bash-write.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_54/output.md	accepted
VCS_CLI_ON_PLAN_FILE-HZ-055	[x]	finished	agent_55	humanize_vcs-cli-on-plan-file_1to1_20260619	55	file	prompt-template/block/todos-file-access.md		prompt-template/block/todos-file-access.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_55/output.md	accepted
VCS_CLI_ON_PLAN_FILE-HZ-056	[x]	finished	agent_56	humanize_vcs-cli-on-plan-file_1to1_20260619	56	file	prompt-template/block/unpushed-commits.md		prompt-template/block/unpushed-commits.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_56/output.md	accepted
VCS_CLI_ON_PLAN_FILE-HZ-057	[x]	finished	agent_57	humanize_vcs-cli-on-plan-file_1to1_20260619	57	file	prompt-template/block/work-summary-missing.md		prompt-template/block/work-summary-missing.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_57/output.md	accepted
VCS_CLI_ON_PLAN_FILE-HZ-058	[x]	finished	agent_58	humanize_vcs-cli-on-plan-file_1to1_20260619	58	file	prompt-template/block/wrong-directory-path.md		prompt-template/block/wrong-directory-path.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_58/output.md	accepted
VCS_CLI_ON_PLAN_FILE-HZ-059	[x]	finished	agent_59	humanize_vcs-cli-on-plan-file_1to1_20260619	59	file	prompt-template/block/wrong-file-location.md		prompt-template/block/wrong-file-location.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_59/output.md	accepted
VCS_CLI_ON_PLAN_FILE-HZ-060	[x]	finished	agent_60	humanize_vcs-cli-on-plan-file_1to1_20260619	60	file	prompt-template/block/wrong-round-file.md		prompt-template/block/wrong-round-file.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_60/output.md	accepted
VCS_CLI_ON_PLAN_FILE-HZ-061	[x]	finished	agent_61	humanize_vcs-cli-on-plan-file_1to1_20260619	61	file	prompt-template/block/wrong-round-number.md		prompt-template/block/wrong-round-number.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_61/output.md	accepted
VCS_CLI_ON_PLAN_FILE-HZ-062	[x]	finished	agent_62	humanize_vcs-cli-on-plan-file_1to1_20260619	62	file	prompt-template/block/wrong-summary-location.md		prompt-template/block/wrong-summary-location.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_62/output.md	accepted
VCS_CLI_ON_PLAN_FILE-HZ-063	[x]	finished	agent_63	humanize_vcs-cli-on-plan-file_1to1_20260619	63	file	prompt-template/claude/goal-tracker-update-request.md		prompt-template/claude/goal-tracker-update-request.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_63/output.md	accepted
VCS_CLI_ON_PLAN_FILE-HZ-064	[x]	finished	agent_64	humanize_vcs-cli-on-plan-file_1to1_20260619	64	file	prompt-template/claude/next-round-footer.md		prompt-template/claude/next-round-footer.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_64/output.md	accepted
VCS_CLI_ON_PLAN_FILE-HZ-065	[x]	finished	agent_65	humanize_vcs-cli-on-plan-file_1to1_20260619	65	file	prompt-template/claude/next-round-prompt.md		prompt-template/claude/next-round-prompt.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_65/output.md	accepted
VCS_CLI_ON_PLAN_FILE-HZ-066	[x]	finished	agent_66	humanize_vcs-cli-on-plan-file_1to1_20260619	66	file	prompt-template/claude/post-alignment-action-items.md		prompt-template/claude/post-alignment-action-items.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_66/output.md	accepted
VCS_CLI_ON_PLAN_FILE-HZ-067	[x]	finished	agent_67	humanize_vcs-cli-on-plan-file_1to1_20260619	67	file	prompt-template/claude/push-every-round-note.md		prompt-template/claude/push-every-round-note.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_67/output.md	accepted
VCS_CLI_ON_PLAN_FILE-HZ-068	[x]	finished	agent_68	humanize_vcs-cli-on-plan-file_1to1_20260619	68	file	prompt-template/codex/full-alignment-review.md		prompt-template/codex/full-alignment-review.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_68/output.md	accepted
VCS_CLI_ON_PLAN_FILE-HZ-069	[x]	finished	agent_69	humanize_vcs-cli-on-plan-file_1to1_20260619	69	file	prompt-template/codex/goal-tracker-update-section.md		prompt-template/codex/goal-tracker-update-section.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_69/output.md	accepted
VCS_CLI_ON_PLAN_FILE-HZ-070	[x]	finished	agent_70	humanize_vcs-cli-on-plan-file_1to1_20260619	70	file	prompt-template/codex/regular-review.md		prompt-template/codex/regular-review.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_70/output.md	accepted
