item_id	path_type	path	included	assigned_agent	bytes	sha16	depth	core_descendant_files	reason
USE_REALPATH4EVERYTHING-HZ-038	file	hooks/check-todos-from-transcript.py	yes	agent_08	7509	8cabe046e7a6cfda	2		hook or validator implementation for the RLCR state machine
USE_REALPATH4EVERYTHING-HZ-039	file	hooks/hooks.json	yes	agent_09	1633	cdf5736bc5c9a19e	2		hook or validator implementation for the RLCR state machine
USE_REALPATH4EVERYTHING-HZ-040	file	hooks/loop-bash-validator.sh	yes	agent_10	23517	65f29c84a4853183	2		hook or validator implementation for the RLCR state machine
USE_REALPATH4EVERYTHING-HZ-041	file	hooks/loop-codex-stop-hook.sh	yes	agent_11	85635	f5012d8714c5a97b	2		hook or validator implementation for the RLCR state machine
USE_REALPATH4EVERYTHING-HZ-042	file	hooks/loop-edit-validator.sh	yes	agent_12	9920	63517f1a8ea33b90	2		hook or validator implementation for the RLCR state machine
USE_REALPATH4EVERYTHING-HZ-043	file	hooks/loop-plan-file-validator.sh	yes	agent_13	8082	8ec1528ecd8addec	2		hook or validator implementation for the RLCR state machine
USE_REALPATH4EVERYTHING-HZ-044	file	hooks/loop-post-bash-hook.sh	yes	agent_14	5807	b87ccf10402b3e02	2		hook or validator implementation for the RLCR state machine
USE_REALPATH4EVERYTHING-HZ-045	file	hooks/loop-read-validator.sh	yes	agent_15	12504	aa9bc8b4d758ac25	2		hook or validator implementation for the RLCR state machine
USE_REALPATH4EVERYTHING-HZ-046	file	hooks/loop-write-validator.sh	yes	agent_16	13791	7f5891c4e1262684	2		hook or validator implementation for the RLCR state machine
USE_REALPATH4EVERYTHING-HZ-047	file	scripts/ask-codex.sh	yes	agent_17	12042	e568faa24d495268	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
USE_REALPATH4EVERYTHING-HZ-048	file	scripts/ask-gemini.sh	yes	agent_18	10944	902f9310af33591e	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
USE_REALPATH4EVERYTHING-HZ-049	file	scripts/bitlesson-init.sh	yes	agent_19	2136	72e985e650228e41	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
USE_REALPATH4EVERYTHING-HZ-050	file	scripts/bitlesson-select.sh	yes	agent_20	7777	b626a1962563a32d	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
USE_REALPATH4EVERYTHING-HZ-051	file	scripts/bitlesson-validate-delta.sh	yes	agent_21	12319	1a81ba0e37a1c81d	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
USE_REALPATH4EVERYTHING-HZ-052	file	scripts/cancel-rlcr-loop.sh	yes	agent_22	5930	16e63143d712400b	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
USE_REALPATH4EVERYTHING-HZ-053	file	scripts/humanize.sh	yes	agent_23	54644	fced7ddfcd97bc57	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
USE_REALPATH4EVERYTHING-SKIP-015	file	scripts/install-codex-hooks.sh	no		6252	6b87f7db1c44a867	2		installer utility; skipped as non-core algorithm content
USE_REALPATH4EVERYTHING-SKIP-016	file	scripts/install-skill.sh	no		16352	ff97bdcc4e2570ae	2		installer utility; skipped as non-core algorithm content
USE_REALPATH4EVERYTHING-SKIP-017	file	scripts/install-skills-codex.sh	no		223	b36b06c334f85a6d	2		installer utility; skipped as non-core algorithm content
USE_REALPATH4EVERYTHING-SKIP-018	file	scripts/install-skills-kimi.sh	no		221	cca6b111b73035cc	2		installer utility; skipped as non-core algorithm content
USE_REALPATH4EVERYTHING-HZ-054	file	scripts/portable-timeout.sh	yes	agent_24	2124	3898db3e97b30b7d	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
USE_REALPATH4EVERYTHING-HZ-055	file	scripts/rlcr-stop-gate.sh	yes	agent_25	6019	f538d136cbc3e925	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
USE_REALPATH4EVERYTHING-HZ-056	file	scripts/setup-rlcr-loop.sh	yes	agent_26	57169	f6a53e8fb8c447cf	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
USE_REALPATH4EVERYTHING-HZ-057	file	scripts/statusline.sh	yes	agent_27	13554	c60fbb6622cdf243	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
USE_REALPATH4EVERYTHING-HZ-058	file	scripts/validate-gen-plan-io.sh	yes	agent_28	5758	473936f2eda46a27	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
USE_REALPATH4EVERYTHING-HZ-059	file	scripts/validate-refine-plan-io.sh	yes	agent_29	21742	6ba95ef8f4e02a97	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
USE_REALPATH4EVERYTHING-HZ-060	file	templates/bitlesson.md	yes	agent_30	687	e22f0b61de97decf	2		template consumed by core workflow/memory algorithm
USE_REALPATH4EVERYTHING-HZ-061	file	tests/manual-monitor-test.sh	yes	agent_01	2535	7c3122cfaf16f056	2		executable specification for core algorithm behavior
USE_REALPATH4EVERYTHING-HZ-062	file	tests/run-all-tests.sh	yes	agent_02	9556	c89f422e08433165	2		executable specification for core algorithm behavior
USE_REALPATH4EVERYTHING-HZ-063	file	tests/setup-monitor-test-env.sh	yes	agent_03	575	2f3be7ace75fc14f	2		executable specification for core algorithm behavior
USE_REALPATH4EVERYTHING-HZ-064	file	tests/test-agent-teams.sh	yes	agent_04	24577	889b97011aaa7945	2		executable specification for core algorithm behavior
USE_REALPATH4EVERYTHING-HZ-065	file	tests/test-allowlist-validators.sh	yes	agent_05	22380	7f53a2a4da231110	2		executable specification for core algorithm behavior
USE_REALPATH4EVERYTHING-HZ-066	file	tests/test-ansi-parsing.sh	yes	agent_06	5809	bb5125d2506f8f3c	2		executable specification for core algorithm behavior
USE_REALPATH4EVERYTHING-HZ-067	file	tests/test-ask-codex.sh	yes	agent_07	15982	9e307094e0b71900	2		executable specification for core algorithm behavior
USE_REALPATH4EVERYTHING-HZ-068	file	tests/test-bash-validator-patterns.sh	yes	agent_08	6666	86cf26a4d752c05c	2		executable specification for core algorithm behavior
USE_REALPATH4EVERYTHING-HZ-069	file	tests/test-bitlesson-select-routing.sh	yes	agent_09	17115	08d120e6bb797b4f	2		executable specification for core algorithm behavior
USE_REALPATH4EVERYTHING-HZ-070	file	tests/test-bitlesson-validate-delta.sh	yes	agent_10	4403	f69b5485b1b4f1d8	2		executable specification for core algorithm behavior
USE_REALPATH4EVERYTHING-HZ-071	file	tests/test-cancel-signal-file.sh	yes	agent_11	44941	eb6e5689b03d5ca2	2		executable specification for core algorithm behavior
USE_REALPATH4EVERYTHING-HZ-072	file	tests/test-codex-hook-install.sh	yes	agent_12	9966	cc39d9d6ca577f79	2		executable specification for core algorithm behavior
USE_REALPATH4EVERYTHING-HZ-073	file	tests/test-codex-review-merge.sh	yes	agent_13	11000	749edbe22200b426	2		executable specification for core algorithm behavior
USE_REALPATH4EVERYTHING-HZ-074	file	tests/test-commit-history-section.sh	yes	agent_14	10729	e847d523cdd694a6	2		executable specification for core algorithm behavior
USE_REALPATH4EVERYTHING-HZ-075	file	tests/test-config-error-handling.sh	yes	agent_15	6134	07844141e6b7182e	2		executable specification for core algorithm behavior
USE_REALPATH4EVERYTHING-HZ-076	file	tests/test-config-merge.sh	yes	agent_16	7516	9f19072cfd049226	2		executable specification for core algorithm behavior
USE_REALPATH4EVERYTHING-HZ-077	file	tests/test-disable-nested-codex-hooks.sh	yes	agent_17	4898	7c01d37607f4d2b2	2		executable specification for core algorithm behavior
USE_REALPATH4EVERYTHING-HZ-078	file	tests/test-error-scenarios.sh	yes	agent_18	7699	67b707d31098f98e	2		executable specification for core algorithm behavior
USE_REALPATH4EVERYTHING-HZ-079	file	tests/test-finalize-phase.sh	yes	agent_19	40143	af6176c188b3cfea	2		executable specification for core algorithm behavior
USE_REALPATH4EVERYTHING-HZ-080	file	tests/test-gen-plan.sh	yes	agent_20	27572	50b62f398b5c976b	2		executable specification for core algorithm behavior
USE_REALPATH4EVERYTHING-HZ-081	file	tests/test-helpers.sh	yes	agent_21	2602	50b0fda63ab2c38c	2		executable specification for core algorithm behavior
USE_REALPATH4EVERYTHING-HZ-082	file	tests/test-humanize-escape.sh	yes	agent_22	12604	dca315fb1d393a48	2		executable specification for core algorithm behavior
USE_REALPATH4EVERYTHING-HZ-083	file	tests/test-model-router.sh	yes	agent_23	13603	12701406fe1aa66a	2		executable specification for core algorithm behavior
USE_REALPATH4EVERYTHING-HZ-084	file	tests/test-monitor-e2e-deletion.sh	yes	agent_24	645	c2b7d8b48336c9a8	2		executable specification for core algorithm behavior
USE_REALPATH4EVERYTHING-HZ-085	file	tests/test-monitor-e2e-real.sh	yes	agent_25	22253	33ff34ccb2cf4882	2		executable specification for core algorithm behavior
USE_REALPATH4EVERYTHING-HZ-086	file	tests/test-monitor-e2e-sigint.sh	yes	agent_26	637	5a837229007b1445	2		executable specification for core algorithm behavior
USE_REALPATH4EVERYTHING-HZ-087	file	tests/test-monitor-runtime.sh	yes	agent_27	13290	8e49d42fd12929ac	2		executable specification for core algorithm behavior
USE_REALPATH4EVERYTHING-HZ-088	file	tests/test-plan-file-hooks.sh	yes	agent_28	38107	1a7a7353dc0110d3	2		executable specification for core algorithm behavior
USE_REALPATH4EVERYTHING-HZ-089	file	tests/test-plan-file-validation.sh	yes	agent_29	22916	9402231190cd0636	2		executable specification for core algorithm behavior
USE_REALPATH4EVERYTHING-HZ-090	file	tests/test-refine-plan.sh	yes	agent_30	58394	b41eee66028beba4	2		executable specification for core algorithm behavior
USE_REALPATH4EVERYTHING-HZ-091	file	tests/test-session-id.sh	yes	agent_01	38452	44f061645d4bee92	2		executable specification for core algorithm behavior
USE_REALPATH4EVERYTHING-HZ-092	file	tests/test-skill-monitor.sh	yes	agent_02	11569	a3c65388cf12661c	2		executable specification for core algorithm behavior
USE_REALPATH4EVERYTHING-HZ-093	file	tests/test-state-exit-naming.sh	yes	agent_03	9047	b6e4f7e1a3616e3f	2		executable specification for core algorithm behavior
USE_REALPATH4EVERYTHING-HZ-094	file	tests/test-stop-gate.sh	yes	agent_04	10477	1b890da6a8136075	2		executable specification for core algorithm behavior
USE_REALPATH4EVERYTHING-HZ-095	file	tests/test-stop-hook-bg-allow.sh	yes	agent_05	60057	a365392ad82eef24	2		executable specification for core algorithm behavior
USE_REALPATH4EVERYTHING-HZ-096	file	tests/test-stop-hook-legacy-compat.sh	yes	agent_06	6208	8db9dbfc2e4a7c97	2		executable specification for core algorithm behavior
USE_REALPATH4EVERYTHING-HZ-097	file	tests/test-task-tag-routing.sh	yes	agent_07	7335	984a2a427778889a	2		executable specification for core algorithm behavior
USE_REALPATH4EVERYTHING-HZ-098	file	tests/test-template-loader.sh	yes	agent_08	21298	7b3f67abcfe8c547	2		executable specification for core algorithm behavior
USE_REALPATH4EVERYTHING-HZ-099	file	tests/test-template-references.sh	yes	agent_09	7103	48b8adbaa90839c4	2		executable specification for core algorithm behavior
USE_REALPATH4EVERYTHING-HZ-100	file	tests/test-templates-comprehensive.sh	yes	agent_10	19983	fefe34c461a0219e	2		executable specification for core algorithm behavior
USE_REALPATH4EVERYTHING-HZ-101	file	tests/test-todo-checker.sh	yes	agent_11	19987	f4339c70269f1629	2		executable specification for core algorithm behavior
USE_REALPATH4EVERYTHING-HZ-102	file	tests/test-unified-codex-config.sh	yes	agent_12	28114	18ca88495b96065e	2		executable specification for core algorithm behavior
USE_REALPATH4EVERYTHING-HZ-103	file	tests/test-zsh-monitor-safety.sh	yes	agent_13	10665	9dc833ff915ba169	2		executable specification for core algorithm behavior
USE_REALPATH4EVERYTHING-SKIP-019	file	.github/workflows/plan-file-test.yml	no		1774	abbdbc88c4cc909f	3		CI workflow; not core algorithm runtime or specification
USE_REALPATH4EVERYTHING-SKIP-020	file	.github/workflows/pr-target-check.yml	no		1025	c4c03791c6523736	3		CI workflow; not core algorithm runtime or specification
USE_REALPATH4EVERYTHING-SKIP-021	file	.github/workflows/run-all-tests.yml	no		445	f69083814fe0d2ff	3		CI workflow; not core algorithm runtime or specification
USE_REALPATH4EVERYTHING-SKIP-022	file	.github/workflows/shell-syntax-check.yml	no		1700	37727577fefbef88	3		CI workflow; not core algorithm runtime or specification
USE_REALPATH4EVERYTHING-SKIP-023	file	.github/workflows/template-test.yml	no		2150	f7bcd9ce40bf1809	3		CI workflow; not core algorithm runtime or specification
USE_REALPATH4EVERYTHING-SKIP-024	file	.github/workflows/version-bump-check.yml	no		5615	5d58351e053c0df7	3		CI workflow; not core algorithm runtime or specification
USE_REALPATH4EVERYTHING-SKIP-025	file	docs/images/monitor.png	no		31374	ebeab686c461fdfb	3		visual/binary asset; no algorithm text/code to research
USE_REALPATH4EVERYTHING-SKIP-026	file	docs/images/rlcr-workflow.svg	no		5569	fd50911117c44191	3		visual/binary asset; no algorithm text/code to research
USE_REALPATH4EVERYTHING-HZ-104	file	hooks/lib/loop-bg-tasks.sh	yes	agent_14	19107	867d1c3d1387322c	3		hook or validator implementation for the RLCR state machine
USE_REALPATH4EVERYTHING-HZ-105	file	hooks/lib/loop-common.sh	yes	agent_15	62888	3c00078f9986e5b3	3		hook or validator implementation for the RLCR state machine
USE_REALPATH4EVERYTHING-HZ-106	file	hooks/lib/methodology-analysis.sh	yes	agent_16	7465	13e5cba60ae6ef37	3		hook or validator implementation for the RLCR state machine
USE_REALPATH4EVERYTHING-HZ-107	file	hooks/lib/project-root.sh	yes	agent_17	4785	7b045d4dc646ddc3	3		hook or validator implementation for the RLCR state machine
USE_REALPATH4EVERYTHING-HZ-108	file	hooks/lib/template-loader.sh	yes	agent_18	7528	2a155f1304c9ee1b	3		hook or validator implementation for the RLCR state machine
USE_REALPATH4EVERYTHING-HZ-109	file	prompt-template/block/bitlesson-delta-empty-kb.md	yes	agent_19	302	04404f1e88d31a59	3		prompt/block template defining algorithmic transitions, gates, or review contracts
USE_REALPATH4EVERYTHING-HZ-110	file	prompt-template/block/bitlesson-delta-inconsistent.md	yes	agent_20	301	c17520c8954949f3	3		prompt/block template defining algorithmic transitions, gates, or review contracts
USE_REALPATH4EVERYTHING-HZ-111	file	prompt-template/block/bitlesson-delta-invalid.md	yes	agent_21	134	e2047b651634a87e	3		prompt/block template defining algorithmic transitions, gates, or review contracts
USE_REALPATH4EVERYTHING-HZ-112	file	prompt-template/block/bitlesson-delta-missing-notes.md	yes	agent_22	207	29a3c0bab78bc2bb	3		prompt/block template defining algorithmic transitions, gates, or review contracts
USE_REALPATH4EVERYTHING-HZ-113	file	prompt-template/block/bitlesson-delta-missing.md	yes	agent_23	244	1fcd89fce53ecd7a	3		prompt/block template defining algorithmic transitions, gates, or review contracts
USE_REALPATH4EVERYTHING-HZ-114	file	prompt-template/block/claude-eyes-timeout.md	yes	agent_24	776	8dea4f1564e9cc93	3		prompt/block template defining algorithmic transitions, gates, or review contracts
USE_REALPATH4EVERYTHING-HZ-115	file	prompt-template/block/codex-review-failed.md	yes	agent_25	441	da0e92480e856991	3		prompt/block template defining algorithmic transitions, gates, or review contracts
USE_REALPATH4EVERYTHING-HZ-116	file	prompt-template/block/finalize-contract-access.md	yes	agent_26	283	1889cc1dfe550d3d	3		prompt/block template defining algorithmic transitions, gates, or review contracts
USE_REALPATH4EVERYTHING-HZ-117	file	prompt-template/block/finalize-state-file-modification.md	yes	agent_27	344	3a8a62ecc2f2239d	3		prompt/block template defining algorithmic transitions, gates, or review contracts
USE_REALPATH4EVERYTHING-HZ-118	file	prompt-template/block/git-add-humanize.md	yes	agent_28	1125	21d13f820049a58a	3		prompt/block template defining algorithmic transitions, gates, or review contracts
USE_REALPATH4EVERYTHING-HZ-119	file	prompt-template/block/git-not-clean-humanize-local.md	yes	agent_29	237	3560783ce38f0173	3		prompt/block template defining algorithmic transitions, gates, or review contracts
USE_REALPATH4EVERYTHING-HZ-120	file	prompt-template/block/git-not-clean-untracked.md	yes	agent_30	451	f43695d9bf683067	3		prompt/block template defining algorithmic transitions, gates, or review contracts
USE_REALPATH4EVERYTHING-HZ-121	file	prompt-template/block/git-not-clean.md	yes	agent_01	945	fb656f7ab3f510f6	3		prompt/block template defining algorithmic transitions, gates, or review contracts
USE_REALPATH4EVERYTHING-HZ-122	file	prompt-template/block/git-push.md	yes	agent_02	270	6f6a914581c44bf4	3		prompt/block template defining algorithmic transitions, gates, or review contracts
USE_REALPATH4EVERYTHING-HZ-123	file	prompt-template/block/git-status-failed.md	yes	agent_03	326	148c7f2135627ce2	3		prompt/block template defining algorithmic transitions, gates, or review contracts
USE_REALPATH4EVERYTHING-HZ-124	file	prompt-template/block/git-tracked-humanize.md	yes	agent_04	530	20525452cb0c4c2d	3		prompt/block template defining algorithmic transitions, gates, or review contracts
USE_REALPATH4EVERYTHING-HZ-125	file	prompt-template/block/goal-tracker-bash-write.md	yes	agent_05	289	10bd3180103232ab	3		prompt/block template defining algorithmic transitions, gates, or review contracts
USE_REALPATH4EVERYTHING-HZ-126	file	prompt-template/block/goal-tracker-modification.md	yes	agent_06	486	cedf8127fa9b0b2c	3		prompt/block template defining algorithmic transitions, gates, or review contracts
USE_REALPATH4EVERYTHING-HZ-127	file	prompt-template/block/goal-tracker-not-initialized.md	yes	agent_07	707	8e0704adfd34a85f	3		prompt/block template defining algorithmic transitions, gates, or review contracts
USE_REALPATH4EVERYTHING-HZ-128	file	prompt-template/block/incomplete-todos.md	yes	agent_08	475	feaf308023ddea69	3		prompt/block template defining algorithmic transitions, gates, or review contracts
USE_REALPATH4EVERYTHING-HZ-129	file	prompt-template/block/large-files.md	yes	agent_09	1088	4959ab05fe8db151	3		prompt/block template defining algorithmic transitions, gates, or review contracts
USE_REALPATH4EVERYTHING-HZ-130	file	prompt-template/block/mainline-drift-stop.md	yes	agent_10	496	c0e025fae7763c71	3		prompt/block template defining algorithmic transitions, gates, or review contracts
USE_REALPATH4EVERYTHING-HZ-131	file	prompt-template/block/mainline-verdict-missing.md	yes	agent_11	408	1a2c5887478112e9	3		prompt/block template defining algorithmic transitions, gates, or review contracts
USE_REALPATH4EVERYTHING-HZ-132	file	prompt-template/block/methodology-analysis-state-file-modification.md	yes	agent_12	510	a67afdfe93064100	3		prompt/block template defining algorithmic transitions, gates, or review contracts
USE_REALPATH4EVERYTHING-HZ-133	file	prompt-template/block/plan-backup-protected.md	yes	agent_13	257	10d2563c8eb9bb40	3		prompt/block template defining algorithmic transitions, gates, or review contracts
USE_REALPATH4EVERYTHING-HZ-134	file	prompt-template/block/plan-file-modified.md	yes	agent_14	385	274695196e85d988	3		prompt/block template defining algorithmic transitions, gates, or review contracts
USE_REALPATH4EVERYTHING-HZ-135	file	prompt-template/block/prompt-file-write.md	yes	agent_15	413	646f5d69c23ad448	3		prompt/block template defining algorithmic transitions, gates, or review contracts
USE_REALPATH4EVERYTHING-HZ-136	file	prompt-template/block/round-contract-bash-write.md	yes	agent_16	155	bc85a93ca54ba040	3		prompt/block template defining algorithmic transitions, gates, or review contracts
USE_REALPATH4EVERYTHING-HZ-137	file	prompt-template/block/round-contract-missing.md	yes	agent_17	441	206a99910abdf663	3		prompt/block template defining algorithmic transitions, gates, or review contracts
USE_REALPATH4EVERYTHING-HZ-138	file	prompt-template/block/schema-outdated.md	yes	agent_18	379	8d25f8f8d616dc68	3		prompt/block template defining algorithmic transitions, gates, or review contracts
USE_REALPATH4EVERYTHING-HZ-139	file	prompt-template/block/state-file-modification.md	yes	agent_19	243	03127535b1db50dd	3		prompt/block template defining algorithmic transitions, gates, or review contracts
USE_REALPATH4EVERYTHING-HZ-140	file	prompt-template/block/stop-hook-direct-execution.md	yes	agent_20	394	b4def05ee18d6daf	3		prompt/block template defining algorithmic transitions, gates, or review contracts
USE_REALPATH4EVERYTHING-HZ-141	file	prompt-template/block/summary-bash-write.md	yes	agent_21	302	bd85ffadfbb99a46	3		prompt/block template defining algorithmic transitions, gates, or review contracts
USE_REALPATH4EVERYTHING-HZ-142	file	prompt-template/block/todos-file-access.md	yes	agent_22	284	95e12d3989ac1546	3		prompt/block template defining algorithmic transitions, gates, or review contracts
USE_REALPATH4EVERYTHING-HZ-143	file	prompt-template/block/unpushed-commits.md	yes	agent_23	348	0551bb132865f477	3		prompt/block template defining algorithmic transitions, gates, or review contracts
USE_REALPATH4EVERYTHING-HZ-144	file	prompt-template/block/work-summary-missing.md	yes	agent_24	335	b436e5c7da62fb36	3		prompt/block template defining algorithmic transitions, gates, or review contracts
USE_REALPATH4EVERYTHING-HZ-145	file	prompt-template/block/wrong-contract-location.md	yes	agent_25	130	555e88b9bd54ba61	3		prompt/block template defining algorithmic transitions, gates, or review contracts
