item_id	checkbox_state	claim_state	assigned_agent	tmux_session	slot	path_type	path	dependencies	owned_path_scope	worker_output	master_status
USE_REALPATH4EVERYTHING-HZ-055	[x]	finished	agent_055	humanize_use-realpath4everything_1to1_20260619	055	file	scripts/rlcr-stop-gate.sh		scripts/rlcr-stop-gate.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_055/output.md	accepted
USE_REALPATH4EVERYTHING-HZ-056	[x]	finished	agent_056	humanize_use-realpath4everything_1to1_20260619	056	file	scripts/setup-rlcr-loop.sh		scripts/setup-rlcr-loop.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_056/output.md	accepted
USE_REALPATH4EVERYTHING-HZ-057	[x]	finished	agent_057	humanize_use-realpath4everything_1to1_20260619	057	file	scripts/statusline.sh		scripts/statusline.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_057/output.md	accepted
USE_REALPATH4EVERYTHING-HZ-058	[x]	finished	agent_058	humanize_use-realpath4everything_1to1_20260619	058	file	scripts/validate-gen-plan-io.sh		scripts/validate-gen-plan-io.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_058/output.md	accepted
USE_REALPATH4EVERYTHING-HZ-059	[x]	finished	agent_059	humanize_use-realpath4everything_1to1_20260619	059	file	scripts/validate-refine-plan-io.sh		scripts/validate-refine-plan-io.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_059/output.md	accepted
USE_REALPATH4EVERYTHING-HZ-060	[x]	finished	agent_060	humanize_use-realpath4everything_1to1_20260619	060	file	templates/bitlesson.md		templates/bitlesson.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_060/output.md	accepted
USE_REALPATH4EVERYTHING-HZ-061	[x]	finished	agent_061	humanize_use-realpath4everything_1to1_20260619	061	file	tests/manual-monitor-test.sh		tests/manual-monitor-test.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_061/output.md	accepted
USE_REALPATH4EVERYTHING-HZ-062	[x]	finished	agent_062	humanize_use-realpath4everything_1to1_20260619	062	file	tests/run-all-tests.sh		tests/run-all-tests.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_062/output.md	accepted
USE_REALPATH4EVERYTHING-HZ-063	[x]	finished	agent_063	humanize_use-realpath4everything_1to1_20260619	063	file	tests/setup-monitor-test-env.sh		tests/setup-monitor-test-env.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_063/output.md	accepted
USE_REALPATH4EVERYTHING-HZ-064	[x]	finished	agent_064	humanize_use-realpath4everything_1to1_20260619	064	file	tests/test-agent-teams.sh		tests/test-agent-teams.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_064/output.md	accepted
USE_REALPATH4EVERYTHING-HZ-065	[x]	finished	agent_065	humanize_use-realpath4everything_1to1_20260619	065	file	tests/test-allowlist-validators.sh		tests/test-allowlist-validators.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_065/output.md	accepted
USE_REALPATH4EVERYTHING-HZ-066	[x]	finished	agent_066	humanize_use-realpath4everything_1to1_20260619	066	file	tests/test-ansi-parsing.sh		tests/test-ansi-parsing.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_066/output.md	accepted
USE_REALPATH4EVERYTHING-HZ-067	[x]	finished	agent_067	humanize_use-realpath4everything_1to1_20260619	067	file	tests/test-ask-codex.sh		tests/test-ask-codex.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_067/output.md	accepted
USE_REALPATH4EVERYTHING-HZ-068	[x]	finished	agent_068	humanize_use-realpath4everything_1to1_20260619	068	file	tests/test-bash-validator-patterns.sh		tests/test-bash-validator-patterns.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_068/output.md	accepted
USE_REALPATH4EVERYTHING-HZ-069	[x]	finished	agent_069	humanize_use-realpath4everything_1to1_20260619	069	file	tests/test-bitlesson-select-routing.sh		tests/test-bitlesson-select-routing.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_069/output.md	accepted
USE_REALPATH4EVERYTHING-HZ-070	[x]	finished	agent_070	humanize_use-realpath4everything_1to1_20260619	070	file	tests/test-bitlesson-validate-delta.sh		tests/test-bitlesson-validate-delta.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_070/output.md	accepted
USE_REALPATH4EVERYTHING-HZ-071	[x]	finished	agent_071	humanize_use-realpath4everything_1to1_20260619	071	file	tests/test-cancel-signal-file.sh		tests/test-cancel-signal-file.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_071/output.md	accepted
USE_REALPATH4EVERYTHING-HZ-072	[x]	finished	agent_072	humanize_use-realpath4everything_1to1_20260619	072	file	tests/test-codex-hook-install.sh		tests/test-codex-hook-install.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_072/output.md	accepted
USE_REALPATH4EVERYTHING-HZ-073	[x]	finished	agent_073	humanize_use-realpath4everything_1to1_20260619	073	file	tests/test-codex-review-merge.sh		tests/test-codex-review-merge.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_073/output.md	accepted
USE_REALPATH4EVERYTHING-HZ-074	[x]	finished	agent_074	humanize_use-realpath4everything_1to1_20260619	074	file	tests/test-commit-history-section.sh		tests/test-commit-history-section.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_074/output.md	accepted
USE_REALPATH4EVERYTHING-HZ-075	[x]	finished	agent_075	humanize_use-realpath4everything_1to1_20260619	075	file	tests/test-config-error-handling.sh		tests/test-config-error-handling.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_075/output.md	accepted
USE_REALPATH4EVERYTHING-HZ-076	[x]	finished	agent_076	humanize_use-realpath4everything_1to1_20260619	076	file	tests/test-config-merge.sh		tests/test-config-merge.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_076/output.md	accepted
USE_REALPATH4EVERYTHING-HZ-077	[x]	finished	agent_077	humanize_use-realpath4everything_1to1_20260619	077	file	tests/test-disable-nested-codex-hooks.sh		tests/test-disable-nested-codex-hooks.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_077/output.md	accepted
USE_REALPATH4EVERYTHING-HZ-078	[x]	finished	agent_078	humanize_use-realpath4everything_1to1_20260619	078	file	tests/test-error-scenarios.sh		tests/test-error-scenarios.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_078/output.md	accepted
USE_REALPATH4EVERYTHING-HZ-079	[x]	finished	agent_079	humanize_use-realpath4everything_1to1_20260619	079	file	tests/test-finalize-phase.sh		tests/test-finalize-phase.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_079/output.md	accepted
USE_REALPATH4EVERYTHING-HZ-080	[x]	finished	agent_080	humanize_use-realpath4everything_1to1_20260619	080	file	tests/test-gen-plan.sh		tests/test-gen-plan.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_080/output.md	accepted
USE_REALPATH4EVERYTHING-HZ-081	[x]	finished	agent_081	humanize_use-realpath4everything_1to1_20260619	081	file	tests/test-helpers.sh		tests/test-helpers.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_081/output.md	accepted
USE_REALPATH4EVERYTHING-HZ-082	[x]	finished	agent_082	humanize_use-realpath4everything_1to1_20260619	082	file	tests/test-humanize-escape.sh		tests/test-humanize-escape.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_082/output.md	accepted
USE_REALPATH4EVERYTHING-HZ-083	[x]	finished	agent_083	humanize_use-realpath4everything_1to1_20260619	083	file	tests/test-model-router.sh		tests/test-model-router.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_083/output.md	accepted
USE_REALPATH4EVERYTHING-HZ-084	[x]	finished	agent_084	humanize_use-realpath4everything_1to1_20260619	084	file	tests/test-monitor-e2e-deletion.sh		tests/test-monitor-e2e-deletion.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_084/output.md	accepted
USE_REALPATH4EVERYTHING-HZ-085	[x]	finished	agent_085	humanize_use-realpath4everything_1to1_20260619	085	file	tests/test-monitor-e2e-real.sh		tests/test-monitor-e2e-real.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_085/output.md	accepted
USE_REALPATH4EVERYTHING-HZ-086	[x]	finished	agent_086	humanize_use-realpath4everything_1to1_20260619	086	file	tests/test-monitor-e2e-sigint.sh		tests/test-monitor-e2e-sigint.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_086/output.md	accepted
USE_REALPATH4EVERYTHING-HZ-087	[x]	finished	agent_087	humanize_use-realpath4everything_1to1_20260619	087	file	tests/test-monitor-runtime.sh		tests/test-monitor-runtime.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_087/output.md	accepted
USE_REALPATH4EVERYTHING-HZ-088	[x]	finished	agent_088	humanize_use-realpath4everything_1to1_20260619	088	file	tests/test-plan-file-hooks.sh		tests/test-plan-file-hooks.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_088/output.md	accepted
USE_REALPATH4EVERYTHING-HZ-089	[x]	finished	agent_089	humanize_use-realpath4everything_1to1_20260619	089	file	tests/test-plan-file-validation.sh		tests/test-plan-file-validation.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_089/output.md	accepted
USE_REALPATH4EVERYTHING-HZ-090	[x]	finished	agent_090	humanize_use-realpath4everything_1to1_20260619	090	file	tests/test-refine-plan.sh		tests/test-refine-plan.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_090/output.md	accepted
USE_REALPATH4EVERYTHING-HZ-091	[x]	finished	agent_091	humanize_use-realpath4everything_1to1_20260619	091	file	tests/test-session-id.sh		tests/test-session-id.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_091/output.md	accepted
USE_REALPATH4EVERYTHING-HZ-092	[x]	finished	agent_092	humanize_use-realpath4everything_1to1_20260619	092	file	tests/test-skill-monitor.sh		tests/test-skill-monitor.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_092/output.md	accepted
USE_REALPATH4EVERYTHING-HZ-093	[x]	finished	agent_093	humanize_use-realpath4everything_1to1_20260619	093	file	tests/test-state-exit-naming.sh		tests/test-state-exit-naming.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_093/output.md	accepted
USE_REALPATH4EVERYTHING-HZ-094	[x]	finished	agent_094	humanize_use-realpath4everything_1to1_20260619	094	file	tests/test-stop-gate.sh		tests/test-stop-gate.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_094/output.md	accepted
USE_REALPATH4EVERYTHING-HZ-095	[x]	finished	agent_095	humanize_use-realpath4everything_1to1_20260619	095	file	tests/test-stop-hook-bg-allow.sh		tests/test-stop-hook-bg-allow.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_095/output.md	accepted
USE_REALPATH4EVERYTHING-HZ-096	[x]	finished	agent_096	humanize_use-realpath4everything_1to1_20260619	096	file	tests/test-stop-hook-legacy-compat.sh		tests/test-stop-hook-legacy-compat.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_096/output.md	accepted
USE_REALPATH4EVERYTHING-HZ-097	[x]	finished	agent_097	humanize_use-realpath4everything_1to1_20260619	097	file	tests/test-task-tag-routing.sh		tests/test-task-tag-routing.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_097/output.md	accepted
USE_REALPATH4EVERYTHING-HZ-098	[x]	finished	agent_098	humanize_use-realpath4everything_1to1_20260619	098	file	tests/test-template-loader.sh		tests/test-template-loader.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_098/output.md	accepted
USE_REALPATH4EVERYTHING-HZ-099	[x]	finished	agent_099	humanize_use-realpath4everything_1to1_20260619	099	file	tests/test-template-references.sh		tests/test-template-references.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_099/output.md	accepted
USE_REALPATH4EVERYTHING-HZ-100	[x]	finished	agent_100	humanize_use-realpath4everything_1to1_20260619	100	file	tests/test-templates-comprehensive.sh		tests/test-templates-comprehensive.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_100/output.md	accepted
USE_REALPATH4EVERYTHING-HZ-101	[x]	finished	agent_101	humanize_use-realpath4everything_1to1_20260619	101	file	tests/test-todo-checker.sh		tests/test-todo-checker.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_101/output.md	accepted
USE_REALPATH4EVERYTHING-HZ-102	[x]	finished	agent_102	humanize_use-realpath4everything_1to1_20260619	102	file	tests/test-unified-codex-config.sh		tests/test-unified-codex-config.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_102/output.md	accepted
USE_REALPATH4EVERYTHING-HZ-103	[x]	finished	agent_103	humanize_use-realpath4everything_1to1_20260619	103	file	tests/test-zsh-monitor-safety.sh		tests/test-zsh-monitor-safety.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_103/output.md	accepted
USE_REALPATH4EVERYTHING-HZ-104	[x]	finished	agent_104	humanize_use-realpath4everything_1to1_20260619	104	file	hooks/lib/loop-bg-tasks.sh		hooks/lib/loop-bg-tasks.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_104/output.md	accepted
USE_REALPATH4EVERYTHING-HZ-105	[x]	finished	agent_105	humanize_use-realpath4everything_1to1_20260619	105	file	hooks/lib/loop-common.sh		hooks/lib/loop-common.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_105/output.md	accepted
USE_REALPATH4EVERYTHING-HZ-106	[x]	finished	agent_106	humanize_use-realpath4everything_1to1_20260619	106	file	hooks/lib/methodology-analysis.sh		hooks/lib/methodology-analysis.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_106/output.md	accepted
USE_REALPATH4EVERYTHING-HZ-107	[x]	finished	agent_107	humanize_use-realpath4everything_1to1_20260619	107	file	hooks/lib/project-root.sh		hooks/lib/project-root.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_107/output.md	accepted
USE_REALPATH4EVERYTHING-HZ-108	[x]	finished	agent_108	humanize_use-realpath4everything_1to1_20260619	108	file	hooks/lib/template-loader.sh		hooks/lib/template-loader.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_108/output.md	accepted
USE_REALPATH4EVERYTHING-HZ-109	[x]	finished	agent_109	humanize_use-realpath4everything_1to1_20260619	109	file	prompt-template/block/bitlesson-delta-empty-kb.md		prompt-template/block/bitlesson-delta-empty-kb.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_109/output.md	accepted
