agent	item_count	total_bytes	item_ids	paths
agent_61	1	225	VCS_CLI_ON_PLAN_FILE-HZ-061	prompt-template/block/wrong-round-number.md
agent_62	1	109	VCS_CLI_ON_PLAN_FILE-HZ-062	prompt-template/block/wrong-summary-location.md
agent_63	1	573	VCS_CLI_ON_PLAN_FILE-HZ-063	prompt-template/claude/goal-tracker-update-request.md
agent_64	1	465	VCS_CLI_ON_PLAN_FILE-HZ-064	prompt-template/claude/next-round-footer.md
agent_65	1	1206	VCS_CLI_ON_PLAN_FILE-HZ-065	prompt-template/claude/next-round-prompt.md
agent_66	1	390	VCS_CLI_ON_PLAN_FILE-HZ-066	prompt-template/claude/post-alignment-action-items.md
agent_67	1	101	VCS_CLI_ON_PLAN_FILE-HZ-067	prompt-template/claude/push-every-round-note.md
agent_68	1	4180	VCS_CLI_ON_PLAN_FILE-HZ-068	prompt-template/codex/full-alignment-review.md
agent_69	1	1047	VCS_CLI_ON_PLAN_FILE-HZ-069	prompt-template/codex/goal-tracker-update-section.md
agent_70	1	3898	VCS_CLI_ON_PLAN_FILE-HZ-070	prompt-template/codex/regular-review.md
