item_id	path_type	path	assigned_agent	bytes	sha16	depth	core_descendant_files	reason
DO_NOT_WISH_CODING-HZ-061	file	scripts/setup-rlcr-loop.sh	agent_01	48475	e89575902cdfaa83	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
DO_NOT_WISH_CODING-HZ-062	file	scripts/statusline.sh	agent_02	13312	011eefd886e8dc00	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
DO_NOT_WISH_CODING-HZ-063	file	scripts/validate-gen-plan-io.sh	agent_03	5750	ff1b668bdeaf37da	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
DO_NOT_WISH_CODING-HZ-064	file	templates/bitlesson.md	agent_04	687	e22f0b61de97decf	2		template consumed by core workflow/memory algorithm
DO_NOT_WISH_CODING-HZ-065	file	tests/manual-monitor-test.sh	agent_05	2527	f4f61aa882880b50	2		executable specification for core algorithm behavior
DO_NOT_WISH_CODING-HZ-066	file	tests/run-all-tests.sh	agent_06	9619	8146028774fce948	2		executable specification for core algorithm behavior
DO_NOT_WISH_CODING-HZ-067	file	tests/setup-fixture-mock-gh.sh	agent_07	2683	1e4d9c6f73943ced	2		executable specification for core algorithm behavior
DO_NOT_WISH_CODING-HZ-068	file	tests/setup-monitor-test-env.sh	agent_08	2048	8295771483d2cdc9	2		executable specification for core algorithm behavior
DO_NOT_WISH_CODING-HZ-069	file	tests/test-agent-teams.sh	agent_09	20939	b9689960c5d046e2	2		executable specification for core algorithm behavior
DO_NOT_WISH_CODING-HZ-070	file	tests/test-allowlist-validators.sh	agent_10	14613	08d862dfc528c90d	2		executable specification for core algorithm behavior
DO_NOT_WISH_CODING-HZ-071	file	tests/test-ansi-parsing.sh	agent_11	5801	1ce1261d36446df1	2		executable specification for core algorithm behavior
DO_NOT_WISH_CODING-HZ-072	file	tests/test-ask-codex.sh	agent_12	15966	a659e1465bcddf71	2		executable specification for core algorithm behavior
DO_NOT_WISH_CODING-HZ-073	file	tests/test-bash-validator-patterns.sh	agent_13	6658	8a01aab8994ab5f7	2		executable specification for core algorithm behavior
DO_NOT_WISH_CODING-HZ-074	file	tests/test-bitlesson-select-routing.sh	agent_14	9678	114c23cdd05ea6d6	2		executable specification for core algorithm behavior
DO_NOT_WISH_CODING-HZ-075	file	tests/test-cancel-signal-file.sh	agent_15	41264	c1f879ec75a11ec4	2		executable specification for core algorithm behavior
DO_NOT_WISH_CODING-HZ-076	file	tests/test-codex-review-merge.sh	agent_16	10992	d673249b4ccf59ec	2		executable specification for core algorithm behavior
DO_NOT_WISH_CODING-HZ-077	file	tests/test-config-error-handling.sh	agent_17	6126	5e5644fed853acae	2		executable specification for core algorithm behavior
DO_NOT_WISH_CODING-HZ-078	file	tests/test-config-merge.sh	agent_18	7508	aa4c8edbca432725	2		executable specification for core algorithm behavior
DO_NOT_WISH_CODING-HZ-079	file	tests/test-error-scenarios.sh	agent_19	7691	a3d02e87805da569	2		executable specification for core algorithm behavior
DO_NOT_WISH_CODING-HZ-080	file	tests/test-finalize-phase.sh	agent_20	31032	6d6fcac7908f43c2	2		executable specification for core algorithm behavior
DO_NOT_WISH_CODING-HZ-081	file	tests/test-gen-plan.sh	agent_21	27564	b5a5a86e243a0cd9	2		executable specification for core algorithm behavior
DO_NOT_WISH_CODING-HZ-082	file	tests/test-helpers.sh	agent_22	2594	8e0372407bb9189a	2		executable specification for core algorithm behavior
DO_NOT_WISH_CODING-HZ-083	file	tests/test-humanize-escape.sh	agent_23	12037	5a0bf50c547cc4be	2		executable specification for core algorithm behavior
DO_NOT_WISH_CODING-HZ-084	file	tests/test-model-router.sh	agent_24	13587	dde0df0132edbc8d	2		executable specification for core algorithm behavior
DO_NOT_WISH_CODING-HZ-085	file	tests/test-monitor-e2e-deletion.sh	agent_25	662	34da6c8024d69000	2		executable specification for core algorithm behavior
DO_NOT_WISH_CODING-HZ-086	file	tests/test-monitor-e2e-real.sh	agent_26	32210	a922f28603aa7e41	2		executable specification for core algorithm behavior
DO_NOT_WISH_CODING-HZ-087	file	tests/test-monitor-e2e-sigint.sh	agent_27	652	aff852d22bc6cd1c	2		executable specification for core algorithm behavior
DO_NOT_WISH_CODING-HZ-088	file	tests/test-monitor-runtime.sh	agent_28	13242	d4f57c5b74203adb	2		executable specification for core algorithm behavior
DO_NOT_WISH_CODING-HZ-089	file	tests/test-plan-file-hooks.sh	agent_29	36334	6b14a1c087f0b84e	2		executable specification for core algorithm behavior
DO_NOT_WISH_CODING-HZ-090	file	tests/test-plan-file-validation.sh	agent_30	22900	641648447182e07e	2		executable specification for core algorithm behavior
DO_NOT_WISH_CODING-HZ-091	file	tests/test-pr-loop-1-scripts.sh	agent_01	531	bcbec209cb8fdea7	2		executable specification for core algorithm behavior
DO_NOT_WISH_CODING-HZ-092	file	tests/test-pr-loop-2-hooks.sh	agent_02	515	3703496203fc4519	2		executable specification for core algorithm behavior
DO_NOT_WISH_CODING-HZ-093	file	tests/test-pr-loop-3-stophook.sh	agent_03	778	f20719b0fd5918a0	2		executable specification for core algorithm behavior
DO_NOT_WISH_CODING-HZ-094	file	tests/test-pr-loop-hooks.sh	agent_04	51837	d88cec5cd422789d	2		executable specification for core algorithm behavior
DO_NOT_WISH_CODING-HZ-095	file	tests/test-pr-loop-lib.sh	agent_05	4069	7f6201c18ece96f2	2		executable specification for core algorithm behavior
DO_NOT_WISH_CODING-HZ-096	file	tests/test-pr-loop-scripts.sh	agent_06	12471	58580d83af4188a2	2		executable specification for core algorithm behavior
DO_NOT_WISH_CODING-HZ-097	file	tests/test-pr-loop-stophook.sh	agent_07	55249	3ef0f8a9f3759afa	2		executable specification for core algorithm behavior
DO_NOT_WISH_CODING-HZ-098	file	tests/test-pr-loop-system.sh	agent_08	66927	3e9f8f5e5860fa74	2		executable specification for core algorithm behavior
DO_NOT_WISH_CODING-HZ-099	file	tests/test-pr-loop.sh	agent_09	1302	bec07f08c9159e35	2		executable specification for core algorithm behavior
DO_NOT_WISH_CODING-HZ-100	file	tests/test-session-id.sh	agent_10	38444	596ab73d01cc9273	2		executable specification for core algorithm behavior
DO_NOT_WISH_CODING-HZ-101	file	tests/test-skill-monitor.sh	agent_11	11561	3f01cc51ea80c0ee	2		executable specification for core algorithm behavior
DO_NOT_WISH_CODING-HZ-102	file	tests/test-state-exit-naming.sh	agent_12	9039	4845ffa1c861e410	2		executable specification for core algorithm behavior
DO_NOT_WISH_CODING-HZ-103	file	tests/test-stop-gate.sh	agent_13	3969	4e4c9e1bb7c0d40f	2		executable specification for core algorithm behavior
DO_NOT_WISH_CODING-HZ-104	file	tests/test-task-tag-routing.sh	agent_14	6768	660221c1bc0a99da	2		executable specification for core algorithm behavior
DO_NOT_WISH_CODING-HZ-105	file	tests/test-template-loader.sh	agent_15	21290	a2219c383c2a1de7	2		executable specification for core algorithm behavior
DO_NOT_WISH_CODING-HZ-106	file	tests/test-template-references.sh	agent_16	7095	8472a7490cad3071	2		executable specification for core algorithm behavior
DO_NOT_WISH_CODING-HZ-107	file	tests/test-templates-comprehensive.sh	agent_17	19975	76863cd0a6fb9b22	2		executable specification for core algorithm behavior
DO_NOT_WISH_CODING-HZ-108	file	tests/test-todo-checker.sh	agent_18	16444	dab24d54784059d1	2		executable specification for core algorithm behavior
DO_NOT_WISH_CODING-HZ-109	file	tests/test-unified-codex-config.sh	agent_19	32027	9aed206e3ba4485b	2		executable specification for core algorithm behavior
DO_NOT_WISH_CODING-HZ-110	file	tests/test-zsh-monitor-safety.sh	agent_20	10665	9dc833ff915ba169	2		executable specification for core algorithm behavior
DO_NOT_WISH_CODING-HZ-111	file	hooks/lib/loop-common.sh	agent_21	56637	663313f1c3869b35	3		hook or validator implementation for the RLCR state machine
DO_NOT_WISH_CODING-HZ-112	file	hooks/lib/template-loader.sh	agent_22	7114	5b3f234b6593e793	3		hook or validator implementation for the RLCR state machine
DO_NOT_WISH_CODING-HZ-113	file	prompt-template/block/bitlesson-delta-empty-kb.md	agent_23	302	04404f1e88d31a59	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-114	file	prompt-template/block/bitlesson-delta-inconsistent.md	agent_24	301	c17520c8954949f3	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-115	file	prompt-template/block/bitlesson-delta-invalid.md	agent_25	134	e2047b651634a87e	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-116	file	prompt-template/block/bitlesson-delta-missing.md	agent_26	244	1fcd89fce53ecd7a	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-117	file	prompt-template/block/claude-eyes-timeout.md	agent_27	776	8dea4f1564e9cc93	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-118	file	prompt-template/block/codex-review-failed.md	agent_28	441	da0e92480e856991	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-119	file	prompt-template/block/finalize-state-file-modification.md	agent_29	344	3a8a62ecc2f2239d	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-120	file	prompt-template/block/force-push-detected.md	agent_30	630	51c9a939f5fdc13d	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-121	file	prompt-template/block/git-add-humanize.md	agent_01	1125	21d13f820049a58a	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-122	file	prompt-template/block/git-not-clean-humanize-local.md	agent_02	237	3560783ce38f0173	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-123	file	prompt-template/block/git-not-clean-untracked.md	agent_03	451	f43695d9bf683067	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-124	file	prompt-template/block/git-not-clean.md	agent_04	817	27fdbf4b61e9c3e8	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-125	file	prompt-template/block/git-push.md	agent_05	270	6f6a914581c44bf4	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-126	file	prompt-template/block/git-status-failed.md	agent_06	326	148c7f2135627ce2	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-127	file	prompt-template/block/goal-tracker-bash-write.md	agent_07	289	10bd3180103232ab	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-128	file	prompt-template/block/goal-tracker-modification.md	agent_08	792	f1ba1e1d57f10f0e	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-129	file	prompt-template/block/goal-tracker-not-initialized.md	agent_09	707	8e0704adfd34a85f	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-130	file	prompt-template/block/incomplete-todos.md	agent_10	475	feaf308023ddea69	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-131	file	prompt-template/block/large-files.md	agent_11	1088	4959ab05fe8db151	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-132	file	prompt-template/block/no-trigger-comment.md	agent_12	515	7c9e5455ad408aa7	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-133	file	prompt-template/block/plan-backup-protected.md	agent_13	257	10d2563c8eb9bb40	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-134	file	prompt-template/block/plan-file-modified.md	agent_14	385	274695196e85d988	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-135	file	prompt-template/block/pr-loop-prompt-write.md	agent_15	360	7292fc54eba28998	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-136	file	prompt-template/block/pr-loop-state-modification.md	agent_16	329	b679405192d8447d	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-137	file	prompt-template/block/prompt-file-write.md	agent_17	413	646f5d69c23ad448	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-138	file	prompt-template/block/schema-outdated.md	agent_18	379	8d25f8f8d616dc68	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-139	file	prompt-template/block/state-file-modification.md	agent_19	243	03127535b1db50dd	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-140	file	prompt-template/block/stop-hook-direct-execution.md	agent_20	394	b4def05ee18d6daf	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-141	file	prompt-template/block/summary-bash-write.md	agent_21	302	bd85ffadfbb99a46	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-142	file	prompt-template/block/todos-file-access.md	agent_22	284	95e12d3989ac1546	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-143	file	prompt-template/block/unpushed-commits.md	agent_23	348	0551bb132865f477	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-144	file	prompt-template/block/work-summary-missing.md	agent_24	335	b436e5c7da62fb36	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-145	file	prompt-template/block/wrong-directory-path.md	agent_25	152	f5ef742284113e9f	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-146	file	prompt-template/block/wrong-file-location.md	agent_26	318	7694ce22d3e717d5	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-147	file	prompt-template/block/wrong-round-file.md	agent_27	343	95e644ffc2acb524	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-148	file	prompt-template/block/wrong-round-number.md	agent_28	225	b0cda8096b43ed73	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-149	file	prompt-template/block/wrong-summary-location.md	agent_29	109	631a6877e9b14def	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-150	file	prompt-template/claude/agent-teams-continue.md	agent_30	1767	0c0dd78f9ec054e9	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-151	file	prompt-template/claude/agent-teams-core.md	agent_01	3111	251d1162231e208f	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-152	file	prompt-template/claude/agent-teams-instructions.md	agent_02	638	357c69f2bea2c736	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-153	file	prompt-template/claude/finalize-phase-prompt.md	agent_03	1720	0944612a8271aa69	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-154	file	prompt-template/claude/finalize-phase-skipped-prompt.md	agent_04	1630	9432f15a7603cf32	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-155	file	prompt-template/claude/goal-tracker-update-request.md	agent_05	573	7562a836815c4e71	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-156	file	prompt-template/claude/next-round-footer.md	agent_06	448	3cb3f7d1cd4c23eb	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-157	file	prompt-template/claude/next-round-prompt.md	agent_07	1434	defa9eccdaeff3ce	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-158	file	prompt-template/claude/open-question-notice.md	agent_08	181	f719a3f70b3ad88d	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-159	file	prompt-template/claude/post-alignment-action-items.md	agent_09	390	997a65e7b8b813f7	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-160	file	prompt-template/claude/push-every-round-note.md	agent_10	101	786793c424471d77	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-161	file	prompt-template/claude/review-phase-prompt.md	agent_11	973	b23b9f903cb7e298	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-162	file	prompt-template/codex/code-review-phase.md	agent_12	1273	7732ef716b716cfa	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-163	file	prompt-template/codex/full-alignment-review.md	agent_13	4167	b411240f17ff1f2f	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-164	file	prompt-template/codex/goal-tracker-update-section.md	agent_14	1047	b65806939b91d326	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-165	file	prompt-template/codex/regular-review.md	agent_15	3898	0e1832561c8c6381	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-166	file	prompt-template/plan/gen-plan-template.md	agent_16	4980	4b9960bde0a0514f	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-167	file	prompt-template/pr-loop/codex-goal-tracker-update.md	agent_17	2008	5243ce9a0b095b92	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-168	file	prompt-template/pr-loop/critical-requirements-has-comments.md	agent_18	654	25fa79c23496b68b	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-169	file	prompt-template/pr-loop/critical-requirements-no-comments.md	agent_19	585	d29a14c30d60898b	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-170	file	prompt-template/pr-loop/goal-tracker-initial.md	agent_20	725	4489e2fdf92f879d	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-171	file	prompt-template/pr-loop/round-0-header.md	agent_21	333	31e5f99f1dc163a6	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-172	file	prompt-template/pr-loop/round-0-task-has-comments.md	agent_22	1390	20d190147f779e4f	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-173	file	prompt-template/pr-loop/round-0-task-no-comments.md	agent_23	1066	c184172250797df4	3		prompt/block template defining algorithmic transitions, gates, or review contracts
DO_NOT_WISH_CODING-HZ-174	file	scripts/lib/config-loader.sh	agent_24	4969	278d718f8647547b	3		runtime script implementing workflow, routing, monitor, validation, or state behavior
