item_id	path_type	path	included	assigned_agent	bytes	sha16	depth	core_descendant_files	reason
REFLECTION_IMPROVE-HZ-020	directory	skills/ask-codex	yes	agent_20	1983	-	2	1	directory contains included core algorithm descendant(s)
REFLECTION_IMPROVE-HZ-021	directory	skills/humanize	yes	agent_21	8801	-	2	1	directory contains included core algorithm descendant(s)
REFLECTION_IMPROVE-HZ-022	directory	skills/humanize-gen-plan	yes	agent_22	3927	-	2	1	directory contains included core algorithm descendant(s)
REFLECTION_IMPROVE-HZ-023	directory	skills/humanize-rlcr	yes	agent_23	4364	-	2	1	directory contains included core algorithm descendant(s)
REFLECTION_IMPROVE-SKIP-007	directory	tests/fixtures	no		0	-	2	0	directory only contains skipped non-core files
REFLECTION_IMPROVE-SKIP-008	directory	tests/mocks	no		0	-	2	0	directory only contains skipped non-core files
REFLECTION_IMPROVE-HZ-024	directory	tests/robustness	yes	agent_24	277848	-	2	19	directory contains included core algorithm descendant(s)
REFLECTION_IMPROVE-SKIP-009	file	.claude-plugin/marketplace.json	no		426	ed74b33f9b014e55	2		plugin packaging metadata; not core algorithm runtime or specification
REFLECTION_IMPROVE-SKIP-010	file	.claude-plugin/plugin.json	no		637	90e4ede74c60b267	2		plugin packaging metadata; not core algorithm runtime or specification
REFLECTION_IMPROVE-SKIP-011	file	.claude/CLAUDE.md	no		1479	39aedaa403b617e6	2		local assistant instruction surface; not repository algorithm behavior
REFLECTION_IMPROVE-HZ-025	file	agents/bitlesson-selector.md	yes	agent_25	1338	493a95814bb2537b	2		agent prompt/policy file defining review or planning behavior
REFLECTION_IMPROVE-HZ-026	file	agents/draft-relevance-checker.md	yes	agent_26	1788	98f5a6a069791828	2		agent prompt/policy file defining review or planning behavior
REFLECTION_IMPROVE-HZ-027	file	agents/plan-compliance-checker.md	yes	agent_27	3619	f0bd96dcc65b6130	2		agent prompt/policy file defining review or planning behavior
REFLECTION_IMPROVE-HZ-028	file	agents/plan-understanding-quiz.md	yes	agent_28	5410	94c1d37780effdd0	2		agent prompt/policy file defining review or planning behavior
REFLECTION_IMPROVE-HZ-029	file	commands/cancel-pr-loop.md	yes	agent_29	953	41a045601d93d8d6	2		command workflow definition for plan/RLCR algorithms
REFLECTION_IMPROVE-HZ-030	file	commands/cancel-rlcr-loop.md	yes	agent_30	2066	ab7ba88db6947405	2		command workflow definition for plan/RLCR algorithms
REFLECTION_IMPROVE-HZ-031	file	commands/gen-plan.md	yes	agent_01	32047	7c0d07dc255d4c04	2		command workflow definition for plan/RLCR algorithms
REFLECTION_IMPROVE-HZ-032	file	commands/start-pr-loop.md	yes	agent_02	2349	f1323861df02ee34	2		command workflow definition for plan/RLCR algorithms
REFLECTION_IMPROVE-HZ-033	file	commands/start-rlcr-loop.md	yes	agent_03	11068	4ac4e50c428112a5	2		command workflow definition for plan/RLCR algorithms
REFLECTION_IMPROVE-HZ-034	file	config/default_config.json	yes	agent_04	169	183a14be2477c0b5	2		runtime configuration or hook schema participating in gates/routing
REFLECTION_IMPROVE-HZ-035	file	docs/bitlesson.md	yes	agent_05	1607	035e18909d8c0721	2		behavior-defining documentation for workflow/state-machine algorithms
REFLECTION_IMPROVE-SKIP-012	file	docs/install-for-claude.md	no		1878	fc7ec9081fa6ff0c	2		installation guide; skipped as non-core algorithm content
REFLECTION_IMPROVE-SKIP-013	file	docs/install-for-codex.md	no		1871	4109e9060af58438	2		installation guide; skipped as non-core algorithm content
REFLECTION_IMPROVE-SKIP-014	file	docs/install-for-kimi.md	no		5284	aeb0ba2ad697ef5e	2		installation guide; skipped as non-core algorithm content
REFLECTION_IMPROVE-HZ-036	file	docs/usage.md	yes	agent_06	11990	ada4de21e2c349f5	2		behavior-defining documentation for workflow/state-machine algorithms
REFLECTION_IMPROVE-HZ-037	file	hooks/check-todos-from-transcript.py	yes	agent_07	6692	d4d00025c38a74e2	2		hook or validator implementation for the RLCR state machine
REFLECTION_IMPROVE-HZ-038	file	hooks/hooks.json	yes	agent_08	1811	23f5ba00eef172e0	2		hook or validator implementation for the RLCR state machine
REFLECTION_IMPROVE-HZ-039	file	hooks/loop-bash-validator.sh	yes	agent_09	23728	36c2bdc0ef91ecc2	2		hook or validator implementation for the RLCR state machine
REFLECTION_IMPROVE-HZ-040	file	hooks/loop-codex-stop-hook.sh	yes	agent_10	72192	da281de891ee7929	2		hook or validator implementation for the RLCR state machine
REFLECTION_IMPROVE-HZ-041	file	hooks/loop-edit-validator.sh	yes	agent_11	8282	29387d48eaa9bfc6	2		hook or validator implementation for the RLCR state machine
REFLECTION_IMPROVE-HZ-042	file	hooks/loop-plan-file-validator.sh	yes	agent_12	8069	c8ef9801c59806b4	2		hook or validator implementation for the RLCR state machine
REFLECTION_IMPROVE-HZ-043	file	hooks/loop-post-bash-hook.sh	yes	agent_13	4782	440ee15daab27f95	2		hook or validator implementation for the RLCR state machine
REFLECTION_IMPROVE-HZ-044	file	hooks/loop-read-validator.sh	yes	agent_14	9305	cbd1f7a33e06e53f	2		hook or validator implementation for the RLCR state machine
REFLECTION_IMPROVE-HZ-045	file	hooks/loop-write-validator.sh	yes	agent_15	11502	e30d35b8ecf0fc26	2		hook or validator implementation for the RLCR state machine
REFLECTION_IMPROVE-HZ-046	file	hooks/pr-loop-stop-hook.sh	yes	agent_16	69850	8166566886247df0	2		hook or validator implementation for the RLCR state machine
REFLECTION_IMPROVE-HZ-047	file	scripts/ask-codex.sh	yes	agent_17	11948	ed27ad6eeac1d7f1	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
REFLECTION_IMPROVE-HZ-048	file	scripts/bitlesson-init.sh	yes	agent_18	2128	1f1f75128ed68ca8	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
REFLECTION_IMPROVE-HZ-049	file	scripts/bitlesson-select.sh	yes	agent_19	6348	4fc17051d404a1cb	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
REFLECTION_IMPROVE-HZ-050	file	scripts/bitlesson-validate-delta.sh	yes	agent_20	9438	42da41daee4fdb51	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
REFLECTION_IMPROVE-HZ-051	file	scripts/cancel-pr-loop.sh	yes	agent_21	3498	2ce12a3a92f45fb6	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
REFLECTION_IMPROVE-HZ-052	file	scripts/cancel-rlcr-loop.sh	yes	agent_22	5751	d0c11219d06feb41	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
REFLECTION_IMPROVE-HZ-053	file	scripts/check-bot-reactions.sh	yes	agent_23	11447	a5f372dfe88b0f1a	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
REFLECTION_IMPROVE-HZ-054	file	scripts/check-pr-reviewer-status.sh	yes	agent_24	9789	e4020f98c815cc92	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
REFLECTION_IMPROVE-HZ-055	file	scripts/fetch-pr-comments.sh	yes	agent_25	14362	9d9b92ea81bb188b	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
REFLECTION_IMPROVE-HZ-056	file	scripts/humanize.sh	yes	agent_26	67246	eab881263530cd90	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
REFLECTION_IMPROVE-SKIP-015	file	scripts/install-skill.sh	no		8579	aa3772d577dad2c7	2		installer utility; skipped as non-core algorithm content
REFLECTION_IMPROVE-SKIP-016	file	scripts/install-skills-codex.sh	no		215	23eb8215d007e80c	2		installer utility; skipped as non-core algorithm content
REFLECTION_IMPROVE-SKIP-017	file	scripts/install-skills-kimi.sh	no		213	e2e97dffdd7f8854	2		installer utility; skipped as non-core algorithm content
REFLECTION_IMPROVE-HZ-057	file	scripts/poll-pr-reviews.sh	yes	agent_27	9532	0fb293f3797d4104	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
REFLECTION_IMPROVE-HZ-058	file	scripts/portable-timeout.sh	yes	agent_28	2116	0e35de1118d19699	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
REFLECTION_IMPROVE-HZ-059	file	scripts/rlcr-stop-gate.sh	yes	agent_29	4261	66bb55430c3e56e1	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
REFLECTION_IMPROVE-HZ-060	file	scripts/setup-pr-loop.sh	yes	agent_30	34509	13007ae80da0636c	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
REFLECTION_IMPROVE-HZ-061	file	scripts/setup-rlcr-loop.sh	yes	agent_01	48701	e7d49501c766b0a0	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
REFLECTION_IMPROVE-HZ-062	file	scripts/statusline.sh	yes	agent_02	13546	217bf71faa7df380	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
REFLECTION_IMPROVE-HZ-063	file	scripts/validate-gen-plan-io.sh	yes	agent_03	5750	ff1b668bdeaf37da	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
REFLECTION_IMPROVE-HZ-064	file	templates/bitlesson.md	yes	agent_04	687	e22f0b61de97decf	2		template consumed by core workflow/memory algorithm
REFLECTION_IMPROVE-HZ-065	file	tests/manual-monitor-test.sh	yes	agent_05	2527	f4f61aa882880b50	2		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-066	file	tests/run-all-tests.sh	yes	agent_06	9619	8146028774fce948	2		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-067	file	tests/setup-fixture-mock-gh.sh	yes	agent_07	2683	1e4d9c6f73943ced	2		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-068	file	tests/setup-monitor-test-env.sh	yes	agent_08	2048	8295771483d2cdc9	2		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-069	file	tests/test-agent-teams.sh	yes	agent_09	20939	b9689960c5d046e2	2		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-070	file	tests/test-allowlist-validators.sh	yes	agent_10	14613	08d862dfc528c90d	2		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-071	file	tests/test-ansi-parsing.sh	yes	agent_11	5801	1ce1261d36446df1	2		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-072	file	tests/test-ask-codex.sh	yes	agent_12	15966	a659e1465bcddf71	2		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-073	file	tests/test-bash-validator-patterns.sh	yes	agent_13	6658	8a01aab8994ab5f7	2		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-074	file	tests/test-bitlesson-select-routing.sh	yes	agent_14	9678	114c23cdd05ea6d6	2		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-075	file	tests/test-cancel-signal-file.sh	yes	agent_15	41264	c1f879ec75a11ec4	2		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-076	file	tests/test-codex-review-merge.sh	yes	agent_16	10992	d673249b4ccf59ec	2		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-077	file	tests/test-config-error-handling.sh	yes	agent_17	6126	5e5644fed853acae	2		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-078	file	tests/test-config-merge.sh	yes	agent_18	7508	aa4c8edbca432725	2		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-079	file	tests/test-error-scenarios.sh	yes	agent_19	7691	a3d02e87805da569	2		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-080	file	tests/test-finalize-phase.sh	yes	agent_20	31032	6d6fcac7908f43c2	2		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-081	file	tests/test-gen-plan.sh	yes	agent_21	27564	b5a5a86e243a0cd9	2		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-082	file	tests/test-helpers.sh	yes	agent_22	2594	8e0372407bb9189a	2		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-083	file	tests/test-humanize-escape.sh	yes	agent_23	12037	5a0bf50c547cc4be	2		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-084	file	tests/test-model-router.sh	yes	agent_24	13587	dde0df0132edbc8d	2		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-085	file	tests/test-monitor-e2e-deletion.sh	yes	agent_25	662	34da6c8024d69000	2		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-086	file	tests/test-monitor-e2e-real.sh	yes	agent_26	32210	a922f28603aa7e41	2		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-087	file	tests/test-monitor-e2e-sigint.sh	yes	agent_27	652	aff852d22bc6cd1c	2		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-088	file	tests/test-monitor-runtime.sh	yes	agent_28	13242	d4f57c5b74203adb	2		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-089	file	tests/test-plan-file-hooks.sh	yes	agent_29	36334	6b14a1c087f0b84e	2		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-090	file	tests/test-plan-file-validation.sh	yes	agent_30	22900	641648447182e07e	2		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-091	file	tests/test-pr-loop-1-scripts.sh	yes	agent_01	531	bcbec209cb8fdea7	2		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-092	file	tests/test-pr-loop-2-hooks.sh	yes	agent_02	515	3703496203fc4519	2		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-093	file	tests/test-pr-loop-3-stophook.sh	yes	agent_03	778	f20719b0fd5918a0	2		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-094	file	tests/test-pr-loop-hooks.sh	yes	agent_04	51837	d88cec5cd422789d	2		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-095	file	tests/test-pr-loop-lib.sh	yes	agent_05	4069	7f6201c18ece96f2	2		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-096	file	tests/test-pr-loop-scripts.sh	yes	agent_06	12471	58580d83af4188a2	2		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-097	file	tests/test-pr-loop-stophook.sh	yes	agent_07	55249	3ef0f8a9f3759afa	2		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-098	file	tests/test-pr-loop-system.sh	yes	agent_08	66927	3e9f8f5e5860fa74	2		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-099	file	tests/test-pr-loop.sh	yes	agent_09	1302	bec07f08c9159e35	2		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-100	file	tests/test-session-id.sh	yes	agent_10	38444	596ab73d01cc9273	2		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-101	file	tests/test-skill-monitor.sh	yes	agent_11	11561	3f01cc51ea80c0ee	2		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-102	file	tests/test-state-exit-naming.sh	yes	agent_12	9039	4845ffa1c861e410	2		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-103	file	tests/test-stop-gate.sh	yes	agent_13	3969	4e4c9e1bb7c0d40f	2		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-104	file	tests/test-task-tag-routing.sh	yes	agent_14	6768	660221c1bc0a99da	2		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-105	file	tests/test-template-loader.sh	yes	agent_15	21290	a2219c383c2a1de7	2		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-106	file	tests/test-template-references.sh	yes	agent_16	7095	8472a7490cad3071	2		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-107	file	tests/test-templates-comprehensive.sh	yes	agent_17	19975	76863cd0a6fb9b22	2		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-108	file	tests/test-todo-checker.sh	yes	agent_18	16444	dab24d54784059d1	2		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-109	file	tests/test-unified-codex-config.sh	yes	agent_19	32027	9aed206e3ba4485b	2		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-110	file	tests/test-zsh-monitor-safety.sh	yes	agent_20	10665	9dc833ff915ba169	2		executable specification for core algorithm behavior
REFLECTION_IMPROVE-SKIP-018	file	.github/workflows/plan-file-test.yml	no		1774	abbdbc88c4cc909f	3		CI workflow; not core algorithm runtime or specification
REFLECTION_IMPROVE-SKIP-019	file	.github/workflows/run-all-tests.yml	no		445	f69083814fe0d2ff	3		CI workflow; not core algorithm runtime or specification
REFLECTION_IMPROVE-SKIP-020	file	.github/workflows/shell-syntax-check.yml	no		1700	37727577fefbef88	3		CI workflow; not core algorithm runtime or specification
REFLECTION_IMPROVE-SKIP-021	file	.github/workflows/template-test.yml	no		2150	f7bcd9ce40bf1809	3		CI workflow; not core algorithm runtime or specification
REFLECTION_IMPROVE-SKIP-022	file	.github/workflows/version-bump-check.yml	no		5615	5d58351e053c0df7	3		CI workflow; not core algorithm runtime or specification
REFLECTION_IMPROVE-SKIP-023	file	docs/images/monitor.png	no		31374	ebeab686c461fdfb	3		visual/binary asset; no algorithm text/code to research
REFLECTION_IMPROVE-SKIP-024	file	docs/images/rlcr-workflow.svg	no		5569	fd50911117c44191	3		visual/binary asset; no algorithm text/code to research
REFLECTION_IMPROVE-HZ-111	file	hooks/lib/loop-common.sh	yes	agent_21	58148	dbdc073c6e277fc7	3		hook or validator implementation for the RLCR state machine
REFLECTION_IMPROVE-HZ-112	file	hooks/lib/methodology-analysis.sh	yes	agent_22	7259	09a2644a2f658bec	3		hook or validator implementation for the RLCR state machine
REFLECTION_IMPROVE-HZ-113	file	hooks/lib/template-loader.sh	yes	agent_23	7114	5b3f234b6593e793	3		hook or validator implementation for the RLCR state machine
REFLECTION_IMPROVE-HZ-114	file	prompt-template/block/bitlesson-delta-empty-kb.md	yes	agent_24	302	04404f1e88d31a59	3		prompt/block template defining algorithmic transitions, gates, or review contracts
REFLECTION_IMPROVE-HZ-115	file	prompt-template/block/bitlesson-delta-inconsistent.md	yes	agent_25	301	c17520c8954949f3	3		prompt/block template defining algorithmic transitions, gates, or review contracts
REFLECTION_IMPROVE-HZ-116	file	prompt-template/block/bitlesson-delta-invalid.md	yes	agent_26	134	e2047b651634a87e	3		prompt/block template defining algorithmic transitions, gates, or review contracts
REFLECTION_IMPROVE-HZ-117	file	prompt-template/block/bitlesson-delta-missing.md	yes	agent_27	244	1fcd89fce53ecd7a	3		prompt/block template defining algorithmic transitions, gates, or review contracts
REFLECTION_IMPROVE-HZ-118	file	prompt-template/block/claude-eyes-timeout.md	yes	agent_28	776	8dea4f1564e9cc93	3		prompt/block template defining algorithmic transitions, gates, or review contracts
REFLECTION_IMPROVE-HZ-119	file	prompt-template/block/codex-review-failed.md	yes	agent_29	441	da0e92480e856991	3		prompt/block template defining algorithmic transitions, gates, or review contracts
REFLECTION_IMPROVE-HZ-120	file	prompt-template/block/finalize-state-file-modification.md	yes	agent_30	344	3a8a62ecc2f2239d	3		prompt/block template defining algorithmic transitions, gates, or review contracts
REFLECTION_IMPROVE-HZ-121	file	prompt-template/block/force-push-detected.md	yes	agent_01	630	51c9a939f5fdc13d	3		prompt/block template defining algorithmic transitions, gates, or review contracts
REFLECTION_IMPROVE-HZ-122	file	prompt-template/block/git-add-humanize.md	yes	agent_02	1125	21d13f820049a58a	3		prompt/block template defining algorithmic transitions, gates, or review contracts
REFLECTION_IMPROVE-HZ-123	file	prompt-template/block/git-not-clean-humanize-local.md	yes	agent_03	237	3560783ce38f0173	3		prompt/block template defining algorithmic transitions, gates, or review contracts
REFLECTION_IMPROVE-HZ-124	file	prompt-template/block/git-not-clean-untracked.md	yes	agent_04	451	f43695d9bf683067	3		prompt/block template defining algorithmic transitions, gates, or review contracts
REFLECTION_IMPROVE-HZ-125	file	prompt-template/block/git-not-clean.md	yes	agent_05	817	27fdbf4b61e9c3e8	3		prompt/block template defining algorithmic transitions, gates, or review contracts
REFLECTION_IMPROVE-HZ-126	file	prompt-template/block/git-push.md	yes	agent_06	270	6f6a914581c44bf4	3		prompt/block template defining algorithmic transitions, gates, or review contracts
REFLECTION_IMPROVE-HZ-127	file	prompt-template/block/git-status-failed.md	yes	agent_07	326	148c7f2135627ce2	3		prompt/block template defining algorithmic transitions, gates, or review contracts
REFLECTION_IMPROVE-HZ-128	file	prompt-template/block/goal-tracker-bash-write.md	yes	agent_08	289	10bd3180103232ab	3		prompt/block template defining algorithmic transitions, gates, or review contracts
REFLECTION_IMPROVE-HZ-129	file	prompt-template/block/goal-tracker-modification.md	yes	agent_09	792	f1ba1e1d57f10f0e	3		prompt/block template defining algorithmic transitions, gates, or review contracts
REFLECTION_IMPROVE-HZ-130	file	prompt-template/block/goal-tracker-not-initialized.md	yes	agent_10	707	8e0704adfd34a85f	3		prompt/block template defining algorithmic transitions, gates, or review contracts
REFLECTION_IMPROVE-HZ-131	file	prompt-template/block/incomplete-todos.md	yes	agent_11	475	feaf308023ddea69	3		prompt/block template defining algorithmic transitions, gates, or review contracts
REFLECTION_IMPROVE-HZ-132	file	prompt-template/block/large-files.md	yes	agent_12	1088	4959ab05fe8db151	3		prompt/block template defining algorithmic transitions, gates, or review contracts
REFLECTION_IMPROVE-HZ-133	file	prompt-template/block/methodology-analysis-state-file-modification.md	yes	agent_13	510	a67afdfe93064100	3		prompt/block template defining algorithmic transitions, gates, or review contracts
REFLECTION_IMPROVE-HZ-134	file	prompt-template/block/no-trigger-comment.md	yes	agent_14	515	7c9e5455ad408aa7	3		prompt/block template defining algorithmic transitions, gates, or review contracts
REFLECTION_IMPROVE-HZ-135	file	prompt-template/block/plan-backup-protected.md	yes	agent_15	257	10d2563c8eb9bb40	3		prompt/block template defining algorithmic transitions, gates, or review contracts
REFLECTION_IMPROVE-HZ-136	file	prompt-template/block/plan-file-modified.md	yes	agent_16	385	274695196e85d988	3		prompt/block template defining algorithmic transitions, gates, or review contracts
REFLECTION_IMPROVE-HZ-137	file	prompt-template/block/pr-loop-prompt-write.md	yes	agent_17	360	7292fc54eba28998	3		prompt/block template defining algorithmic transitions, gates, or review contracts
REFLECTION_IMPROVE-HZ-138	file	prompt-template/block/pr-loop-state-modification.md	yes	agent_18	329	b679405192d8447d	3		prompt/block template defining algorithmic transitions, gates, or review contracts
REFLECTION_IMPROVE-HZ-139	file	prompt-template/block/prompt-file-write.md	yes	agent_19	413	646f5d69c23ad448	3		prompt/block template defining algorithmic transitions, gates, or review contracts
REFLECTION_IMPROVE-HZ-140	file	prompt-template/block/schema-outdated.md	yes	agent_20	379	8d25f8f8d616dc68	3		prompt/block template defining algorithmic transitions, gates, or review contracts
REFLECTION_IMPROVE-HZ-141	file	prompt-template/block/state-file-modification.md	yes	agent_21	243	03127535b1db50dd	3		prompt/block template defining algorithmic transitions, gates, or review contracts
REFLECTION_IMPROVE-HZ-142	file	prompt-template/block/stop-hook-direct-execution.md	yes	agent_22	394	b4def05ee18d6daf	3		prompt/block template defining algorithmic transitions, gates, or review contracts
REFLECTION_IMPROVE-HZ-143	file	prompt-template/block/summary-bash-write.md	yes	agent_23	302	bd85ffadfbb99a46	3		prompt/block template defining algorithmic transitions, gates, or review contracts
REFLECTION_IMPROVE-HZ-144	file	prompt-template/block/todos-file-access.md	yes	agent_24	284	95e12d3989ac1546	3		prompt/block template defining algorithmic transitions, gates, or review contracts
REFLECTION_IMPROVE-HZ-145	file	prompt-template/block/unpushed-commits.md	yes	agent_25	348	0551bb132865f477	3		prompt/block template defining algorithmic transitions, gates, or review contracts
REFLECTION_IMPROVE-HZ-146	file	prompt-template/block/work-summary-missing.md	yes	agent_26	335	b436e5c7da62fb36	3		prompt/block template defining algorithmic transitions, gates, or review contracts
REFLECTION_IMPROVE-HZ-147	file	prompt-template/block/wrong-directory-path.md	yes	agent_27	152	f5ef742284113e9f	3		prompt/block template defining algorithmic transitions, gates, or review contracts
REFLECTION_IMPROVE-HZ-148	file	prompt-template/block/wrong-file-location.md	yes	agent_28	318	7694ce22d3e717d5	3		prompt/block template defining algorithmic transitions, gates, or review contracts
REFLECTION_IMPROVE-HZ-149	file	prompt-template/block/wrong-round-file.md	yes	agent_29	343	95e644ffc2acb524	3		prompt/block template defining algorithmic transitions, gates, or review contracts
REFLECTION_IMPROVE-HZ-150	file	prompt-template/block/wrong-round-number.md	yes	agent_30	225	b0cda8096b43ed73	3		prompt/block template defining algorithmic transitions, gates, or review contracts
REFLECTION_IMPROVE-HZ-151	file	prompt-template/block/wrong-summary-location.md	yes	agent_01	109	631a6877e9b14def	3		prompt/block template defining algorithmic transitions, gates, or review contracts
REFLECTION_IMPROVE-HZ-152	file	prompt-template/claude/agent-teams-continue.md	yes	agent_02	1767	0c0dd78f9ec054e9	3		prompt/block template defining algorithmic transitions, gates, or review contracts
