agent	item_count	total_bytes	item_ids	paths
agent_11	6	94471	ASK_CODEX_SKILL-HZ-011,ASK_CODEX_SKILL-HZ-041,ASK_CODEX_SKILL-HZ-071,ASK_CODEX_SKILL-HZ-101,ASK_CODEX_SKILL-HZ-131,ASK_CODEX_SKILL-HZ-161	prompt-template/block; scripts/humanize.sh; tests/test-pr-loop-3-stophook.sh; prompt-template/block/large-files.md; prompt-template/codex/code-review-phase.md; tests/robustness/test-template-error-robustness.sh
agent_12	6	87502	ASK_CODEX_SKILL-HZ-012,ASK_CODEX_SKILL-HZ-042,ASK_CODEX_SKILL-HZ-072,ASK_CODEX_SKILL-HZ-102,ASK_CODEX_SKILL-HZ-132,ASK_CODEX_SKILL-HZ-162	prompt-template/claude; scripts/poll-pr-reviews.sh; tests/test-pr-loop-hooks.sh; prompt-template/block/no-trigger-comment.md; prompt-template/codex/full-alignment-review.md; tests/robustness/test-template-stress-robustness.sh
agent_13	6	25668	ASK_CODEX_SKILL-HZ-013,ASK_CODEX_SKILL-HZ-043,ASK_CODEX_SKILL-HZ-073,ASK_CODEX_SKILL-HZ-103,ASK_CODEX_SKILL-HZ-133,ASK_CODEX_SKILL-HZ-163	prompt-template/codex; scripts/portable-timeout.sh; tests/test-pr-loop-lib.sh; prompt-template/block/plan-backup-protected.md; prompt-template/codex/goal-tracker-update-section.md; tests/robustness/test-timeout-robustness.sh
agent_14	5	54175	ASK_CODEX_SKILL-HZ-014,ASK_CODEX_SKILL-HZ-044,ASK_CODEX_SKILL-HZ-074,ASK_CODEX_SKILL-HZ-104,ASK_CODEX_SKILL-HZ-134	prompt-template/plan; scripts/setup-pr-loop.sh; tests/test-pr-loop-scripts.sh; prompt-template/block/plan-file-modified.md; prompt-template/codex/regular-review.md
agent_15	5	108343	ASK_CODEX_SKILL-HZ-015,ASK_CODEX_SKILL-HZ-045,ASK_CODEX_SKILL-HZ-075,ASK_CODEX_SKILL-HZ-105,ASK_CODEX_SKILL-HZ-135	prompt-template/pr-loop; scripts/setup-rlcr-loop.sh; tests/test-pr-loop-stophook.sh; prompt-template/block/pr-loop-prompt-write.md; prompt-template/plan/gen-plan-template.md
agent_16	5	91528	ASK_CODEX_SKILL-HZ-016,ASK_CODEX_SKILL-HZ-046,ASK_CODEX_SKILL-HZ-076,ASK_CODEX_SKILL-HZ-106,ASK_CODEX_SKILL-HZ-136	scripts/lib; scripts/validate-gen-plan-io.sh; tests/test-pr-loop-system.sh; prompt-template/block/pr-loop-state-modification.md; prompt-template/pr-loop/codex-goal-tracker-update.md
agent_17	5	6286	ASK_CODEX_SKILL-HZ-017,ASK_CODEX_SKILL-HZ-047,ASK_CODEX_SKILL-HZ-077,ASK_CODEX_SKILL-HZ-107,ASK_CODEX_SKILL-HZ-137	skills/ask-codex; tests/manual-monitor-test.sh; tests/test-pr-loop.sh; prompt-template/block/prompt-file-write.md; prompt-template/pr-loop/critical-requirements-has-comments.md
agent_18	5	318830	ASK_CODEX_SKILL-HZ-018,ASK_CODEX_SKILL-HZ-048,ASK_CODEX_SKILL-HZ-078,ASK_CODEX_SKILL-HZ-108,ASK_CODEX_SKILL-HZ-138	tests/robustness; tests/run-all-tests.sh; tests/test-session-id.sh; prompt-template/block/schema-outdated.md; prompt-template/pr-loop/critical-requirements-no-comments.md
agent_19	5	14473	ASK_CODEX_SKILL-HZ-019,ASK_CODEX_SKILL-HZ-049,ASK_CODEX_SKILL-HZ-079,ASK_CODEX_SKILL-HZ-109,ASK_CODEX_SKILL-HZ-139	agents/draft-relevance-checker.md; tests/setup-fixture-mock-gh.sh; tests/test-state-exit-naming.sh; prompt-template/block/state-file-modification.md; prompt-template/pr-loop/goal-tracker-initial.md
agent_20	5	24944	ASK_CODEX_SKILL-HZ-020,ASK_CODEX_SKILL-HZ-050,ASK_CODEX_SKILL-HZ-080,ASK_CODEX_SKILL-HZ-110,ASK_CODEX_SKILL-HZ-140	commands/cancel-pr-loop.md; tests/setup-monitor-test-env.sh; tests/test-template-loader.sh; prompt-template/block/summary-bash-write.md; prompt-template/pr-loop/round-0-header.md
agent_21	5	31629	ASK_CODEX_SKILL-HZ-021,ASK_CODEX_SKILL-HZ-051,ASK_CODEX_SKILL-HZ-081,ASK_CODEX_SKILL-HZ-111,ASK_CODEX_SKILL-HZ-141	commands/cancel-rlcr-loop.md; tests/test-agent-teams.sh; tests/test-template-references.sh; prompt-template/block/todos-file-access.md; prompt-template/pr-loop/round-0-task-has-comments.md
agent_22	5	48553	ASK_CODEX_SKILL-HZ-022,ASK_CODEX_SKILL-HZ-052,ASK_CODEX_SKILL-HZ-082,ASK_CODEX_SKILL-HZ-112,ASK_CODEX_SKILL-HZ-142	commands/gen-plan.md; tests/test-allowlist-validators.sh; tests/test-templates-comprehensive.sh; prompt-template/block/unpushed-commits.md; prompt-template/pr-loop/round-0-task-no-comments.md
agent_23	5	42365	ASK_CODEX_SKILL-HZ-023,ASK_CODEX_SKILL-HZ-053,ASK_CODEX_SKILL-HZ-083,ASK_CODEX_SKILL-HZ-113,ASK_CODEX_SKILL-HZ-143	commands/start-pr-loop.md; tests/test-ansi-parsing.sh; tests/test-todo-checker.sh; prompt-template/block/work-summary-missing.md; scripts/lib/monitor-common.sh
agent_24	5	30760	ASK_CODEX_SKILL-HZ-024,ASK_CODEX_SKILL-HZ-054,ASK_CODEX_SKILL-HZ-084,ASK_CODEX_SKILL-HZ-114,ASK_CODEX_SKILL-HZ-144	commands/start-rlcr-loop.md; tests/test-ask-codex.sh; tests/test-zsh-monitor-safety.sh; prompt-template/block/wrong-directory-path.md; skills/ask-codex/SKILL.md
agent_25	5	73508	ASK_CODEX_SKILL-HZ-025,ASK_CODEX_SKILL-HZ-055,ASK_CODEX_SKILL-HZ-085,ASK_CODEX_SKILL-HZ-115,ASK_CODEX_SKILL-HZ-145	hooks/check-todos-from-transcript.py; tests/test-bash-validator-patterns.sh; hooks/lib/loop-common.sh; prompt-template/block/wrong-file-location.md; tests/robustness/test-base-branch-detection.sh
agent_26	5	65270	ASK_CODEX_SKILL-HZ-026,ASK_CODEX_SKILL-HZ-056,ASK_CODEX_SKILL-HZ-086,ASK_CODEX_SKILL-HZ-116,ASK_CODEX_SKILL-HZ-146	hooks/hooks.json; tests/test-cancel-signal-file.sh; hooks/lib/template-loader.sh; prompt-template/block/wrong-round-file.md; tests/robustness/test-cancel-security-robustness.sh
agent_27	5	44821	ASK_CODEX_SKILL-HZ-027,ASK_CODEX_SKILL-HZ-057,ASK_CODEX_SKILL-HZ-087,ASK_CODEX_SKILL-HZ-117,ASK_CODEX_SKILL-HZ-147	hooks/loop-bash-validator.sh; tests/test-codex-review-merge.sh; prompt-template/block/claude-eyes-timeout.md; prompt-template/block/wrong-round-number.md; tests/robustness/test-concurrent-state-robustness.sh
agent_28	5	87474	ASK_CODEX_SKILL-HZ-028,ASK_CODEX_SKILL-HZ-058,ASK_CODEX_SKILL-HZ-088,ASK_CODEX_SKILL-HZ-118,ASK_CODEX_SKILL-HZ-148	hooks/loop-codex-stop-hook.sh; tests/test-error-scenarios.sh; prompt-template/block/codex-review-failed.md; prompt-template/block/wrong-summary-location.md; tests/robustness/test-git-operations-robustness.sh
agent_29	5	53198	ASK_CODEX_SKILL-HZ-029,ASK_CODEX_SKILL-HZ-059,ASK_CODEX_SKILL-HZ-089,ASK_CODEX_SKILL-HZ-119,ASK_CODEX_SKILL-HZ-149	hooks/loop-edit-validator.sh; tests/test-finalize-phase.sh; prompt-template/block/finalize-state-file-modification.md; prompt-template/claude/agent-teams-continue.md; tests/robustness/test-goal-tracker-robustness.sh
agent_30	5	52977	ASK_CODEX_SKILL-HZ-030,ASK_CODEX_SKILL-HZ-060,ASK_CODEX_SKILL-HZ-090,ASK_CODEX_SKILL-HZ-120,ASK_CODEX_SKILL-HZ-150	hooks/loop-plan-file-validator.sh; tests/test-gen-plan.sh; prompt-template/block/force-push-detected.md; prompt-template/claude/agent-teams-core.md; tests/robustness/test-hook-input-robustness.sh
