item_id	path_type	path	bytes	sha16	depth	reason
OH_MY_HUMANIZE_MAIN-SKIP-024	directory	docs/images	0	-	2	directory only contains skipped non-core files
OH_MY_HUMANIZE_MAIN-SKIP-025	directory	docs/skills	0	-	2	no included core algorithm descendants
OH_MY_HUMANIZE_MAIN-SKIP-026	directory	infra/docs	0	-	2	no included core algorithm descendants
OH_MY_HUMANIZE_MAIN-SKIP-027	directory	types/assets	0	-	2	no included core algorithm descendants
OH_MY_HUMANIZE_MAIN-SKIP-028	file	.github/PULL_REQUEST_TEMPLATE.md	253	f683f5cd8ff7abcf	2	CI workflow; not core algorithm runtime or specification
OH_MY_HUMANIZE_MAIN-SKIP-029	file	.github/SECURITY.md	536	ffaf4bf7644a82cf	2	CI workflow; not core algorithm runtime or specification
OH_MY_HUMANIZE_MAIN-SKIP-030	file	assets/arxiv.webp	1571796	366957c7a806bcf1	2	binary or generated asset; no algorithm text/code to research
OH_MY_HUMANIZE_MAIN-SKIP-031	file	assets/ask.webp	2426670	1f35492a938a163f	2	binary or generated asset; no algorithm text/code to research
OH_MY_HUMANIZE_MAIN-SKIP-032	file	assets/banner.html	5869	902f09412aa39f90	2	visual/binary asset; no algorithm text/code to research
OH_MY_HUMANIZE_MAIN-SKIP-033	file	assets/discovery.webp	63212	33eed684aa77bbe9	2	binary or generated asset; no algorithm text/code to research
OH_MY_HUMANIZE_MAIN-SKIP-034	file	assets/hero.png	158485	5b28a5f7a5af7773	2	binary or generated asset; no algorithm text/code to research
OH_MY_HUMANIZE_MAIN-SKIP-035	file	assets/icon.svg	795	727019727006f26f	2	binary or generated asset; no algorithm text/code to research
OH_MY_HUMANIZE_MAIN-SKIP-036	file	assets/lspv.webp	854564	aa101c8670a5cc95	2	binary or generated asset; no algorithm text/code to research
OH_MY_HUMANIZE_MAIN-SKIP-037	file	assets/models.webp	494618	5279dddbb4d12354	2	binary or generated asset; no algorithm text/code to research
OH_MY_HUMANIZE_MAIN-SKIP-038	file	assets/perplexity.webp	2789360	ddb68f20cd9363f6	2	binary or generated asset; no algorithm text/code to research
OH_MY_HUMANIZE_MAIN-SKIP-039	file	assets/python.webp	75058	12228a7fe790ba08	2	binary or generated asset; no algorithm text/code to research
OH_MY_HUMANIZE_MAIN-SKIP-040	file	assets/review.webp	10070404	776d71f48f258c04	2	binary or generated asset; no algorithm text/code to research
OH_MY_HUMANIZE_MAIN-SKIP-041	file	assets/slash.webp	1036706	8a1cb8cc523caeba	2	binary or generated asset; no algorithm text/code to research
OH_MY_HUMANIZE_MAIN-SKIP-042	file	assets/task.webp	1856084	18e58dd8315dcbc1	2	binary or generated asset; no algorithm text/code to research
OH_MY_HUMANIZE_MAIN-SKIP-043	file	assets/ttsr.webp	3459936	024703bed3474cff	2	binary or generated asset; no algorithm text/code to research
OH_MY_HUMANIZE_MAIN-SKIP-044	file	docs/ERRATA-GPT5-HARMONY.md	10146	06017353fb1b97b9	2	documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-045	file	docs/adding-a-provider.md	6397	fa7efc5f9bc28ef2	2	documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-046	file	docs/advisor-watchdog.md	10848	c1fdc6869a9a51bb	2	documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-047	file	docs/approval-mode.md	5723	9c00eb888dd90fa2	2	documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-048	file	docs/arktype-guide.md	7510	7f9e4b3cff4c8bae	2	documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-049	file	docs/auth-broker-gateway.md	20215	8ecccc108f62370b	2	documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-050	file	docs/collab.md	7721	cc447a89146f2a7b	2	documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-051	file	docs/config-usage.md	12893	d0e086f01b545f70	2	documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-052	file	docs/context-files.md	16886	e739003c446fadcd	2	documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-053	file	docs/environment-variables.md	63967	cdc074395cdaf160	2	documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-054	file	docs/extension-loading.md	8321	5b98c96c6bea7bb0	2	documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-055	file	docs/extensions.md	15018	ae608010864eb0e3	2	documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-056	file	docs/gemini-manifest-extensions.md	6287	45b655251f621961	2	documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-057	file	docs/hooks.md	11731	50ad1dbcd4c41485	2	documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-058	file	docs/install-id.md	3612	0d068184778efbcd	2	installation guide; skipped as non-core algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-059	file	docs/keybindings.md	4836	818517eb5fdb0f25	2	documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-060	file	docs/local-models.md	8083	f835d76e156fa7bb	2	documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-061	file	docs/lsp-config.md	12755	60489da9acbbf07d	2	documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-062	file	docs/macos-signing-notarization.md	6324	2b65a3b24dc3c54b	2	documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-063	file	docs/marketplace.md	11793	49a14110ad4740e3	2	documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-064	file	docs/models.md	31564	f0da7b21ec61b875	2	documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-065	file	docs/plugin-manager-installer-plumbing.md	15886	a069508d30874fa3	2	documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-066	file	docs/porting-from-pi-mono.md	21876	c6215a72c014052f	2	documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-067	file	docs/provider-endpoint-constraints.md	16645	a1361e404274fce4	2	documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-068	file	docs/provider-streaming-internals.md	13457	773687cde8bf9ae9	2	documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-069	file	docs/providers.md	19527	a700206226f4f7c6	2	documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-070	file	docs/python-repl.md	15669	8408adfb7833fde7	2	documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-071	file	docs/rpc.md	18911	0a366479fd0e5353	2	documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-072	file	docs/sdk.md	12672	297932daaebf90ee	2	documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-073	file	docs/secrets.md	4996	ef10096c4146530a	2	documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-074	file	docs/settings.md	36178	4ff535534f7ed036	2	documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-075	file	docs/skills.md	9812	b353b60f8c180f9e	2	documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-076	file	docs/system-prompt-customization.md	12868	634b3e9ed555051a	2	documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-077	file	docs/theme.md	11279	1a31ad1511e09880	2	documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-078	file	docs/tree.md	9088	e06ca636f2f1e3e4	2	documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-079	file	docs/ttsr-injection-lifecycle.md	13906	6ff7abb0b0bd301e	2	documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-080	file	docs/workflows.md	16904	9ff506ce196f50a7	2	documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-081	file	infra/runner.Dockerfile	3841	c9d47d8ea0de97dd	2	outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-082	file	packages/tsconfig.workspace.json	195	db394417f5299939	2	outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-083	file	patches/@ark%2Fschema@0.56.0.patch	1638	d61a333b3d5bdbc0	2	asset, patch, or example content; skipped as non-core algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-084	file	scripts/rewrite-system-prompt.style.md	3964	afb730abfab140d1	2	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-085	directory	.github/actions/build-native	0	-	3	no included core algorithm descendants
OH_MY_HUMANIZE_MAIN-SKIP-086	directory	.github/actions/bun-install	0	-	3	no included core algorithm descendants
OH_MY_HUMANIZE_MAIN-SKIP-087	directory	.github/actions/ensure-cargo-tool	0	-	3	no included core algorithm descendants
OH_MY_HUMANIZE_MAIN-SKIP-088	directory	.github/actions/ensure-rust-toolchain	0	-	3	no included core algorithm descendants
OH_MY_HUMANIZE_MAIN-SKIP-089	directory	.github/actions/ensure-sccache	0	-	3	no included core algorithm descendants
OH_MY_HUMANIZE_MAIN-SKIP-090	directory	.github/actions/ensure-zig	0	-	3	no included core algorithm descendants
OH_MY_HUMANIZE_MAIN-SKIP-091	directory	.github/actions/setup-system-deps	0	-	3	no included core algorithm descendants
OH_MY_HUMANIZE_MAIN-SKIP-092	directory	.omp/skills/semantic-compression	0	-	3	no included core algorithm descendants
OH_MY_HUMANIZE_MAIN-SKIP-093	directory	.omp/skills/system-prompts	0	-	3	no included core algorithm descendants
OH_MY_HUMANIZE_MAIN-SKIP-094	directory	crates/brush-builtins-vendored/src	0	-	3	no included core algorithm descendants
OH_MY_HUMANIZE_MAIN-SKIP-095	directory	crates/brush-core-vendored/examples	0	-	3	no included core algorithm descendants
OH_MY_HUMANIZE_MAIN-SKIP-096	directory	crates/brush-core-vendored/src	0	-	3	no included core algorithm descendants
OH_MY_HUMANIZE_MAIN-SKIP-097	directory	docs/skills/examples	0	-	3	no included core algorithm descendants
OH_MY_HUMANIZE_MAIN-SKIP-098	directory	packages/coding-agent/examples	0	-	3	no included core algorithm descendants
OH_MY_HUMANIZE_MAIN-SKIP-099	directory	packages/collab-web/public	0	-	3	no included core algorithm descendants
OH_MY_HUMANIZE_MAIN-SKIP-100	directory	python/robomp/assets	0	-	3	no included core algorithm descendants
OH_MY_HUMANIZE_MAIN-SKIP-101	directory	python/robomp/docs	0	-	3	no included core algorithm descendants
OH_MY_HUMANIZE_MAIN-SKIP-102	directory	scripts/session-stats/out	0	-	3	no included core algorithm descendants
OH_MY_HUMANIZE_MAIN-SKIP-103	file	.github/ISSUE_TEMPLATE/bug_report.yml	2524	f8058e7f43f9727a	3	CI workflow; not core algorithm runtime or specification
OH_MY_HUMANIZE_MAIN-SKIP-104	file	.github/ISSUE_TEMPLATE/config.yml	507	45d001f24f27539d	3	CI workflow; not core algorithm runtime or specification
OH_MY_HUMANIZE_MAIN-SKIP-105	file	.github/ISSUE_TEMPLATE/feature_request.yml	1178	ae61dbe066285491	3	CI workflow; not core algorithm runtime or specification
OH_MY_HUMANIZE_MAIN-SKIP-106	file	.github/ISSUE_TEMPLATE/question.yml	726	3b5e8a67db3dc0bb	3	CI workflow; not core algorithm runtime or specification
OH_MY_HUMANIZE_MAIN-SKIP-107	file	.github/workflows/ci.yml	41789	e32104affd091dba	3	CI workflow; not core algorithm runtime or specification
OH_MY_HUMANIZE_MAIN-SKIP-108	file	.omp/commands/fix-issues.md	6964	ecab641098767617	3	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-109	file	.omp/commands/release.md	1292	0c899691ff2be385	3	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-110	file	.omp/commands/review-prs.md	6148	29d390ddf6b84a9d	3	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-111	file	.omp/commands/triage.md	6361	5c4c310416a7e5ce	3	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-112	file	crates/brush-builtins-vendored/Cargo.lock	67611	0282779ce1b725bc	3	vendored third-party source; skipped as non-project algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-113	file	crates/brush-builtins-vendored/Cargo.toml	6386	9799575fe6091339	3	vendored third-party source; skipped as non-project algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-114	file	crates/brush-builtins-vendored/LICENSE	1665	2399aea81767013e	3	vendored third-party source; skipped as non-project algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-115	file	crates/brush-builtins-vendored/README.md	8311	3adde95cdc23feb9	3	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-116	file	crates/brush-core-vendored/Cargo.lock	55282	98a8da72ce7287e8	3	vendored third-party source; skipped as non-project algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-117	file	crates/brush-core-vendored/Cargo.toml	5534	a15b65352d399a59	3	vendored third-party source; skipped as non-project algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-118	file	crates/brush-core-vendored/LICENSE	1739	6a4fb3e5c86a86c6	3	vendored third-party source; skipped as non-project algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-119	file	crates/brush-core-vendored/README.md	8311	3adde95cdc23feb9	3	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-120	file	crates/pi-ast/Cargo.toml	2365	e0c440877c29f1a0	3	outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-121	file	crates/pi-iso/Cargo.toml	505	1cd7ed7e5e8cbe9b	3	outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-122	file	crates/pi-natives/Cargo.toml	1476	e9b0ca9d46fc1844	3	outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-123	file	crates/pi-shell/Cargo.toml	862	340e2856284511b3	3	outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-124	file	crates/pi-shell/NOTICE	1879	351dbfd4c2a9774c	3	outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-125	file	docs/images/workflow-dashboard-agent-tabs.png	236175	1ff3113d9c2bbe33	3	binary or generated asset; no algorithm text/code to research
OH_MY_HUMANIZE_MAIN-SKIP-126	file	docs/skills/authoring-extensions.md	9026	1d8b8086ae96633d	3	documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-127	file	docs/skills/authoring-hooks.md	9980	e904ec195645fa60	3	documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-128	file	docs/skills/authoring-marketplaces.md	8262	c961e24ea8262210	3	documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-129	file	infra/docs/01-host-and-cluster.md	18820	1fdba17a569dd3af	3	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-130	file	infra/docs/02-kata-runtime.md	19825	754aa96479a2c8b5	3	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-131	file	infra/docs/03-runner-image.md	22797	c40e2a5fceeea210	3	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-132	file	infra/docs/04-arc-and-caching.md	30922	b31d3bd7e5527d72	3	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-133	file	infra/docs/README.md	9417	5f4a3a33755f1748	3	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-134	file	packages/agent/CHANGELOG.md	57570	008422c81c569729	3	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-135	file	packages/agent/README.md	13445	3f1bc1b236b4c362	3	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-136	file	packages/agent/package.json	1738	6cdebb6719abf89a	3	package-level build metadata; skipped unless workspace-level
OH_MY_HUMANIZE_MAIN-SKIP-137	file	packages/agent/tsconfig.json	81	8c311aa9b6154a48	3	package-level build metadata; skipped unless workspace-level
OH_MY_HUMANIZE_MAIN-SKIP-138	file	packages/agent/tsconfig.publish.json	388	bb6a28d3e8477482	3	package-level build metadata; skipped unless workspace-level
OH_MY_HUMANIZE_MAIN-SKIP-139	file	packages/ai/CHANGELOG.md	366203	70498465f261da7a	3	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-140	file	packages/ai/README.md	44047	81df0ddca608ad80	3	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-141	file	packages/ai/package.json	3132	4bc205e786df3716	3	package-level build metadata; skipped unless workspace-level
OH_MY_HUMANIZE_MAIN-SKIP-142	file	packages/ai/tsconfig.json	94	7ecdf5f6d565b73b	3	package-level build metadata; skipped unless workspace-level
OH_MY_HUMANIZE_MAIN-SKIP-143	file	packages/ai/tsconfig.publish.json	388	bb6a28d3e8477482	3	package-level build metadata; skipped unless workspace-level
OH_MY_HUMANIZE_MAIN-SKIP-144	file	packages/catalog/CHANGELOG.md	34646	adabca76efa3927a	3	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-145	file	packages/catalog/README.md	2070	f6ea4844a26efc32	3	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-146	file	packages/catalog/package.json	2346	205bf06c38f34882	3	package-level build metadata; skipped unless workspace-level
OH_MY_HUMANIZE_MAIN-SKIP-147	file	packages/catalog/tsconfig.json	85	1b1851ef50b1da36	3	package-level build metadata; skipped unless workspace-level
OH_MY_HUMANIZE_MAIN-SKIP-148	file	packages/catalog/tsconfig.publish.json	245	8a427514c165cee0	3	package-level build metadata; skipped unless workspace-level
OH_MY_HUMANIZE_MAIN-SKIP-149	file	packages/coding-agent/CHANGELOG.md	1236339	a81dcc23271453ef	3	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-150	file	packages/coding-agent/DEVELOPMENT.md	12257	f42d5b8621aba0ba	3	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-151	file	packages/coding-agent/README.md	2149	6c533a4121799876	3	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-152	file	packages/coding-agent/package.json	16038	519f771ed5416525	3	package-level build metadata; skipped unless workspace-level
OH_MY_HUMANIZE_MAIN-SKIP-153	file	packages/coding-agent/tsconfig.examples.json	76	091876d16e98053b	3	outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-154	file	packages/coding-agent/tsconfig.json	94	7ecdf5f6d565b73b	3	package-level build metadata; skipped unless workspace-level
OH_MY_HUMANIZE_MAIN-SKIP-155	file	packages/coding-agent/tsconfig.publish.json	388	bb6a28d3e8477482	3	package-level build metadata; skipped unless workspace-level
OH_MY_HUMANIZE_MAIN-SKIP-156	file	packages/collab-web/CHANGELOG.md	7526	f4d088f945e7f592	3	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-157	file	packages/collab-web/README.md	3048	f0cbe2db8eb18eb6	3	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-158	file	packages/collab-web/index.html	3653	a1076f88c8cf40ac	3	outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-159	file	packages/collab-web/package.json	1636	8ff50f650a6f87aa	3	package-level build metadata; skipped unless workspace-level
OH_MY_HUMANIZE_MAIN-SKIP-160	file	packages/collab-web/tsconfig.json	236	908fc049445e71e5	3	package-level build metadata; skipped unless workspace-level
OH_MY_HUMANIZE_MAIN-SKIP-161	file	packages/collab-web/tsconfig.publish.json	348	77335f5e81c8cc71	3	package-level build metadata; skipped unless workspace-level
OH_MY_HUMANIZE_MAIN-SKIP-162	file	packages/hashline/CHANGELOG.md	19245	09fe289ae083b8e4	3	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-163	file	packages/hashline/README.md	2920	d7f81e7863b4fd9f	3	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-164	file	packages/hashline/package.json	1378	6dbee934cf3c22db	3	package-level build metadata; skipped unless workspace-level
OH_MY_HUMANIZE_MAIN-SKIP-165	file	packages/hashline/tsconfig.json	81	8c311aa9b6154a48	3	package-level build metadata; skipped unless workspace-level
OH_MY_HUMANIZE_MAIN-SKIP-166	file	packages/hashline/tsconfig.publish.json	353	1d8ef9c7d320b7c3	3	package-level build metadata; skipped unless workspace-level
OH_MY_HUMANIZE_MAIN-SKIP-167	file	packages/mnemopi/CHANGELOG.md	13925	023e82b0c4179baa	3	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-168	file	packages/mnemopi/README.md	3624	514e61574489c161	3	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-169	file	packages/mnemopi/package.json	2202	65b25e16e14aec75	3	package-level build metadata; skipped unless workspace-level
OH_MY_HUMANIZE_MAIN-SKIP-170	file	packages/mnemopi/tsconfig.json	81	8c311aa9b6154a48	3	package-level build metadata; skipped unless workspace-level
OH_MY_HUMANIZE_MAIN-SKIP-171	file	packages/mnemopi/tsconfig.publish.json	353	1d8ef9c7d320b7c3	3	package-level build metadata; skipped unless workspace-level
OH_MY_HUMANIZE_MAIN-SKIP-172	file	packages/natives/CHANGELOG.md	58057	16f2c741c67d20ad	3	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-173	file	packages/natives/README.md	2829	bb24a78e0014753a	3	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-174	file	packages/natives/package.json	1579	05e80c43faf64851	3	package-level build metadata; skipped unless workspace-level
OH_MY_HUMANIZE_MAIN-SKIP-175	file	packages/natives/tsconfig.json	97	bd7f1fc380fccad2	3	package-level build metadata; skipped unless workspace-level
OH_MY_HUMANIZE_MAIN-SKIP-176	file	packages/natives/tsconfig.publish.json	34	d906c988532396d4	3	package-level build metadata; skipped unless workspace-level
OH_MY_HUMANIZE_MAIN-SKIP-177	file	packages/snapcompact/.gitignore	17	f57bf8cd238f593c	3	outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-178	file	packages/snapcompact/CHANGELOG.md	12234	416d30fd62fc7fb5	3	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-179	file	packages/snapcompact/README.md	3686	bf652661e620d3d8	3	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-180	file	packages/snapcompact/package.json	1354	66b5ee777f1a1d20	3	package-level build metadata; skipped unless workspace-level
OH_MY_HUMANIZE_MAIN-SKIP-181	file	packages/snapcompact/tsconfig.json	81	8c311aa9b6154a48	3	package-level build metadata; skipped unless workspace-level
OH_MY_HUMANIZE_MAIN-SKIP-182	file	packages/snapcompact/tsconfig.publish.json	388	bb6a28d3e8477482	3	package-level build metadata; skipped unless workspace-level
OH_MY_HUMANIZE_MAIN-SKIP-183	file	packages/stats/CHANGELOG.md	7919	fa8bc0a47ce30105	3	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-184	file	packages/stats/README.md	2124	b8b8f504f04540a4	3	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-185	file	packages/stats/package.json	2074	d8b03d6def5748a6	3	package-level build metadata; skipped unless workspace-level
OH_MY_HUMANIZE_MAIN-SKIP-186	file	packages/stats/tailwind.config.js	968	7d987bfed810fbe5	3	package-level build metadata; skipped unless workspace-level
OH_MY_HUMANIZE_MAIN-SKIP-187	file	packages/stats/tsconfig.client.json	241	a97b0c7b94018949	3	package-level build metadata; skipped unless workspace-level
OH_MY_HUMANIZE_MAIN-SKIP-188	file	packages/stats/tsconfig.json	145	e3329a4baa6f7e94	3	package-level build metadata; skipped unless workspace-level
OH_MY_HUMANIZE_MAIN-SKIP-189	file	packages/stats/tsconfig.publish.client.json	357	6e94092f7367ce8c	3	outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-190	file	packages/stats/tsconfig.publish.json	393	92768ed58f730e66	3	package-level build metadata; skipped unless workspace-level
OH_MY_HUMANIZE_MAIN-SKIP-191	file	packages/swarm-extension/.gitignore	14	4d56952b0fb13bf8	3	outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-192	file	packages/swarm-extension/CHANGELOG.md	207	89f870b6030deb0f	3	package README/changelog prose; skipped outside core algorithm subset
