item_id	path_type	path	assigned_agent	bytes	sha16	depth	core_descendant_files	reason
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-026	file	scripts/cancel-rlcr-loop.sh	agent_26	4248	5a9506ca44a737d6	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-027	file	scripts/humanize.sh	agent_27	37239	bf86fb0933e359b1	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-028	file	scripts/portable-timeout.sh	agent_28	2116	0e35de1118d19699	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-029	file	scripts/setup-rlcr-loop.sh	agent_29	26222	8fc07e2e6783a528	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-030	file	scripts/validate-gen-plan-io.sh	agent_30	3722	5c7c3ada62c03b92	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-031	file	tests/manual-monitor-test.sh	agent_01	2573	6f254fca4dfab34a	2		executable specification for core algorithm behavior
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-032	file	tests/run-all-tests.sh	agent_02	4216	bb113a1d33618164	2		executable specification for core algorithm behavior
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-033	file	tests/test-allowlist-validators.sh	agent_03	14573	96c979129fa57121	2		executable specification for core algorithm behavior
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-034	file	tests/test-ansi-parsing.sh	agent_04	5801	1ce1261d36446df1	2		executable specification for core algorithm behavior
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-035	file	tests/test-bash-validator-patterns.sh	agent_05	6658	8a01aab8994ab5f7	2		executable specification for core algorithm behavior
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-036	file	tests/test-cancel-signal-file.sh	agent_06	41224	bf3d0fd3da678b05	2		executable specification for core algorithm behavior
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-037	file	tests/test-error-scenarios.sh	agent_07	7691	a3d02e87805da569	2		executable specification for core algorithm behavior
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-038	file	tests/test-finalize-phase.sh	agent_08	23373	5875dd38e3c6abed	2		executable specification for core algorithm behavior
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-039	file	tests/test-gen-plan.sh	agent_09	18858	30a9ab194c245bea	2		executable specification for core algorithm behavior
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-040	file	tests/test-helpers.sh	agent_10	2594	8e0372407bb9189a	2		executable specification for core algorithm behavior
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-041	file	tests/test-humanize-escape.sh	agent_11	12115	0ead458d0d7ac70f	2		executable specification for core algorithm behavior
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-042	file	tests/test-monitor-e2e-real.sh	agent_12	11182	7f0402bfb163aa6e	2		executable specification for core algorithm behavior
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-043	file	tests/test-monitor-runtime.sh	agent_13	8952	791adce1bf3404df	2		executable specification for core algorithm behavior
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-044	file	tests/test-plan-file-hooks.sh	agent_14	34778	64c0668a3783ee0e	2		executable specification for core algorithm behavior
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-045	file	tests/test-plan-file-validation.sh	agent_15	22731	e83ca826ec9a4554	2		executable specification for core algorithm behavior
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-046	file	tests/test-state-exit-naming.sh	agent_16	8959	49e6e8153751d7b2	2		executable specification for core algorithm behavior
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-047	file	tests/test-template-loader.sh	agent_17	21290	a2219c383c2a1de7	2		executable specification for core algorithm behavior
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-048	file	tests/test-template-references.sh	agent_18	7095	8472a7490cad3071	2		executable specification for core algorithm behavior
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-049	file	tests/test-templates-comprehensive.sh	agent_19	19978	6886fbefd58a6798	2		executable specification for core algorithm behavior
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-050	file	tests/test-todo-checker.sh	agent_20	10313	538a4cf151995ea8	2		executable specification for core algorithm behavior
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-051	file	tests/test-zsh-monitor-safety.sh	agent_21	10681	0f55439b379f376e	2		executable specification for core algorithm behavior
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-052	file	hooks/lib/loop-common.sh	agent_22	31864	f51c7e3118ac52d7	3		hook or validator implementation for the RLCR state machine
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-053	file	hooks/lib/template-loader.sh	agent_23	7114	5b3f234b6593e793	3		hook or validator implementation for the RLCR state machine
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-054	file	prompt-template/block/codex-review-failed.md	agent_24	441	da0e92480e856991	3		prompt/block template defining algorithmic transitions, gates, or review contracts
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-055	file	prompt-template/block/finalize-state-file-modification.md	agent_25	344	3a8a62ecc2f2239d	3		prompt/block template defining algorithmic transitions, gates, or review contracts
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-056	file	prompt-template/block/git-add-humanize.md	agent_26	1125	21d13f820049a58a	3		prompt/block template defining algorithmic transitions, gates, or review contracts
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-057	file	prompt-template/block/git-not-clean-humanize-local.md	agent_27	237	3560783ce38f0173	3		prompt/block template defining algorithmic transitions, gates, or review contracts
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-058	file	prompt-template/block/git-not-clean-untracked.md	agent_28	451	f43695d9bf683067	3		prompt/block template defining algorithmic transitions, gates, or review contracts
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-059	file	prompt-template/block/git-not-clean.md	agent_29	817	27fdbf4b61e9c3e8	3		prompt/block template defining algorithmic transitions, gates, or review contracts
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-060	file	prompt-template/block/git-push.md	agent_30	270	6f6a914581c44bf4	3		prompt/block template defining algorithmic transitions, gates, or review contracts
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-061	file	prompt-template/block/git-status-failed.md	agent_01	326	148c7f2135627ce2	3		prompt/block template defining algorithmic transitions, gates, or review contracts
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-062	file	prompt-template/block/goal-tracker-bash-write.md	agent_02	289	10bd3180103232ab	3		prompt/block template defining algorithmic transitions, gates, or review contracts
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-063	file	prompt-template/block/goal-tracker-modification.md	agent_03	792	f1ba1e1d57f10f0e	3		prompt/block template defining algorithmic transitions, gates, or review contracts
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-064	file	prompt-template/block/goal-tracker-not-initialized.md	agent_04	707	8e0704adfd34a85f	3		prompt/block template defining algorithmic transitions, gates, or review contracts
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-065	file	prompt-template/block/incomplete-todos.md	agent_05	442	6f11cb221b60ef09	3		prompt/block template defining algorithmic transitions, gates, or review contracts
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-066	file	prompt-template/block/large-files.md	agent_06	1088	4959ab05fe8db151	3		prompt/block template defining algorithmic transitions, gates, or review contracts
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-067	file	prompt-template/block/plan-backup-protected.md	agent_07	259	dd28f560f117299c	3		prompt/block template defining algorithmic transitions, gates, or review contracts
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-068	file	prompt-template/block/plan-file-modified.md	agent_08	383	7d2771f111a51284	3		prompt/block template defining algorithmic transitions, gates, or review contracts
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-069	file	prompt-template/block/prompt-file-write.md	agent_09	413	646f5d69c23ad448	3		prompt/block template defining algorithmic transitions, gates, or review contracts
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-070	file	prompt-template/block/schema-outdated.md	agent_10	394	4703babc4c09b3a2	3		prompt/block template defining algorithmic transitions, gates, or review contracts
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-071	file	prompt-template/block/state-file-modification.md	agent_11	238	6bb8b47b54741bbc	3		prompt/block template defining algorithmic transitions, gates, or review contracts
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-072	file	prompt-template/block/summary-bash-write.md	agent_12	302	bd85ffadfbb99a46	3		prompt/block template defining algorithmic transitions, gates, or review contracts
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-073	file	prompt-template/block/todos-file-access.md	agent_13	253	73ab064257615c4d	3		prompt/block template defining algorithmic transitions, gates, or review contracts
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-074	file	prompt-template/block/unpushed-commits.md	agent_14	348	0551bb132865f477	3		prompt/block template defining algorithmic transitions, gates, or review contracts
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-075	file	prompt-template/block/work-summary-missing.md	agent_15	335	b436e5c7da62fb36	3		prompt/block template defining algorithmic transitions, gates, or review contracts
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-076	file	prompt-template/block/wrong-directory-path.md	agent_16	152	f5ef742284113e9f	3		prompt/block template defining algorithmic transitions, gates, or review contracts
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-077	file	prompt-template/block/wrong-file-location.md	agent_17	318	7694ce22d3e717d5	3		prompt/block template defining algorithmic transitions, gates, or review contracts
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-078	file	prompt-template/block/wrong-round-file.md	agent_18	343	95e644ffc2acb524	3		prompt/block template defining algorithmic transitions, gates, or review contracts
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-079	file	prompt-template/block/wrong-round-number.md	agent_19	225	b0cda8096b43ed73	3		prompt/block template defining algorithmic transitions, gates, or review contracts
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-080	file	prompt-template/block/wrong-summary-location.md	agent_20	109	631a6877e9b14def	3		prompt/block template defining algorithmic transitions, gates, or review contracts
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-081	file	prompt-template/claude/finalize-phase-prompt.md	agent_21	1650	6c20efaa9218fdf0	3		prompt/block template defining algorithmic transitions, gates, or review contracts
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-082	file	prompt-template/claude/goal-tracker-update-request.md	agent_22	573	7562a836815c4e71	3		prompt/block template defining algorithmic transitions, gates, or review contracts
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-083	file	prompt-template/claude/next-round-footer.md	agent_23	465	8022d464c481fe85	3		prompt/block template defining algorithmic transitions, gates, or review contracts
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-084	file	prompt-template/claude/next-round-prompt.md	agent_24	1206	02e772f1156bd385	3		prompt/block template defining algorithmic transitions, gates, or review contracts
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-085	file	prompt-template/claude/post-alignment-action-items.md	agent_25	390	997a65e7b8b813f7	3		prompt/block template defining algorithmic transitions, gates, or review contracts
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-086	file	prompt-template/claude/push-every-round-note.md	agent_26	101	786793c424471d77	3		prompt/block template defining algorithmic transitions, gates, or review contracts
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-087	file	prompt-template/codex/full-alignment-review.md	agent_27	4156	8de0155896227930	3		prompt/block template defining algorithmic transitions, gates, or review contracts
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-088	file	prompt-template/codex/goal-tracker-update-section.md	agent_28	1047	b65806939b91d326	3		prompt/block template defining algorithmic transitions, gates, or review contracts
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-089	file	prompt-template/codex/regular-review.md	agent_29	3898	0e1832561c8c6381	3		prompt/block template defining algorithmic transitions, gates, or review contracts
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-090	file	tests/robustness/test-cancel-security-robustness.sh	agent_30	14754	3fbb6ed0ec920a8f	3		executable specification for core algorithm behavior
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-091	file	tests/robustness/test-git-operations-robustness.sh	agent_01	14295	a172e30d0f9fc9b3	3		executable specification for core algorithm behavior
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-092	file	tests/robustness/test-goal-tracker-robustness.sh	agent_02	14022	c57f8d771f5cc06f	3		executable specification for core algorithm behavior
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-093	file	tests/robustness/test-hook-input-robustness.sh	agent_03	22548	e75404c672cddb90	3		executable specification for core algorithm behavior
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-094	file	tests/robustness/test-path-validation-robustness.sh	agent_04	12716	1c1fe0cf4848e023	3		executable specification for core algorithm behavior
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-095	file	tests/robustness/test-plan-file-robustness.sh	agent_05	14639	9e5394cb337f5bc2	3		executable specification for core algorithm behavior
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-096	file	tests/robustness/test-session-robustness.sh	agent_06	10022	4705cb8bc54d0e89	3		executable specification for core algorithm behavior
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-097	file	tests/robustness/test-state-file-robustness.sh	agent_07	11572	2eaf7c84676f111e	3		executable specification for core algorithm behavior
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-098	file	tests/robustness/test-template-stress-robustness.sh	agent_08	8896	94e792a567a7642c	3		executable specification for core algorithm behavior
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-099	file	tests/robustness/test-timeout-robustness.sh	agent_09	7810	c6711adbcf82bdd4	3		executable specification for core algorithm behavior
