item_id	checkbox_state	claim_state	assigned_agent	tmux_session	slot	path_type	path	dependencies	owned_path_scope	worker_output	master_status
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-014	[ ]	unclaimed	agent_14	humanize_fix-too-strict-rule-and-_1to1_20260619	14	file	agents/draft-relevance-checker.md		agents/draft-relevance-checker.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_14/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-015	[ ]	unclaimed	agent_15	humanize_fix-too-strict-rule-and-_1to1_20260619	15	file	commands/cancel-rlcr-loop.md		commands/cancel-rlcr-loop.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_15/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-016	[ ]	unclaimed	agent_16	humanize_fix-too-strict-rule-and-_1to1_20260619	16	file	commands/gen-plan.md		commands/gen-plan.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_16/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-017	[ ]	unclaimed	agent_17	humanize_fix-too-strict-rule-and-_1to1_20260619	17	file	commands/start-rlcr-loop.md		commands/start-rlcr-loop.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_17/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-018	[ ]	unclaimed	agent_18	humanize_fix-too-strict-rule-and-_1to1_20260619	18	file	hooks/check-todos-from-transcript.py		hooks/check-todos-from-transcript.py	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_18/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-019	[ ]	unclaimed	agent_19	humanize_fix-too-strict-rule-and-_1to1_20260619	19	file	hooks/hooks.json		hooks/hooks.json	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_19/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-020	[ ]	unclaimed	agent_20	humanize_fix-too-strict-rule-and-_1to1_20260619	20	file	hooks/loop-bash-validator.sh		hooks/loop-bash-validator.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_20/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-021	[ ]	unclaimed	agent_21	humanize_fix-too-strict-rule-and-_1to1_20260619	21	file	hooks/loop-codex-stop-hook.sh		hooks/loop-codex-stop-hook.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_21/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-022	[ ]	unclaimed	agent_22	humanize_fix-too-strict-rule-and-_1to1_20260619	22	file	hooks/loop-edit-validator.sh		hooks/loop-edit-validator.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_22/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-023	[ ]	unclaimed	agent_23	humanize_fix-too-strict-rule-and-_1to1_20260619	23	file	hooks/loop-plan-file-validator.sh		hooks/loop-plan-file-validator.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_23/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-024	[ ]	unclaimed	agent_24	humanize_fix-too-strict-rule-and-_1to1_20260619	24	file	hooks/loop-read-validator.sh		hooks/loop-read-validator.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_24/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-025	[ ]	unclaimed	agent_25	humanize_fix-too-strict-rule-and-_1to1_20260619	25	file	hooks/loop-write-validator.sh		hooks/loop-write-validator.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_25/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-026	[ ]	unclaimed	agent_26	humanize_fix-too-strict-rule-and-_1to1_20260619	26	file	scripts/cancel-rlcr-loop.sh		scripts/cancel-rlcr-loop.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_26/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-027	[ ]	unclaimed	agent_27	humanize_fix-too-strict-rule-and-_1to1_20260619	27	file	scripts/humanize.sh		scripts/humanize.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_27/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-028	[ ]	unclaimed	agent_28	humanize_fix-too-strict-rule-and-_1to1_20260619	28	file	scripts/portable-timeout.sh		scripts/portable-timeout.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_28/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-029	[ ]	unclaimed	agent_29	humanize_fix-too-strict-rule-and-_1to1_20260619	29	file	scripts/setup-rlcr-loop.sh		scripts/setup-rlcr-loop.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_29/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-030	[ ]	unclaimed	agent_30	humanize_fix-too-strict-rule-and-_1to1_20260619	30	file	scripts/validate-gen-plan-io.sh		scripts/validate-gen-plan-io.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_30/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-031	[ ]	unclaimed	agent_01	humanize_fix-too-strict-rule-and-_1to1_20260619	01	file	tests/manual-monitor-test.sh		tests/manual-monitor-test.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_01/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-032	[ ]	unclaimed	agent_02	humanize_fix-too-strict-rule-and-_1to1_20260619	02	file	tests/run-all-tests.sh		tests/run-all-tests.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_02/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-033	[ ]	unclaimed	agent_03	humanize_fix-too-strict-rule-and-_1to1_20260619	03	file	tests/test-allowlist-validators.sh		tests/test-allowlist-validators.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_03/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-034	[ ]	unclaimed	agent_04	humanize_fix-too-strict-rule-and-_1to1_20260619	04	file	tests/test-ansi-parsing.sh		tests/test-ansi-parsing.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_04/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-035	[ ]	unclaimed	agent_05	humanize_fix-too-strict-rule-and-_1to1_20260619	05	file	tests/test-bash-validator-patterns.sh		tests/test-bash-validator-patterns.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_05/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-036	[ ]	unclaimed	agent_06	humanize_fix-too-strict-rule-and-_1to1_20260619	06	file	tests/test-cancel-signal-file.sh		tests/test-cancel-signal-file.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_06/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-037	[ ]	unclaimed	agent_07	humanize_fix-too-strict-rule-and-_1to1_20260619	07	file	tests/test-error-scenarios.sh		tests/test-error-scenarios.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_07/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-038	[ ]	unclaimed	agent_08	humanize_fix-too-strict-rule-and-_1to1_20260619	08	file	tests/test-finalize-phase.sh		tests/test-finalize-phase.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_08/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-039	[ ]	unclaimed	agent_09	humanize_fix-too-strict-rule-and-_1to1_20260619	09	file	tests/test-gen-plan.sh		tests/test-gen-plan.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_09/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-040	[ ]	unclaimed	agent_10	humanize_fix-too-strict-rule-and-_1to1_20260619	10	file	tests/test-helpers.sh		tests/test-helpers.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_10/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-041	[ ]	unclaimed	agent_11	humanize_fix-too-strict-rule-and-_1to1_20260619	11	file	tests/test-humanize-escape.sh		tests/test-humanize-escape.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_11/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-042	[ ]	unclaimed	agent_12	humanize_fix-too-strict-rule-and-_1to1_20260619	12	file	tests/test-monitor-e2e-real.sh		tests/test-monitor-e2e-real.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_12/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-043	[ ]	unclaimed	agent_13	humanize_fix-too-strict-rule-and-_1to1_20260619	13	file	tests/test-monitor-runtime.sh		tests/test-monitor-runtime.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_13/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-044	[ ]	unclaimed	agent_14	humanize_fix-too-strict-rule-and-_1to1_20260619	14	file	tests/test-plan-file-hooks.sh		tests/test-plan-file-hooks.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_14/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-045	[ ]	unclaimed	agent_15	humanize_fix-too-strict-rule-and-_1to1_20260619	15	file	tests/test-plan-file-validation.sh		tests/test-plan-file-validation.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_15/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-046	[ ]	unclaimed	agent_16	humanize_fix-too-strict-rule-and-_1to1_20260619	16	file	tests/test-state-exit-naming.sh		tests/test-state-exit-naming.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_16/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-047	[ ]	unclaimed	agent_17	humanize_fix-too-strict-rule-and-_1to1_20260619	17	file	tests/test-template-loader.sh		tests/test-template-loader.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_17/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-048	[ ]	unclaimed	agent_18	humanize_fix-too-strict-rule-and-_1to1_20260619	18	file	tests/test-template-references.sh		tests/test-template-references.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_18/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-049	[ ]	unclaimed	agent_19	humanize_fix-too-strict-rule-and-_1to1_20260619	19	file	tests/test-templates-comprehensive.sh		tests/test-templates-comprehensive.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_19/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-050	[ ]	unclaimed	agent_20	humanize_fix-too-strict-rule-and-_1to1_20260619	20	file	tests/test-todo-checker.sh		tests/test-todo-checker.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_20/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-051	[ ]	unclaimed	agent_21	humanize_fix-too-strict-rule-and-_1to1_20260619	21	file	tests/test-zsh-monitor-safety.sh		tests/test-zsh-monitor-safety.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_21/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-052	[ ]	unclaimed	agent_22	humanize_fix-too-strict-rule-and-_1to1_20260619	22	file	hooks/lib/loop-common.sh		hooks/lib/loop-common.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_22/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-053	[ ]	unclaimed	agent_23	humanize_fix-too-strict-rule-and-_1to1_20260619	23	file	hooks/lib/template-loader.sh		hooks/lib/template-loader.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_23/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-054	[ ]	unclaimed	agent_24	humanize_fix-too-strict-rule-and-_1to1_20260619	24	file	prompt-template/block/codex-review-failed.md		prompt-template/block/codex-review-failed.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_24/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-055	[ ]	unclaimed	agent_25	humanize_fix-too-strict-rule-and-_1to1_20260619	25	file	prompt-template/block/finalize-state-file-modification.md		prompt-template/block/finalize-state-file-modification.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_25/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-056	[ ]	unclaimed	agent_26	humanize_fix-too-strict-rule-and-_1to1_20260619	26	file	prompt-template/block/git-add-humanize.md		prompt-template/block/git-add-humanize.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_26/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-057	[ ]	unclaimed	agent_27	humanize_fix-too-strict-rule-and-_1to1_20260619	27	file	prompt-template/block/git-not-clean-humanize-local.md		prompt-template/block/git-not-clean-humanize-local.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_27/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-058	[ ]	unclaimed	agent_28	humanize_fix-too-strict-rule-and-_1to1_20260619	28	file	prompt-template/block/git-not-clean-untracked.md		prompt-template/block/git-not-clean-untracked.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_28/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-059	[ ]	unclaimed	agent_29	humanize_fix-too-strict-rule-and-_1to1_20260619	29	file	prompt-template/block/git-not-clean.md		prompt-template/block/git-not-clean.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_29/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-060	[ ]	unclaimed	agent_30	humanize_fix-too-strict-rule-and-_1to1_20260619	30	file	prompt-template/block/git-push.md		prompt-template/block/git-push.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_30/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-061	[ ]	unclaimed	agent_01	humanize_fix-too-strict-rule-and-_1to1_20260619	01	file	prompt-template/block/git-status-failed.md		prompt-template/block/git-status-failed.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_01/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-062	[ ]	unclaimed	agent_02	humanize_fix-too-strict-rule-and-_1to1_20260619	02	file	prompt-template/block/goal-tracker-bash-write.md		prompt-template/block/goal-tracker-bash-write.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_02/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-063	[ ]	unclaimed	agent_03	humanize_fix-too-strict-rule-and-_1to1_20260619	03	file	prompt-template/block/goal-tracker-modification.md		prompt-template/block/goal-tracker-modification.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_03/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-064	[ ]	unclaimed	agent_04	humanize_fix-too-strict-rule-and-_1to1_20260619	04	file	prompt-template/block/goal-tracker-not-initialized.md		prompt-template/block/goal-tracker-not-initialized.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_04/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-065	[ ]	unclaimed	agent_05	humanize_fix-too-strict-rule-and-_1to1_20260619	05	file	prompt-template/block/incomplete-todos.md		prompt-template/block/incomplete-todos.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_05/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-066	[ ]	unclaimed	agent_06	humanize_fix-too-strict-rule-and-_1to1_20260619	06	file	prompt-template/block/large-files.md		prompt-template/block/large-files.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_06/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-067	[ ]	unclaimed	agent_07	humanize_fix-too-strict-rule-and-_1to1_20260619	07	file	prompt-template/block/plan-backup-protected.md		prompt-template/block/plan-backup-protected.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_07/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-068	[ ]	unclaimed	agent_08	humanize_fix-too-strict-rule-and-_1to1_20260619	08	file	prompt-template/block/plan-file-modified.md		prompt-template/block/plan-file-modified.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_08/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-069	[ ]	unclaimed	agent_09	humanize_fix-too-strict-rule-and-_1to1_20260619	09	file	prompt-template/block/prompt-file-write.md		prompt-template/block/prompt-file-write.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_09/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-070	[ ]	unclaimed	agent_10	humanize_fix-too-strict-rule-and-_1to1_20260619	10	file	prompt-template/block/schema-outdated.md		prompt-template/block/schema-outdated.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_10/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-071	[ ]	unclaimed	agent_11	humanize_fix-too-strict-rule-and-_1to1_20260619	11	file	prompt-template/block/state-file-modification.md		prompt-template/block/state-file-modification.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_11/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-072	[ ]	unclaimed	agent_12	humanize_fix-too-strict-rule-and-_1to1_20260619	12	file	prompt-template/block/summary-bash-write.md		prompt-template/block/summary-bash-write.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_12/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-073	[ ]	unclaimed	agent_13	humanize_fix-too-strict-rule-and-_1to1_20260619	13	file	prompt-template/block/todos-file-access.md		prompt-template/block/todos-file-access.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_13/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-074	[ ]	unclaimed	agent_14	humanize_fix-too-strict-rule-and-_1to1_20260619	14	file	prompt-template/block/unpushed-commits.md		prompt-template/block/unpushed-commits.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_14/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-075	[ ]	unclaimed	agent_15	humanize_fix-too-strict-rule-and-_1to1_20260619	15	file	prompt-template/block/work-summary-missing.md		prompt-template/block/work-summary-missing.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_15/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-076	[ ]	unclaimed	agent_16	humanize_fix-too-strict-rule-and-_1to1_20260619	16	file	prompt-template/block/wrong-directory-path.md		prompt-template/block/wrong-directory-path.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_16/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-077	[ ]	unclaimed	agent_17	humanize_fix-too-strict-rule-and-_1to1_20260619	17	file	prompt-template/block/wrong-file-location.md		prompt-template/block/wrong-file-location.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_17/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-078	[ ]	unclaimed	agent_18	humanize_fix-too-strict-rule-and-_1to1_20260619	18	file	prompt-template/block/wrong-round-file.md		prompt-template/block/wrong-round-file.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_18/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-079	[ ]	unclaimed	agent_19	humanize_fix-too-strict-rule-and-_1to1_20260619	19	file	prompt-template/block/wrong-round-number.md		prompt-template/block/wrong-round-number.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_19/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-080	[ ]	unclaimed	agent_20	humanize_fix-too-strict-rule-and-_1to1_20260619	20	file	prompt-template/block/wrong-summary-location.md		prompt-template/block/wrong-summary-location.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_20/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-081	[ ]	unclaimed	agent_21	humanize_fix-too-strict-rule-and-_1to1_20260619	21	file	prompt-template/claude/finalize-phase-prompt.md		prompt-template/claude/finalize-phase-prompt.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_21/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-082	[ ]	unclaimed	agent_22	humanize_fix-too-strict-rule-and-_1to1_20260619	22	file	prompt-template/claude/goal-tracker-update-request.md		prompt-template/claude/goal-tracker-update-request.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_22/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-083	[ ]	unclaimed	agent_23	humanize_fix-too-strict-rule-and-_1to1_20260619	23	file	prompt-template/claude/next-round-footer.md		prompt-template/claude/next-round-footer.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_23/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-084	[ ]	unclaimed	agent_24	humanize_fix-too-strict-rule-and-_1to1_20260619	24	file	prompt-template/claude/next-round-prompt.md		prompt-template/claude/next-round-prompt.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_24/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-085	[ ]	unclaimed	agent_25	humanize_fix-too-strict-rule-and-_1to1_20260619	25	file	prompt-template/claude/post-alignment-action-items.md		prompt-template/claude/post-alignment-action-items.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_25/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-086	[ ]	unclaimed	agent_26	humanize_fix-too-strict-rule-and-_1to1_20260619	26	file	prompt-template/claude/push-every-round-note.md		prompt-template/claude/push-every-round-note.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_26/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-087	[ ]	unclaimed	agent_27	humanize_fix-too-strict-rule-and-_1to1_20260619	27	file	prompt-template/codex/full-alignment-review.md		prompt-template/codex/full-alignment-review.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_27/output.md	pending
FIX_TOO_STRICT_RULE_AND_ENHANCE_PLAN_GEN-HZ-088	[ ]	unclaimed	agent_28	humanize_fix-too-strict-rule-and-_1to1_20260619	28	file	prompt-template/codex/goal-tracker-update-section.md		prompt-template/codex/goal-tracker-update-section.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_28/output.md	pending
