agent	item_count	total_bytes	item_ids	paths
agent_14	5	42537	FIX_PR_LOOP-HZ-014,FIX_PR_LOOP-HZ-044,FIX_PR_LOOP-HZ-074,FIX_PR_LOOP-HZ-104,FIX_PR_LOOP-HZ-134	prompt-template/pr-loop; tests/run-all-tests.sh; hooks/lib/template-loader.sh; prompt-template/block/wrong-round-file.md; tests/robustness/test-hook-system-robustness.sh
agent_15	5	33969	FIX_PR_LOOP-HZ-015,FIX_PR_LOOP-HZ-045,FIX_PR_LOOP-HZ-075,FIX_PR_LOOP-HZ-105,FIX_PR_LOOP-HZ-135	scripts/lib; tests/setup-fixture-mock-gh.sh; prompt-template/block/claude-eyes-timeout.md; prompt-template/block/wrong-round-number.md; tests/robustness/test-path-validation-robustness.sh
agent_16	5	284470	FIX_PR_LOOP-HZ-016,FIX_PR_LOOP-HZ-046,FIX_PR_LOOP-HZ-076,FIX_PR_LOOP-HZ-106,FIX_PR_LOOP-HZ-136	tests/robustness; tests/setup-monitor-test-env.sh; prompt-template/block/codex-review-failed.md; prompt-template/block/wrong-summary-location.md; tests/robustness/test-plan-file-robustness.sh
agent_17	5	44987	FIX_PR_LOOP-HZ-017,FIX_PR_LOOP-HZ-047,FIX_PR_LOOP-HZ-077,FIX_PR_LOOP-HZ-107,FIX_PR_LOOP-HZ-137	agents/draft-relevance-checker.md; tests/test-allowlist-validators.sh; prompt-template/block/finalize-state-file-modification.md; prompt-template/claude/finalize-phase-prompt.md; tests/robustness/test-pr-loop-api-robustness.sh
agent_18	5	18997	FIX_PR_LOOP-HZ-018,FIX_PR_LOOP-HZ-048,FIX_PR_LOOP-HZ-078,FIX_PR_LOOP-HZ-108,FIX_PR_LOOP-HZ-138	commands/cancel-pr-loop.md; tests/test-ansi-parsing.sh; prompt-template/block/force-push-detected.md; prompt-template/claude/finalize-phase-skipped-prompt.md; tests/robustness/test-session-robustness.sh
agent_19	5	48596	FIX_PR_LOOP-HZ-019,FIX_PR_LOOP-HZ-049,FIX_PR_LOOP-HZ-079,FIX_PR_LOOP-HZ-109,FIX_PR_LOOP-HZ-139	commands/cancel-rlcr-loop.md; tests/test-bash-validator-patterns.sh; prompt-template/block/git-add-humanize.md; prompt-template/claude/goal-tracker-update-request.md; tests/robustness/test-setup-scripts-robustness.sh
agent_20	5	68291	FIX_PR_LOOP-HZ-020,FIX_PR_LOOP-HZ-050,FIX_PR_LOOP-HZ-080,FIX_PR_LOOP-HZ-110,FIX_PR_LOOP-HZ-140	commands/gen-plan.md; tests/test-cancel-signal-file.sh; prompt-template/block/git-not-clean-humanize-local.md; prompt-template/claude/next-round-footer.md; tests/robustness/test-state-file-robustness.sh
agent_21	5	27280	FIX_PR_LOOP-HZ-021,FIX_PR_LOOP-HZ-051,FIX_PR_LOOP-HZ-081,FIX_PR_LOOP-HZ-111,FIX_PR_LOOP-HZ-141	commands/start-pr-loop.md; tests/test-codex-review-merge.sh; prompt-template/block/git-not-clean-untracked.md; prompt-template/claude/next-round-prompt.md; tests/robustness/test-state-transition-robustness.sh
agent_22	5	23674	FIX_PR_LOOP-HZ-022,FIX_PR_LOOP-HZ-052,FIX_PR_LOOP-HZ-082,FIX_PR_LOOP-HZ-112,FIX_PR_LOOP-HZ-142	commands/start-rlcr-loop.md; tests/test-error-scenarios.sh; prompt-template/block/git-not-clean.md; prompt-template/claude/post-alignment-action-items.md; tests/robustness/test-template-error-robustness.sh
agent_23	5	45045	FIX_PR_LOOP-HZ-023,FIX_PR_LOOP-HZ-053,FIX_PR_LOOP-HZ-083,FIX_PR_LOOP-HZ-113,FIX_PR_LOOP-HZ-143	hooks/check-todos-from-transcript.py; tests/test-finalize-phase.sh; prompt-template/block/git-push.md; prompt-template/claude/push-every-round-note.md; tests/robustness/test-template-stress-robustness.sh
agent_24	5	29433	FIX_PR_LOOP-HZ-024,FIX_PR_LOOP-HZ-054,FIX_PR_LOOP-HZ-084,FIX_PR_LOOP-HZ-114,FIX_PR_LOOP-HZ-144	hooks/hooks.json; tests/test-gen-plan.sh; prompt-template/block/git-status-failed.md; prompt-template/claude/review-phase-prompt.md; tests/robustness/test-timeout-robustness.sh
agent_25	4	20911	FIX_PR_LOOP-HZ-025,FIX_PR_LOOP-HZ-055,FIX_PR_LOOP-HZ-085,FIX_PR_LOOP-HZ-115	hooks/loop-bash-validator.sh; tests/test-helpers.sh; prompt-template/block/goal-tracker-bash-write.md; prompt-template/codex/code-review-phase.md
agent_26	4	77341	FIX_PR_LOOP-HZ-026,FIX_PR_LOOP-HZ-056,FIX_PR_LOOP-HZ-086,FIX_PR_LOOP-HZ-116	hooks/loop-codex-stop-hook.sh; tests/test-humanize-escape.sh; prompt-template/block/goal-tracker-modification.md; prompt-template/codex/full-alignment-review.md
agent_27	4	37748	FIX_PR_LOOP-HZ-027,FIX_PR_LOOP-HZ-057,FIX_PR_LOOP-HZ-087,FIX_PR_LOOP-HZ-117	hooks/loop-edit-validator.sh; tests/test-monitor-e2e-real.sh; prompt-template/block/goal-tracker-not-initialized.md; prompt-template/codex/goal-tracker-update-section.md
agent_28	4	25565	FIX_PR_LOOP-HZ-028,FIX_PR_LOOP-HZ-058,FIX_PR_LOOP-HZ-088,FIX_PR_LOOP-HZ-118	hooks/loop-plan-file-validator.sh; tests/test-monitor-runtime.sh; prompt-template/block/incomplete-todos.md; prompt-template/codex/regular-review.md
agent_29	4	44871	FIX_PR_LOOP-HZ-029,FIX_PR_LOOP-HZ-059,FIX_PR_LOOP-HZ-089,FIX_PR_LOOP-HZ-119	hooks/loop-read-validator.sh; tests/test-plan-file-hooks.sh; prompt-template/block/large-files.md; prompt-template/plan/gen-plan-template.md
agent_30	4	34460	FIX_PR_LOOP-HZ-030,FIX_PR_LOOP-HZ-060,FIX_PR_LOOP-HZ-090,FIX_PR_LOOP-HZ-120	hooks/loop-write-validator.sh; tests/test-plan-file-validation.sh; prompt-template/block/no-trigger-comment.md; prompt-template/pr-loop/codex-goal-tracker-update.md
