agent	item_count	total_bytes	item_ids	paths
agent_19	5	48596	CHANGE_TODOS_TO_TASKS-HZ-019,CHANGE_TODOS_TO_TASKS-HZ-049,CHANGE_TODOS_TO_TASKS-HZ-079,CHANGE_TODOS_TO_TASKS-HZ-109,CHANGE_TODOS_TO_TASKS-HZ-139	commands/cancel-rlcr-loop.md; tests/test-bash-validator-patterns.sh; prompt-template/block/git-add-humanize.md; prompt-template/claude/goal-tracker-update-request.md; tests/robustness/test-setup-scripts-robustness.sh
agent_20	5	68291	CHANGE_TODOS_TO_TASKS-HZ-020,CHANGE_TODOS_TO_TASKS-HZ-050,CHANGE_TODOS_TO_TASKS-HZ-080,CHANGE_TODOS_TO_TASKS-HZ-110,CHANGE_TODOS_TO_TASKS-HZ-140	commands/gen-plan.md; tests/test-cancel-signal-file.sh; prompt-template/block/git-not-clean-humanize-local.md; prompt-template/claude/next-round-footer.md; tests/robustness/test-state-file-robustness.sh
agent_21	5	27280	CHANGE_TODOS_TO_TASKS-HZ-021,CHANGE_TODOS_TO_TASKS-HZ-051,CHANGE_TODOS_TO_TASKS-HZ-081,CHANGE_TODOS_TO_TASKS-HZ-111,CHANGE_TODOS_TO_TASKS-HZ-141	commands/start-pr-loop.md; tests/test-codex-review-merge.sh; prompt-template/block/git-not-clean-untracked.md; prompt-template/claude/next-round-prompt.md; tests/robustness/test-state-transition-robustness.sh
agent_22	5	23674	CHANGE_TODOS_TO_TASKS-HZ-022,CHANGE_TODOS_TO_TASKS-HZ-052,CHANGE_TODOS_TO_TASKS-HZ-082,CHANGE_TODOS_TO_TASKS-HZ-112,CHANGE_TODOS_TO_TASKS-HZ-142	commands/start-rlcr-loop.md; tests/test-error-scenarios.sh; prompt-template/block/git-not-clean.md; prompt-template/claude/post-alignment-action-items.md; tests/robustness/test-template-error-robustness.sh
agent_23	5	48121	CHANGE_TODOS_TO_TASKS-HZ-023,CHANGE_TODOS_TO_TASKS-HZ-053,CHANGE_TODOS_TO_TASKS-HZ-083,CHANGE_TODOS_TO_TASKS-HZ-113,CHANGE_TODOS_TO_TASKS-HZ-143	hooks/check-todos-from-transcript.py; tests/test-finalize-phase.sh; prompt-template/block/git-push.md; prompt-template/claude/push-every-round-note.md; tests/robustness/test-template-stress-robustness.sh
agent_24	5	29433	CHANGE_TODOS_TO_TASKS-HZ-024,CHANGE_TODOS_TO_TASKS-HZ-054,CHANGE_TODOS_TO_TASKS-HZ-084,CHANGE_TODOS_TO_TASKS-HZ-114,CHANGE_TODOS_TO_TASKS-HZ-144	hooks/hooks.json; tests/test-gen-plan.sh; prompt-template/block/git-status-failed.md; prompt-template/claude/review-phase-prompt.md; tests/robustness/test-timeout-robustness.sh
agent_25	4	20911	CHANGE_TODOS_TO_TASKS-HZ-025,CHANGE_TODOS_TO_TASKS-HZ-055,CHANGE_TODOS_TO_TASKS-HZ-085,CHANGE_TODOS_TO_TASKS-HZ-115	hooks/loop-bash-validator.sh; tests/test-helpers.sh; prompt-template/block/goal-tracker-bash-write.md; prompt-template/codex/code-review-phase.md
agent_26	4	77419	CHANGE_TODOS_TO_TASKS-HZ-026,CHANGE_TODOS_TO_TASKS-HZ-056,CHANGE_TODOS_TO_TASKS-HZ-086,CHANGE_TODOS_TO_TASKS-HZ-116	hooks/loop-codex-stop-hook.sh; tests/test-humanize-escape.sh; prompt-template/block/goal-tracker-modification.md; prompt-template/codex/full-alignment-review.md
agent_27	4	37749	CHANGE_TODOS_TO_TASKS-HZ-027,CHANGE_TODOS_TO_TASKS-HZ-057,CHANGE_TODOS_TO_TASKS-HZ-087,CHANGE_TODOS_TO_TASKS-HZ-117	hooks/loop-edit-validator.sh; tests/test-monitor-e2e-real.sh; prompt-template/block/goal-tracker-not-initialized.md; prompt-template/codex/goal-tracker-update-section.md
agent_28	4	25594	CHANGE_TODOS_TO_TASKS-HZ-028,CHANGE_TODOS_TO_TASKS-HZ-058,CHANGE_TODOS_TO_TASKS-HZ-088,CHANGE_TODOS_TO_TASKS-HZ-118	hooks/loop-plan-file-validator.sh; tests/test-monitor-runtime.sh; prompt-template/block/incomplete-todos.md; prompt-template/codex/regular-review.md
agent_29	4	45592	CHANGE_TODOS_TO_TASKS-HZ-029,CHANGE_TODOS_TO_TASKS-HZ-059,CHANGE_TODOS_TO_TASKS-HZ-089,CHANGE_TODOS_TO_TASKS-HZ-119	hooks/loop-read-validator.sh; tests/test-plan-file-hooks.sh; prompt-template/block/large-files.md; prompt-template/plan/gen-plan-template.md
agent_30	4	34476	CHANGE_TODOS_TO_TASKS-HZ-030,CHANGE_TODOS_TO_TASKS-HZ-060,CHANGE_TODOS_TO_TASKS-HZ-090,CHANGE_TODOS_TO_TASKS-HZ-120	hooks/loop-write-validator.sh; tests/test-plan-file-validation.sh; prompt-template/block/no-trigger-comment.md; prompt-template/pr-loop/codex-goal-tracker-update.md
