item_id	checkbox_state	claim_state	assigned_agent	tmux_session	slot	path_type	path	dependencies	owned_path_scope	worker_output	master_status
HZ-052	[x]	finished	agent_22	humanize_core_1to1_20260619	22	file	scripts/bitlesson-select.sh		scripts/bitlesson-select.sh	research_runs/2026-06-19_humanize_core_1to1/agents/agent_22/output.md	accepted
HZ-053	[x]	finished	agent_23	humanize_core_1to1_20260619	23	file	scripts/bitlesson-validate-delta.sh		scripts/bitlesson-validate-delta.sh	research_runs/2026-06-19_humanize_core_1to1/agents/agent_23/output.md	accepted
HZ-054	[x]	finished	agent_24	humanize_core_1to1_20260619	24	file	scripts/cancel-rlcr-loop.sh		scripts/cancel-rlcr-loop.sh	research_runs/2026-06-19_humanize_core_1to1/agents/agent_24/output.md	accepted
HZ-055	[x]	finished	agent_25	humanize_core_1to1_20260619	25	file	scripts/humanize.sh		scripts/humanize.sh	research_runs/2026-06-19_humanize_core_1to1/agents/agent_25/output.md	accepted
HZ-056	[x]	finished	agent_26	humanize_core_1to1_20260619	26	file	scripts/portable-timeout.sh		scripts/portable-timeout.sh	research_runs/2026-06-19_humanize_core_1to1/agents/agent_26/output.md	accepted
HZ-057	[x]	finished	agent_27	humanize_core_1to1_20260619	27	file	scripts/rlcr-stop-gate.sh		scripts/rlcr-stop-gate.sh	research_runs/2026-06-19_humanize_core_1to1/agents/agent_27/output.md	accepted
HZ-058	[x]	finished	agent_28	humanize_core_1to1_20260619	28	file	scripts/setup-rlcr-loop.sh		scripts/setup-rlcr-loop.sh	research_runs/2026-06-19_humanize_core_1to1/agents/agent_28/output.md	accepted
HZ-059	[x]	finished	agent_29	humanize_core_1to1_20260619	29	file	scripts/statusline.sh		scripts/statusline.sh	research_runs/2026-06-19_humanize_core_1to1/agents/agent_29/output.md	accepted
HZ-060	[x]	finished	agent_30	humanize_core_1to1_20260619	30	file	scripts/validate-gen-idea-io.sh		scripts/validate-gen-idea-io.sh	research_runs/2026-06-19_humanize_core_1to1/agents/agent_30/output.md	accepted
HZ-061	[x]	finished	agent_01	humanize_core_1to1_20260619	01	file	scripts/validate-gen-plan-io.sh		scripts/validate-gen-plan-io.sh	research_runs/2026-06-19_humanize_core_1to1/agents/agent_01/output.md	accepted
HZ-062	[x]	finished	agent_02	humanize_core_1to1_20260619	02	file	scripts/validate-refine-plan-io.sh		scripts/validate-refine-plan-io.sh	research_runs/2026-06-19_humanize_core_1to1/agents/agent_02/output.md	accepted
HZ-063	[x]	finished	agent_03	humanize_core_1to1_20260619	03	file	templates/bitlesson.md		templates/bitlesson.md	research_runs/2026-06-19_humanize_core_1to1/agents/agent_03/output.md	accepted
HZ-064	[x]	finished	agent_04	humanize_core_1to1_20260619	04	file	tests/manual-monitor-test.sh		tests/manual-monitor-test.sh	research_runs/2026-06-19_humanize_core_1to1/agents/agent_04/output.md	accepted
HZ-065	[x]	finished	agent_05	humanize_core_1to1_20260619	05	file	tests/run-all-tests.sh		tests/run-all-tests.sh	research_runs/2026-06-19_humanize_core_1to1/agents/agent_05/output.md	accepted
HZ-066	[x]	finished	agent_06	humanize_core_1to1_20260619	06	file	tests/setup-monitor-test-env.sh		tests/setup-monitor-test-env.sh	research_runs/2026-06-19_humanize_core_1to1/agents/agent_06/output.md	accepted
HZ-067	[x]	finished	agent_07	humanize_core_1to1_20260619	07	file	tests/test-agent-teams.sh		tests/test-agent-teams.sh	research_runs/2026-06-19_humanize_core_1to1/agents/agent_07/output.md	accepted
HZ-068	[x]	finished	agent_08	humanize_core_1to1_20260619	08	file	tests/test-allowlist-validators.sh		tests/test-allowlist-validators.sh	research_runs/2026-06-19_humanize_core_1to1/agents/agent_08/output.md	accepted
HZ-069	[x]	finished	agent_09	humanize_core_1to1_20260619	09	file	tests/test-ansi-parsing.sh		tests/test-ansi-parsing.sh	research_runs/2026-06-19_humanize_core_1to1/agents/agent_09/output.md	accepted
HZ-070	[x]	finished	agent_10	humanize_core_1to1_20260619	10	file	tests/test-ask-codex.sh		tests/test-ask-codex.sh	research_runs/2026-06-19_humanize_core_1to1/agents/agent_10/output.md	accepted
HZ-071	[x]	finished	agent_11	humanize_core_1to1_20260619	11	file	tests/test-bash-validator-patterns.sh		tests/test-bash-validator-patterns.sh	research_runs/2026-06-19_humanize_core_1to1/agents/agent_11/output.md	accepted
HZ-072	[x]	finished	agent_12	humanize_core_1to1_20260619	12	file	tests/test-bitlesson-select-routing.sh		tests/test-bitlesson-select-routing.sh	research_runs/2026-06-19_humanize_core_1to1/agents/agent_12/output.md	accepted
HZ-073	[x]	finished	agent_13	humanize_core_1to1_20260619	13	file	tests/test-bitlesson-validate-delta.sh		tests/test-bitlesson-validate-delta.sh	research_runs/2026-06-19_humanize_core_1to1/agents/agent_13/output.md	accepted
HZ-074	[x]	finished	agent_14	humanize_core_1to1_20260619	14	file	tests/test-cancel-signal-file.sh		tests/test-cancel-signal-file.sh	research_runs/2026-06-19_humanize_core_1to1/agents/agent_14/output.md	accepted
HZ-075	[x]	finished	agent_15	humanize_core_1to1_20260619	15	file	tests/test-codex-hook-install.sh		tests/test-codex-hook-install.sh	research_runs/2026-06-19_humanize_core_1to1/agents/agent_15/output.md	accepted
HZ-076	[x]	finished	agent_16	humanize_core_1to1_20260619	16	file	tests/test-codex-review-merge.sh		tests/test-codex-review-merge.sh	research_runs/2026-06-19_humanize_core_1to1/agents/agent_16/output.md	accepted
HZ-077	[x]	finished	agent_17	humanize_core_1to1_20260619	17	file	tests/test-commit-history-section.sh		tests/test-commit-history-section.sh	research_runs/2026-06-19_humanize_core_1to1/agents/agent_17/output.md	accepted
HZ-078	[x]	finished	agent_18	humanize_core_1to1_20260619	18	file	tests/test-config-error-handling.sh		tests/test-config-error-handling.sh	research_runs/2026-06-19_humanize_core_1to1/agents/agent_18/output.md	accepted
HZ-079	[x]	finished	agent_19	humanize_core_1to1_20260619	19	file	tests/test-config-merge.sh		tests/test-config-merge.sh	research_runs/2026-06-19_humanize_core_1to1/agents/agent_19/output.md	accepted
HZ-080	[x]	finished	agent_20	humanize_core_1to1_20260619	20	file	tests/test-disable-nested-codex-hooks.sh		tests/test-disable-nested-codex-hooks.sh	research_runs/2026-06-19_humanize_core_1to1/agents/agent_20/output.md	accepted
HZ-081	[x]	finished	agent_21	humanize_core_1to1_20260619	21	file	tests/test-error-scenarios.sh		tests/test-error-scenarios.sh	research_runs/2026-06-19_humanize_core_1to1/agents/agent_21/output.md	accepted
HZ-082	[x]	finished	agent_22	humanize_core_1to1_20260619	22	file	tests/test-finalize-phase.sh		tests/test-finalize-phase.sh	research_runs/2026-06-19_humanize_core_1to1/agents/agent_22/output.md	accepted
HZ-083	[x]	finished	agent_23	humanize_core_1to1_20260619	23	file	tests/test-gen-plan.sh		tests/test-gen-plan.sh	research_runs/2026-06-19_humanize_core_1to1/agents/agent_23/output.md	accepted
HZ-084	[x]	finished	agent_24	humanize_core_1to1_20260619	24	file	tests/test-helpers.sh		tests/test-helpers.sh	research_runs/2026-06-19_humanize_core_1to1/agents/agent_24/output.md	accepted
HZ-085	[x]	finished	agent_25	humanize_core_1to1_20260619	25	file	tests/test-humanize-escape.sh		tests/test-humanize-escape.sh	research_runs/2026-06-19_humanize_core_1to1/agents/agent_25/output.md	accepted
HZ-086	[x]	finished	agent_26	humanize_core_1to1_20260619	26	file	tests/test-model-router.sh		tests/test-model-router.sh	research_runs/2026-06-19_humanize_core_1to1/agents/agent_26/output.md	accepted
HZ-087	[x]	finished	agent_27	humanize_core_1to1_20260619	27	file	tests/test-monitor-e2e-deletion.sh		tests/test-monitor-e2e-deletion.sh	research_runs/2026-06-19_humanize_core_1to1/agents/agent_27/output.md	accepted
HZ-088	[x]	finished	agent_28	humanize_core_1to1_20260619	28	file	tests/test-monitor-e2e-real.sh		tests/test-monitor-e2e-real.sh	research_runs/2026-06-19_humanize_core_1to1/agents/agent_28/output.md	accepted
HZ-089	[x]	finished	agent_29	humanize_core_1to1_20260619	29	file	tests/test-monitor-e2e-sigint.sh		tests/test-monitor-e2e-sigint.sh	research_runs/2026-06-19_humanize_core_1to1/agents/agent_29/output.md	accepted
HZ-090	[x]	finished	agent_30	humanize_core_1to1_20260619	30	file	tests/test-monitor-runtime.sh		tests/test-monitor-runtime.sh	research_runs/2026-06-19_humanize_core_1to1/agents/agent_30/output.md	accepted
HZ-091	[x]	finished	agent_01	humanize_core_1to1_20260619	01	file	tests/test-plan-file-hooks.sh		tests/test-plan-file-hooks.sh	research_runs/2026-06-19_humanize_core_1to1/agents/agent_01/output.md	accepted
HZ-092	[x]	finished	agent_02	humanize_core_1to1_20260619	02	file	tests/test-plan-file-validation.sh		tests/test-plan-file-validation.sh	research_runs/2026-06-19_humanize_core_1to1/agents/agent_02/output.md	accepted
HZ-093	[x]	finished	agent_03	humanize_core_1to1_20260619	03	file	tests/test-refine-plan.sh		tests/test-refine-plan.sh	research_runs/2026-06-19_humanize_core_1to1/agents/agent_03/output.md	accepted
HZ-094	[x]	finished	agent_04	humanize_core_1to1_20260619	04	file	tests/test-session-id.sh		tests/test-session-id.sh	research_runs/2026-06-19_humanize_core_1to1/agents/agent_04/output.md	accepted
HZ-095	[x]	finished	agent_05	humanize_core_1to1_20260619	05	file	tests/test-skill-monitor.sh		tests/test-skill-monitor.sh	research_runs/2026-06-19_humanize_core_1to1/agents/agent_05/output.md	accepted
HZ-096	[x]	finished	agent_06	humanize_core_1to1_20260619	06	file	tests/test-state-exit-naming.sh		tests/test-state-exit-naming.sh	research_runs/2026-06-19_humanize_core_1to1/agents/agent_06/output.md	accepted
HZ-097	[x]	finished	agent_07	humanize_core_1to1_20260619	07	file	tests/test-stop-gate.sh		tests/test-stop-gate.sh	research_runs/2026-06-19_humanize_core_1to1/agents/agent_07/output.md	accepted
HZ-098	[x]	finished	agent_08	humanize_core_1to1_20260619	08	file	tests/test-stop-hook-bg-allow.sh		tests/test-stop-hook-bg-allow.sh	research_runs/2026-06-19_humanize_core_1to1/agents/agent_08/output.md	accepted
HZ-099	[x]	finished	agent_09	humanize_core_1to1_20260619	09	file	tests/test-stop-hook-legacy-compat.sh		tests/test-stop-hook-legacy-compat.sh	research_runs/2026-06-19_humanize_core_1to1/agents/agent_09/output.md	accepted
HZ-100	[x]	finished	agent_10	humanize_core_1to1_20260619	10	file	tests/test-task-tag-routing.sh		tests/test-task-tag-routing.sh	research_runs/2026-06-19_humanize_core_1to1/agents/agent_10/output.md	accepted
HZ-101	[x]	finished	agent_11	humanize_core_1to1_20260619	11	file	tests/test-template-loader.sh		tests/test-template-loader.sh	research_runs/2026-06-19_humanize_core_1to1/agents/agent_11/output.md	accepted
HZ-102	[x]	finished	agent_12	humanize_core_1to1_20260619	12	file	tests/test-template-references.sh		tests/test-template-references.sh	research_runs/2026-06-19_humanize_core_1to1/agents/agent_12/output.md	accepted
HZ-103	[x]	finished	agent_13	humanize_core_1to1_20260619	13	file	tests/test-templates-comprehensive.sh		tests/test-templates-comprehensive.sh	research_runs/2026-06-19_humanize_core_1to1/agents/agent_13/output.md	accepted
HZ-104	[x]	finished	agent_14	humanize_core_1to1_20260619	14	file	tests/test-todo-checker.sh		tests/test-todo-checker.sh	research_runs/2026-06-19_humanize_core_1to1/agents/agent_14/output.md	accepted
HZ-105	[x]	finished	agent_15	humanize_core_1to1_20260619	15	file	tests/test-unified-codex-config.sh		tests/test-unified-codex-config.sh	research_runs/2026-06-19_humanize_core_1to1/agents/agent_15/output.md	accepted
HZ-106	[x]	finished	agent_16	humanize_core_1to1_20260619	16	file	tests/test-zsh-monitor-safety.sh		tests/test-zsh-monitor-safety.sh	research_runs/2026-06-19_humanize_core_1to1/agents/agent_16/output.md	accepted
HZ-107	[x]	finished	agent_17	humanize_core_1to1_20260619	17	file	hooks/lib/loop-bg-tasks.sh		hooks/lib/loop-bg-tasks.sh	research_runs/2026-06-19_humanize_core_1to1/agents/agent_17/output.md	accepted
HZ-108	[x]	finished	agent_18	humanize_core_1to1_20260619	18	file	hooks/lib/loop-common.sh		hooks/lib/loop-common.sh	research_runs/2026-06-19_humanize_core_1to1/agents/agent_18/output.md	accepted
HZ-109	[x]	finished	agent_19	humanize_core_1to1_20260619	19	file	hooks/lib/methodology-analysis.sh		hooks/lib/methodology-analysis.sh	research_runs/2026-06-19_humanize_core_1to1/agents/agent_19/output.md	accepted
HZ-110	[x]	finished	agent_20	humanize_core_1to1_20260619	20	file	hooks/lib/project-root.sh		hooks/lib/project-root.sh	research_runs/2026-06-19_humanize_core_1to1/agents/agent_20/output.md	accepted
HZ-111	[x]	finished	agent_21	humanize_core_1to1_20260619	21	file	hooks/lib/template-loader.sh		hooks/lib/template-loader.sh	research_runs/2026-06-19_humanize_core_1to1/agents/agent_21/output.md	accepted
HZ-112	[x]	finished	agent_22	humanize_core_1to1_20260619	22	file	prompt-template/block/bitlesson-delta-empty-kb.md		prompt-template/block/bitlesson-delta-empty-kb.md	research_runs/2026-06-19_humanize_core_1to1/agents/agent_22/output.md	accepted
HZ-113	[x]	finished	agent_23	humanize_core_1to1_20260619	23	file	prompt-template/block/bitlesson-delta-inconsistent.md		prompt-template/block/bitlesson-delta-inconsistent.md	research_runs/2026-06-19_humanize_core_1to1/agents/agent_23/output.md	accepted
HZ-114	[x]	finished	agent_24	humanize_core_1to1_20260619	24	file	prompt-template/block/bitlesson-delta-invalid.md		prompt-template/block/bitlesson-delta-invalid.md	research_runs/2026-06-19_humanize_core_1to1/agents/agent_24/output.md	accepted
HZ-115	[x]	finished	agent_25	humanize_core_1to1_20260619	25	file	prompt-template/block/bitlesson-delta-missing-notes.md		prompt-template/block/bitlesson-delta-missing-notes.md	research_runs/2026-06-19_humanize_core_1to1/agents/agent_25/output.md	accepted
HZ-116	[x]	finished	agent_26	humanize_core_1to1_20260619	26	file	prompt-template/block/bitlesson-delta-missing.md		prompt-template/block/bitlesson-delta-missing.md	research_runs/2026-06-19_humanize_core_1to1/agents/agent_26/output.md	accepted
HZ-117	[x]	finished	agent_27	humanize_core_1to1_20260619	27	file	prompt-template/block/claude-eyes-timeout.md		prompt-template/block/claude-eyes-timeout.md	research_runs/2026-06-19_humanize_core_1to1/agents/agent_27/output.md	accepted
HZ-118	[x]	finished	agent_28	humanize_core_1to1_20260619	28	file	prompt-template/block/codex-review-failed.md		prompt-template/block/codex-review-failed.md	research_runs/2026-06-19_humanize_core_1to1/agents/agent_28/output.md	accepted
HZ-119	[x]	finished	agent_29	humanize_core_1to1_20260619	29	file	prompt-template/block/finalize-contract-access.md		prompt-template/block/finalize-contract-access.md	research_runs/2026-06-19_humanize_core_1to1/agents/agent_29/output.md	accepted
HZ-120	[x]	finished	agent_30	humanize_core_1to1_20260619	30	file	prompt-template/block/finalize-state-file-modification.md		prompt-template/block/finalize-state-file-modification.md	research_runs/2026-06-19_humanize_core_1to1/agents/agent_30/output.md	accepted
HZ-121	[x]	finished	agent_01	humanize_core_1to1_20260619	01	file	prompt-template/block/git-add-humanize.md		prompt-template/block/git-add-humanize.md	research_runs/2026-06-19_humanize_core_1to1/agents/agent_01/output.md	accepted
HZ-122	[x]	finished	agent_02	humanize_core_1to1_20260619	02	file	prompt-template/block/git-not-clean-humanize-local.md		prompt-template/block/git-not-clean-humanize-local.md	research_runs/2026-06-19_humanize_core_1to1/agents/agent_02/output.md	accepted
HZ-123	[x]	finished	agent_03	humanize_core_1to1_20260619	03	file	prompt-template/block/git-not-clean-untracked.md		prompt-template/block/git-not-clean-untracked.md	research_runs/2026-06-19_humanize_core_1to1/agents/agent_03/output.md	accepted
HZ-124	[x]	finished	agent_04	humanize_core_1to1_20260619	04	file	prompt-template/block/git-not-clean.md		prompt-template/block/git-not-clean.md	research_runs/2026-06-19_humanize_core_1to1/agents/agent_04/output.md	accepted
HZ-125	[x]	finished	agent_05	humanize_core_1to1_20260619	05	file	prompt-template/block/git-push.md		prompt-template/block/git-push.md	research_runs/2026-06-19_humanize_core_1to1/agents/agent_05/output.md	accepted
HZ-126	[x]	finished	agent_06	humanize_core_1to1_20260619	06	file	prompt-template/block/git-status-failed.md		prompt-template/block/git-status-failed.md	research_runs/2026-06-19_humanize_core_1to1/agents/agent_06/output.md	accepted
HZ-127	[x]	finished	agent_07	humanize_core_1to1_20260619	07	file	prompt-template/block/git-tracked-humanize.md		prompt-template/block/git-tracked-humanize.md	research_runs/2026-06-19_humanize_core_1to1/agents/agent_07/output.md	accepted
HZ-128	[x]	finished	agent_08	humanize_core_1to1_20260619	08	file	prompt-template/block/goal-tracker-bash-write.md		prompt-template/block/goal-tracker-bash-write.md	research_runs/2026-06-19_humanize_core_1to1/agents/agent_08/output.md	accepted
HZ-129	[x]	finished	agent_09	humanize_core_1to1_20260619	09	file	prompt-template/block/goal-tracker-modification.md		prompt-template/block/goal-tracker-modification.md	research_runs/2026-06-19_humanize_core_1to1/agents/agent_09/output.md	accepted
HZ-130	[x]	finished	agent_10	humanize_core_1to1_20260619	10	file	prompt-template/block/goal-tracker-not-initialized.md		prompt-template/block/goal-tracker-not-initialized.md	research_runs/2026-06-19_humanize_core_1to1/agents/agent_10/output.md	accepted
HZ-131	[x]	finished	agent_11	humanize_core_1to1_20260619	11	file	prompt-template/block/incomplete-todos.md		prompt-template/block/incomplete-todos.md	research_runs/2026-06-19_humanize_core_1to1/agents/agent_11/output.md	accepted
HZ-132	[x]	finished	agent_12	humanize_core_1to1_20260619	12	file	prompt-template/block/large-files.md		prompt-template/block/large-files.md	research_runs/2026-06-19_humanize_core_1to1/agents/agent_12/output.md	accepted
HZ-133	[x]	finished	agent_13	humanize_core_1to1_20260619	13	file	prompt-template/block/mainline-drift-stop.md		prompt-template/block/mainline-drift-stop.md	research_runs/2026-06-19_humanize_core_1to1/agents/agent_13/output.md	accepted
HZ-134	[x]	finished	agent_14	humanize_core_1to1_20260619	14	file	prompt-template/block/mainline-verdict-missing.md		prompt-template/block/mainline-verdict-missing.md	research_runs/2026-06-19_humanize_core_1to1/agents/agent_14/output.md	accepted
