agent	item_count	total_bytes	item_ids	paths
agent_15	5	44870	ADD_CAREFUL_MODE_V1_6_5-HZ-015,ADD_CAREFUL_MODE_V1_6_5-HZ-045,ADD_CAREFUL_MODE_V1_6_5-HZ-075,ADD_CAREFUL_MODE_V1_6_5-HZ-105,ADD_CAREFUL_MODE_V1_6_5-HZ-135	scripts/lib; tests/setup-fixture-mock-gh.sh; prompt-template/block/claude-eyes-timeout.md; prompt-template/block/wrong-round-number.md; tests/robustness/test-hook-system-robustness.sh
agent_16	5	284523	ADD_CAREFUL_MODE_V1_6_5-HZ-016,ADD_CAREFUL_MODE_V1_6_5-HZ-046,ADD_CAREFUL_MODE_V1_6_5-HZ-076,ADD_CAREFUL_MODE_V1_6_5-HZ-106,ADD_CAREFUL_MODE_V1_6_5-HZ-136	tests/robustness; tests/setup-monitor-test-env.sh; prompt-template/block/codex-review-failed.md; prompt-template/block/wrong-summary-location.md; tests/robustness/test-path-validation-robustness.sh
agent_17	5	33685	ADD_CAREFUL_MODE_V1_6_5-HZ-017,ADD_CAREFUL_MODE_V1_6_5-HZ-047,ADD_CAREFUL_MODE_V1_6_5-HZ-077,ADD_CAREFUL_MODE_V1_6_5-HZ-107,ADD_CAREFUL_MODE_V1_6_5-HZ-137	agents/draft-relevance-checker.md; tests/test-allowlist-validators.sh; prompt-template/block/finalize-state-file-modification.md; prompt-template/claude/finalize-phase-prompt.md; tests/robustness/test-plan-file-robustness.sh
agent_18	5	35585	ADD_CAREFUL_MODE_V1_6_5-HZ-018,ADD_CAREFUL_MODE_V1_6_5-HZ-048,ADD_CAREFUL_MODE_V1_6_5-HZ-078,ADD_CAREFUL_MODE_V1_6_5-HZ-108,ADD_CAREFUL_MODE_V1_6_5-HZ-138	commands/cancel-pr-loop.md; tests/test-ansi-parsing.sh; prompt-template/block/force-push-detected.md; prompt-template/claude/finalize-phase-skipped-prompt.md; tests/robustness/test-pr-loop-api-robustness.sh
agent_19	5	20278	ADD_CAREFUL_MODE_V1_6_5-HZ-019,ADD_CAREFUL_MODE_V1_6_5-HZ-049,ADD_CAREFUL_MODE_V1_6_5-HZ-079,ADD_CAREFUL_MODE_V1_6_5-HZ-109,ADD_CAREFUL_MODE_V1_6_5-HZ-139	commands/cancel-rlcr-loop.md; tests/test-bash-validator-patterns.sh; prompt-template/block/git-add-humanize.md; prompt-template/claude/goal-tracker-update-request.md; tests/robustness/test-session-robustness.sh
agent_20	5	92823	ADD_CAREFUL_MODE_V1_6_5-HZ-020,ADD_CAREFUL_MODE_V1_6_5-HZ-050,ADD_CAREFUL_MODE_V1_6_5-HZ-080,ADD_CAREFUL_MODE_V1_6_5-HZ-110,ADD_CAREFUL_MODE_V1_6_5-HZ-140	commands/gen-plan.md; tests/test-cancel-signal-file.sh; prompt-template/block/git-not-clean-humanize-local.md; prompt-template/claude/next-round-footer.md; tests/robustness/test-setup-scripts-robustness.sh
agent_21	5	28785	ADD_CAREFUL_MODE_V1_6_5-HZ-021,ADD_CAREFUL_MODE_V1_6_5-HZ-051,ADD_CAREFUL_MODE_V1_6_5-HZ-081,ADD_CAREFUL_MODE_V1_6_5-HZ-111,ADD_CAREFUL_MODE_V1_6_5-HZ-141	commands/start-pr-loop.md; tests/test-codex-review-merge.sh; prompt-template/block/git-not-clean-untracked.md; prompt-template/claude/next-round-prompt.md; tests/robustness/test-state-file-robustness.sh
agent_22	5	24840	ADD_CAREFUL_MODE_V1_6_5-HZ-022,ADD_CAREFUL_MODE_V1_6_5-HZ-052,ADD_CAREFUL_MODE_V1_6_5-HZ-082,ADD_CAREFUL_MODE_V1_6_5-HZ-112,ADD_CAREFUL_MODE_V1_6_5-HZ-142	commands/start-rlcr-loop.md; tests/test-error-scenarios.sh; prompt-template/block/git-not-clean.md; prompt-template/claude/open-question-notice.md; tests/robustness/test-state-transition-robustness.sh
agent_23	5	49352	ADD_CAREFUL_MODE_V1_6_5-HZ-023,ADD_CAREFUL_MODE_V1_6_5-HZ-053,ADD_CAREFUL_MODE_V1_6_5-HZ-083,ADD_CAREFUL_MODE_V1_6_5-HZ-113,ADD_CAREFUL_MODE_V1_6_5-HZ-143	hooks/check-todos-from-transcript.py; tests/test-finalize-phase.sh; prompt-template/block/git-push.md; prompt-template/claude/post-alignment-action-items.md; tests/robustness/test-template-error-robustness.sh
agent_24	5	29747	ADD_CAREFUL_MODE_V1_6_5-HZ-024,ADD_CAREFUL_MODE_V1_6_5-HZ-054,ADD_CAREFUL_MODE_V1_6_5-HZ-084,ADD_CAREFUL_MODE_V1_6_5-HZ-114,ADD_CAREFUL_MODE_V1_6_5-HZ-144	hooks/hooks.json; tests/test-gen-plan.sh; prompt-template/block/git-status-failed.md; prompt-template/claude/push-every-round-note.md; tests/robustness/test-template-stress-robustness.sh
agent_25	5	28307	ADD_CAREFUL_MODE_V1_6_5-HZ-025,ADD_CAREFUL_MODE_V1_6_5-HZ-055,ADD_CAREFUL_MODE_V1_6_5-HZ-085,ADD_CAREFUL_MODE_V1_6_5-HZ-115,ADD_CAREFUL_MODE_V1_6_5-HZ-145	hooks/loop-bash-validator.sh; tests/test-helpers.sh; prompt-template/block/goal-tracker-bash-write.md; prompt-template/claude/review-phase-prompt.md; tests/robustness/test-timeout-robustness.sh
agent_26	4	76189	ADD_CAREFUL_MODE_V1_6_5-HZ-026,ADD_CAREFUL_MODE_V1_6_5-HZ-056,ADD_CAREFUL_MODE_V1_6_5-HZ-086,ADD_CAREFUL_MODE_V1_6_5-HZ-116	hooks/loop-codex-stop-hook.sh; tests/test-humanize-escape.sh; prompt-template/block/goal-tracker-modification.md; prompt-template/codex/code-review-phase.md
agent_27	4	40869	ADD_CAREFUL_MODE_V1_6_5-HZ-027,ADD_CAREFUL_MODE_V1_6_5-HZ-057,ADD_CAREFUL_MODE_V1_6_5-HZ-087,ADD_CAREFUL_MODE_V1_6_5-HZ-117	hooks/loop-edit-validator.sh; tests/test-monitor-e2e-real.sh; prompt-template/block/goal-tracker-not-initialized.md; prompt-template/codex/full-alignment-review.md
agent_28	4	22743	ADD_CAREFUL_MODE_V1_6_5-HZ-028,ADD_CAREFUL_MODE_V1_6_5-HZ-058,ADD_CAREFUL_MODE_V1_6_5-HZ-088,ADD_CAREFUL_MODE_V1_6_5-HZ-118	hooks/loop-plan-file-validator.sh; tests/test-monitor-runtime.sh; prompt-template/block/incomplete-todos.md; prompt-template/codex/goal-tracker-update-section.md
agent_29	4	46531	ADD_CAREFUL_MODE_V1_6_5-HZ-029,ADD_CAREFUL_MODE_V1_6_5-HZ-059,ADD_CAREFUL_MODE_V1_6_5-HZ-089,ADD_CAREFUL_MODE_V1_6_5-HZ-119	hooks/loop-read-validator.sh; tests/test-plan-file-hooks.sh; prompt-template/block/large-files.md; prompt-template/codex/regular-review.md
agent_30	4	35427	ADD_CAREFUL_MODE_V1_6_5-HZ-030,ADD_CAREFUL_MODE_V1_6_5-HZ-060,ADD_CAREFUL_MODE_V1_6_5-HZ-090,ADD_CAREFUL_MODE_V1_6_5-HZ-120	hooks/loop-write-validator.sh; tests/test-plan-file-validation.sh; prompt-template/block/no-trigger-comment.md; prompt-template/plan/gen-plan-template.md
