agent	item_count	total_bytes	item_ids	paths
agent_12	5	39991	FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-012,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-042,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-072,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-102,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-132	prompt-template/codex; scripts/validate-gen-plan-io.sh; tests/test-zsh-monitor-safety.sh; prompt-template/block/wrong-directory-path.md; tests/robustness/test-goal-tracker-robustness.sh
agent_13	5	77954	FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-013,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-043,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-073,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-103,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-133	prompt-template/plan; tests/manual-monitor-test.sh; hooks/lib/loop-common.sh; prompt-template/block/wrong-file-location.md; tests/robustness/test-hook-input-robustness.sh
agent_14	5	42597	FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-014,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-044,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-074,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-104,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-134	prompt-template/pr-loop; tests/run-all-tests.sh; hooks/lib/template-loader.sh; prompt-template/block/wrong-round-file.md; tests/robustness/test-hook-system-robustness.sh
agent_15	5	34544	FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-015,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-045,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-075,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-105,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-135	scripts/lib; tests/setup-fixture-mock-gh.sh; prompt-template/block/claude-eyes-timeout.md; prompt-template/block/wrong-round-number.md; tests/robustness/test-path-validation-robustness.sh
agent_16	5	286319	FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-016,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-046,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-076,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-106,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-136	tests/robustness; tests/setup-monitor-test-env.sh; prompt-template/block/codex-review-failed.md; prompt-template/block/wrong-summary-location.md; tests/robustness/test-plan-file-robustness.sh
agent_17	5	45011	FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-017,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-047,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-077,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-107,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-137	agents/draft-relevance-checker.md; tests/test-allowlist-validators.sh; prompt-template/block/finalize-state-file-modification.md; prompt-template/claude/finalize-phase-prompt.md; tests/robustness/test-pr-loop-api-robustness.sh
agent_18	5	18997	FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-018,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-048,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-078,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-108,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-138	commands/cancel-pr-loop.md; tests/test-ansi-parsing.sh; prompt-template/block/force-push-detected.md; prompt-template/claude/finalize-phase-skipped-prompt.md; tests/robustness/test-session-robustness.sh
agent_19	5	48596	FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-019,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-049,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-079,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-109,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-139	commands/cancel-rlcr-loop.md; tests/test-bash-validator-patterns.sh; prompt-template/block/git-add-humanize.md; prompt-template/claude/goal-tracker-update-request.md; tests/robustness/test-setup-scripts-robustness.sh
agent_20	5	68291	FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-020,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-050,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-080,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-110,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-140	commands/gen-plan.md; tests/test-cancel-signal-file.sh; prompt-template/block/git-not-clean-humanize-local.md; prompt-template/claude/next-round-footer.md; tests/robustness/test-state-file-robustness.sh
agent_21	5	27280	FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-021,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-051,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-081,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-111,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-141	commands/start-pr-loop.md; tests/test-codex-review-merge.sh; prompt-template/block/git-not-clean-untracked.md; prompt-template/claude/next-round-prompt.md; tests/robustness/test-state-transition-robustness.sh
agent_22	5	23674	FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-022,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-052,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-082,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-112,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-142	commands/start-rlcr-loop.md; tests/test-error-scenarios.sh; prompt-template/block/git-not-clean.md; prompt-template/claude/post-alignment-action-items.md; tests/robustness/test-template-error-robustness.sh
agent_23	5	45045	FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-023,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-053,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-083,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-113,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-143	hooks/check-todos-from-transcript.py; tests/test-finalize-phase.sh; prompt-template/block/git-push.md; prompt-template/claude/push-every-round-note.md; tests/robustness/test-template-stress-robustness.sh
agent_24	5	29433	FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-024,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-054,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-084,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-114,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-144	hooks/hooks.json; tests/test-gen-plan.sh; prompt-template/block/git-status-failed.md; prompt-template/claude/review-phase-prompt.md; tests/robustness/test-timeout-robustness.sh
agent_25	4	20911	FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-025,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-055,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-085,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-115	hooks/loop-bash-validator.sh; tests/test-helpers.sh; prompt-template/block/goal-tracker-bash-write.md; prompt-template/codex/code-review-phase.md
agent_26	4	77819	FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-026,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-056,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-086,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-116	hooks/loop-codex-stop-hook.sh; tests/test-humanize-escape.sh; prompt-template/block/goal-tracker-modification.md; prompt-template/codex/full-alignment-review.md
agent_27	4	37748	FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-027,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-057,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-087,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-117	hooks/loop-edit-validator.sh; tests/test-monitor-e2e-real.sh; prompt-template/block/goal-tracker-not-initialized.md; prompt-template/codex/goal-tracker-update-section.md
agent_28	4	25565	FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-028,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-058,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-088,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-118	hooks/loop-plan-file-validator.sh; tests/test-monitor-runtime.sh; prompt-template/block/incomplete-todos.md; prompt-template/codex/regular-review.md
agent_29	4	45591	FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-029,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-059,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-089,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-119	hooks/loop-read-validator.sh; tests/test-plan-file-hooks.sh; prompt-template/block/large-files.md; prompt-template/plan/gen-plan-template.md
agent_30	4	34475	FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-030,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-060,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-090,FEATURE__CODEX_BYPASS_SANDBOX_ENV-HZ-120	hooks/loop-write-validator.sh; tests/test-plan-file-validation.sh; prompt-template/block/no-trigger-comment.md; prompt-template/pr-loop/codex-goal-tracker-update.md
