item_id	path_type	path	assigned_agent	bytes	sha16	depth	core_descendant_files	reason
CANCEL_WHEN_FINALIZE-HZ-021	file	hooks/loop-write-validator.sh	agent_21	7667	a8d78371cdfac0b9	2		hook or validator implementation for the RLCR state machine
CANCEL_WHEN_FINALIZE-HZ-022	file	scripts/humanize.sh	agent_22	29644	84f4ba9939003554	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
CANCEL_WHEN_FINALIZE-HZ-023	file	scripts/portable-timeout.sh	agent_23	2116	0e35de1118d19699	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
CANCEL_WHEN_FINALIZE-HZ-024	file	scripts/setup-rlcr-loop.sh	agent_24	24639	fbb50664e29713a1	2		runtime script implementing workflow, routing, monitor, validation, or state behavior
CANCEL_WHEN_FINALIZE-HZ-025	file	tests/run-all-tests.sh	agent_25	2772	3e99c808bbab1aba	2		executable specification for core algorithm behavior
CANCEL_WHEN_FINALIZE-HZ-026	file	tests/test-allowlist-validators.sh	agent_26	14573	96c979129fa57121	2		executable specification for core algorithm behavior
CANCEL_WHEN_FINALIZE-HZ-027	file	tests/test-ansi-parsing.sh	agent_27	5801	1ce1261d36446df1	2		executable specification for core algorithm behavior
CANCEL_WHEN_FINALIZE-HZ-028	file	tests/test-bash-validator-patterns.sh	agent_28	6658	8a01aab8994ab5f7	2		executable specification for core algorithm behavior
CANCEL_WHEN_FINALIZE-HZ-029	file	tests/test-cancel-signal-file.sh	agent_29	41224	bf3d0fd3da678b05	2		executable specification for core algorithm behavior
CANCEL_WHEN_FINALIZE-HZ-030	file	tests/test-error-scenarios.sh	agent_30	7691	a3d02e87805da569	2		executable specification for core algorithm behavior
CANCEL_WHEN_FINALIZE-HZ-031	file	tests/test-finalize-phase.sh	agent_01	23200	7ce4ac7e66e0f72e	2		executable specification for core algorithm behavior
CANCEL_WHEN_FINALIZE-HZ-032	file	tests/test-plan-file-hooks.sh	agent_02	34778	64c0668a3783ee0e	2		executable specification for core algorithm behavior
CANCEL_WHEN_FINALIZE-HZ-033	file	tests/test-plan-file-validation.sh	agent_03	22731	e83ca826ec9a4554	2		executable specification for core algorithm behavior
CANCEL_WHEN_FINALIZE-HZ-034	file	tests/test-state-exit-naming.sh	agent_04	8959	49e6e8153751d7b2	2		executable specification for core algorithm behavior
CANCEL_WHEN_FINALIZE-HZ-035	file	tests/test-template-loader.sh	agent_05	21290	a2219c383c2a1de7	2		executable specification for core algorithm behavior
CANCEL_WHEN_FINALIZE-HZ-036	file	tests/test-template-references.sh	agent_06	7095	8472a7490cad3071	2		executable specification for core algorithm behavior
CANCEL_WHEN_FINALIZE-HZ-037	file	tests/test-templates-comprehensive.sh	agent_07	19978	6886fbefd58a6798	2		executable specification for core algorithm behavior
CANCEL_WHEN_FINALIZE-HZ-038	file	tests/test-todo-checker.sh	agent_08	10313	538a4cf151995ea8	2		executable specification for core algorithm behavior
CANCEL_WHEN_FINALIZE-HZ-039	file	hooks/lib/loop-common.sh	agent_09	18577	737f76776e17f6e2	3		hook or validator implementation for the RLCR state machine
CANCEL_WHEN_FINALIZE-HZ-040	file	hooks/lib/template-loader.sh	agent_10	7114	5b3f234b6593e793	3		hook or validator implementation for the RLCR state machine
CANCEL_WHEN_FINALIZE-HZ-041	file	prompt-template/block/codex-review-failed.md	agent_11	441	da0e92480e856991	3		prompt/block template defining algorithmic transitions, gates, or review contracts
CANCEL_WHEN_FINALIZE-HZ-042	file	prompt-template/block/finalize-state-file-modification.md	agent_12	344	3a8a62ecc2f2239d	3		prompt/block template defining algorithmic transitions, gates, or review contracts
CANCEL_WHEN_FINALIZE-HZ-043	file	prompt-template/block/git-not-clean-humanize-local.md	agent_13	237	3560783ce38f0173	3		prompt/block template defining algorithmic transitions, gates, or review contracts
CANCEL_WHEN_FINALIZE-HZ-044	file	prompt-template/block/git-not-clean-untracked.md	agent_14	451	f43695d9bf683067	3		prompt/block template defining algorithmic transitions, gates, or review contracts
CANCEL_WHEN_FINALIZE-HZ-045	file	prompt-template/block/git-not-clean.md	agent_15	817	27fdbf4b61e9c3e8	3		prompt/block template defining algorithmic transitions, gates, or review contracts
CANCEL_WHEN_FINALIZE-HZ-046	file	prompt-template/block/git-push.md	agent_16	270	6f6a914581c44bf4	3		prompt/block template defining algorithmic transitions, gates, or review contracts
CANCEL_WHEN_FINALIZE-HZ-047	file	prompt-template/block/git-status-failed.md	agent_17	326	148c7f2135627ce2	3		prompt/block template defining algorithmic transitions, gates, or review contracts
CANCEL_WHEN_FINALIZE-HZ-048	file	prompt-template/block/goal-tracker-bash-write.md	agent_18	289	10bd3180103232ab	3		prompt/block template defining algorithmic transitions, gates, or review contracts
CANCEL_WHEN_FINALIZE-HZ-049	file	prompt-template/block/goal-tracker-modification.md	agent_19	792	f1ba1e1d57f10f0e	3		prompt/block template defining algorithmic transitions, gates, or review contracts
CANCEL_WHEN_FINALIZE-HZ-050	file	prompt-template/block/goal-tracker-not-initialized.md	agent_20	707	8e0704adfd34a85f	3		prompt/block template defining algorithmic transitions, gates, or review contracts
CANCEL_WHEN_FINALIZE-HZ-051	file	prompt-template/block/incomplete-todos.md	agent_21	442	6f11cb221b60ef09	3		prompt/block template defining algorithmic transitions, gates, or review contracts
CANCEL_WHEN_FINALIZE-HZ-052	file	prompt-template/block/large-files.md	agent_22	1088	4959ab05fe8db151	3		prompt/block template defining algorithmic transitions, gates, or review contracts
CANCEL_WHEN_FINALIZE-HZ-053	file	prompt-template/block/plan-backup-protected.md	agent_23	259	dd28f560f117299c	3		prompt/block template defining algorithmic transitions, gates, or review contracts
CANCEL_WHEN_FINALIZE-HZ-054	file	prompt-template/block/plan-file-modified.md	agent_24	383	7d2771f111a51284	3		prompt/block template defining algorithmic transitions, gates, or review contracts
CANCEL_WHEN_FINALIZE-HZ-055	file	prompt-template/block/prompt-file-write.md	agent_25	413	646f5d69c23ad448	3		prompt/block template defining algorithmic transitions, gates, or review contracts
CANCEL_WHEN_FINALIZE-HZ-056	file	prompt-template/block/schema-outdated.md	agent_26	394	4703babc4c09b3a2	3		prompt/block template defining algorithmic transitions, gates, or review contracts
CANCEL_WHEN_FINALIZE-HZ-057	file	prompt-template/block/state-file-modification.md	agent_27	238	6bb8b47b54741bbc	3		prompt/block template defining algorithmic transitions, gates, or review contracts
CANCEL_WHEN_FINALIZE-HZ-058	file	prompt-template/block/summary-bash-write.md	agent_28	302	bd85ffadfbb99a46	3		prompt/block template defining algorithmic transitions, gates, or review contracts
CANCEL_WHEN_FINALIZE-HZ-059	file	prompt-template/block/todos-file-access.md	agent_29	253	73ab064257615c4d	3		prompt/block template defining algorithmic transitions, gates, or review contracts
CANCEL_WHEN_FINALIZE-HZ-060	file	prompt-template/block/unpushed-commits.md	agent_30	348	0551bb132865f477	3		prompt/block template defining algorithmic transitions, gates, or review contracts
CANCEL_WHEN_FINALIZE-HZ-061	file	prompt-template/block/work-summary-missing.md	agent_01	335	b436e5c7da62fb36	3		prompt/block template defining algorithmic transitions, gates, or review contracts
CANCEL_WHEN_FINALIZE-HZ-062	file	prompt-template/block/wrong-directory-path.md	agent_02	152	f5ef742284113e9f	3		prompt/block template defining algorithmic transitions, gates, or review contracts
CANCEL_WHEN_FINALIZE-HZ-063	file	prompt-template/block/wrong-file-location.md	agent_03	318	7694ce22d3e717d5	3		prompt/block template defining algorithmic transitions, gates, or review contracts
CANCEL_WHEN_FINALIZE-HZ-064	file	prompt-template/block/wrong-round-file.md	agent_04	343	95e644ffc2acb524	3		prompt/block template defining algorithmic transitions, gates, or review contracts
CANCEL_WHEN_FINALIZE-HZ-065	file	prompt-template/block/wrong-round-number.md	agent_05	225	b0cda8096b43ed73	3		prompt/block template defining algorithmic transitions, gates, or review contracts
CANCEL_WHEN_FINALIZE-HZ-066	file	prompt-template/block/wrong-summary-location.md	agent_06	109	631a6877e9b14def	3		prompt/block template defining algorithmic transitions, gates, or review contracts
CANCEL_WHEN_FINALIZE-HZ-067	file	prompt-template/claude/finalize-phase-prompt.md	agent_07	1650	6c20efaa9218fdf0	3		prompt/block template defining algorithmic transitions, gates, or review contracts
CANCEL_WHEN_FINALIZE-HZ-068	file	prompt-template/claude/goal-tracker-update-request.md	agent_08	573	7562a836815c4e71	3		prompt/block template defining algorithmic transitions, gates, or review contracts
CANCEL_WHEN_FINALIZE-HZ-069	file	prompt-template/claude/next-round-footer.md	agent_09	465	8022d464c481fe85	3		prompt/block template defining algorithmic transitions, gates, or review contracts
CANCEL_WHEN_FINALIZE-HZ-070	file	prompt-template/claude/next-round-prompt.md	agent_10	1206	02e772f1156bd385	3		prompt/block template defining algorithmic transitions, gates, or review contracts
CANCEL_WHEN_FINALIZE-HZ-071	file	prompt-template/claude/post-alignment-action-items.md	agent_11	390	997a65e7b8b813f7	3		prompt/block template defining algorithmic transitions, gates, or review contracts
CANCEL_WHEN_FINALIZE-HZ-072	file	prompt-template/claude/push-every-round-note.md	agent_12	101	786793c424471d77	3		prompt/block template defining algorithmic transitions, gates, or review contracts
CANCEL_WHEN_FINALIZE-HZ-073	file	prompt-template/codex/full-alignment-review.md	agent_13	4156	8de0155896227930	3		prompt/block template defining algorithmic transitions, gates, or review contracts
CANCEL_WHEN_FINALIZE-HZ-074	file	prompt-template/codex/goal-tracker-update-section.md	agent_14	1047	b65806939b91d326	3		prompt/block template defining algorithmic transitions, gates, or review contracts
CANCEL_WHEN_FINALIZE-HZ-075	file	prompt-template/codex/regular-review.md	agent_15	3898	0e1832561c8c6381	3		prompt/block template defining algorithmic transitions, gates, or review contracts
