item_id	checkbox_state	claim_state	assigned_agent	tmux_session	slot	path_type	path	dependencies	owned_path_scope	worker_output	master_status
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-035	[x]	finished	agent_05	humanize_do-not-block-stop-when-b_1to1_20260619	05	file	config/default_config.json		config/default_config.json	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_05/output.md	accepted
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-036	[x]	finished	agent_06	humanize_do-not-block-stop-when-b_1to1_20260619	06	file	docs/bitlesson.md		docs/bitlesson.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_06/output.md	accepted
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-037	[x]	finished	agent_07	humanize_do-not-block-stop-when-b_1to1_20260619	07	file	docs/usage.md		docs/usage.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_07/output.md	accepted
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-038	[x]	finished	agent_08	humanize_do-not-block-stop-when-b_1to1_20260619	08	file	hooks/check-todos-from-transcript.py		hooks/check-todos-from-transcript.py	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_08/output.md	accepted
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-039	[x]	finished	agent_09	humanize_do-not-block-stop-when-b_1to1_20260619	09	file	hooks/hooks.json		hooks/hooks.json	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_09/output.md	accepted
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-040	[x]	finished	agent_10	humanize_do-not-block-stop-when-b_1to1_20260619	10	file	hooks/loop-bash-validator.sh		hooks/loop-bash-validator.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_10/output.md	accepted
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-041	[x]	finished	agent_11	humanize_do-not-block-stop-when-b_1to1_20260619	11	file	hooks/loop-codex-stop-hook.sh		hooks/loop-codex-stop-hook.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_11/output.md	accepted
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-042	[x]	finished	agent_12	humanize_do-not-block-stop-when-b_1to1_20260619	12	file	hooks/loop-edit-validator.sh		hooks/loop-edit-validator.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_12/output.md	accepted
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-043	[x]	finished	agent_13	humanize_do-not-block-stop-when-b_1to1_20260619	13	file	hooks/loop-plan-file-validator.sh		hooks/loop-plan-file-validator.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_13/output.md	accepted
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-044	[x]	finished	agent_14	humanize_do-not-block-stop-when-b_1to1_20260619	14	file	hooks/loop-post-bash-hook.sh		hooks/loop-post-bash-hook.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_14/output.md	accepted
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-045	[x]	finished	agent_15	humanize_do-not-block-stop-when-b_1to1_20260619	15	file	hooks/loop-read-validator.sh		hooks/loop-read-validator.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_15/output.md	accepted
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-046	[x]	finished	agent_16	humanize_do-not-block-stop-when-b_1to1_20260619	16	file	hooks/loop-write-validator.sh		hooks/loop-write-validator.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_16/output.md	accepted
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-047	[x]	finished	agent_17	humanize_do-not-block-stop-when-b_1to1_20260619	17	file	scripts/ask-codex.sh		scripts/ask-codex.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_17/output.md	accepted
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-048	[x]	finished	agent_18	humanize_do-not-block-stop-when-b_1to1_20260619	18	file	scripts/ask-gemini.sh		scripts/ask-gemini.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_18/output.md	accepted
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-049	[x]	finished	agent_19	humanize_do-not-block-stop-when-b_1to1_20260619	19	file	scripts/bitlesson-init.sh		scripts/bitlesson-init.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_19/output.md	accepted
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-050	[x]	finished	agent_20	humanize_do-not-block-stop-when-b_1to1_20260619	20	file	scripts/bitlesson-select.sh		scripts/bitlesson-select.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_20/output.md	accepted
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-051	[x]	finished	agent_21	humanize_do-not-block-stop-when-b_1to1_20260619	21	file	scripts/bitlesson-validate-delta.sh		scripts/bitlesson-validate-delta.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_21/output.md	accepted
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-052	[x]	finished	agent_22	humanize_do-not-block-stop-when-b_1to1_20260619	22	file	scripts/cancel-rlcr-loop.sh		scripts/cancel-rlcr-loop.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_22/output.md	accepted
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-053	[x]	finished	agent_23	humanize_do-not-block-stop-when-b_1to1_20260619	23	file	scripts/humanize.sh		scripts/humanize.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_23/output.md	accepted
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-054	[x]	finished	agent_24	humanize_do-not-block-stop-when-b_1to1_20260619	24	file	scripts/portable-timeout.sh		scripts/portable-timeout.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_24/output.md	accepted
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-055	[x]	finished	agent_25	humanize_do-not-block-stop-when-b_1to1_20260619	25	file	scripts/rlcr-stop-gate.sh		scripts/rlcr-stop-gate.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_25/output.md	accepted
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-056	[x]	finished	agent_26	humanize_do-not-block-stop-when-b_1to1_20260619	26	file	scripts/setup-rlcr-loop.sh		scripts/setup-rlcr-loop.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_26/output.md	accepted
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-057	[x]	finished	agent_27	humanize_do-not-block-stop-when-b_1to1_20260619	27	file	scripts/statusline.sh		scripts/statusline.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_27/output.md	accepted
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-058	[x]	finished	agent_28	humanize_do-not-block-stop-when-b_1to1_20260619	28	file	scripts/validate-gen-plan-io.sh		scripts/validate-gen-plan-io.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_28/output.md	accepted
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-059	[x]	finished	agent_29	humanize_do-not-block-stop-when-b_1to1_20260619	29	file	scripts/validate-refine-plan-io.sh		scripts/validate-refine-plan-io.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_29/output.md	accepted
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-060	[x]	finished	agent_30	humanize_do-not-block-stop-when-b_1to1_20260619	30	file	templates/bitlesson.md		templates/bitlesson.md	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_30/output.md	accepted
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-061	[x]	finished	agent_01	humanize_do-not-block-stop-when-b_1to1_20260619	01	file	tests/manual-monitor-test.sh		tests/manual-monitor-test.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_01/output.md	accepted
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-062	[x]	finished	agent_02	humanize_do-not-block-stop-when-b_1to1_20260619	02	file	tests/run-all-tests.sh		tests/run-all-tests.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_02/output.md	accepted
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-063	[x]	finished	agent_03	humanize_do-not-block-stop-when-b_1to1_20260619	03	file	tests/setup-monitor-test-env.sh		tests/setup-monitor-test-env.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_03/output.md	accepted
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-064	[x]	finished	agent_04	humanize_do-not-block-stop-when-b_1to1_20260619	04	file	tests/test-agent-teams.sh		tests/test-agent-teams.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_04/output.md	accepted
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-065	[x]	finished	agent_05	humanize_do-not-block-stop-when-b_1to1_20260619	05	file	tests/test-allowlist-validators.sh		tests/test-allowlist-validators.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_05/output.md	accepted
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-066	[x]	finished	agent_06	humanize_do-not-block-stop-when-b_1to1_20260619	06	file	tests/test-ansi-parsing.sh		tests/test-ansi-parsing.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_06/output.md	accepted
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-067	[x]	finished	agent_07	humanize_do-not-block-stop-when-b_1to1_20260619	07	file	tests/test-ask-codex.sh		tests/test-ask-codex.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_07/output.md	accepted
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-068	[x]	finished	agent_08	humanize_do-not-block-stop-when-b_1to1_20260619	08	file	tests/test-bash-validator-patterns.sh		tests/test-bash-validator-patterns.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_08/output.md	accepted
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-069	[x]	finished	agent_09	humanize_do-not-block-stop-when-b_1to1_20260619	09	file	tests/test-bitlesson-select-routing.sh		tests/test-bitlesson-select-routing.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_09/output.md	accepted
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-070	[x]	finished	agent_10	humanize_do-not-block-stop-when-b_1to1_20260619	10	file	tests/test-bitlesson-validate-delta.sh		tests/test-bitlesson-validate-delta.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_10/output.md	accepted
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-071	[x]	finished	agent_11	humanize_do-not-block-stop-when-b_1to1_20260619	11	file	tests/test-cancel-signal-file.sh		tests/test-cancel-signal-file.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_11/output.md	accepted
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-072	[x]	finished	agent_12	humanize_do-not-block-stop-when-b_1to1_20260619	12	file	tests/test-codex-hook-install.sh		tests/test-codex-hook-install.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_12/output.md	accepted
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-073	[x]	finished	agent_13	humanize_do-not-block-stop-when-b_1to1_20260619	13	file	tests/test-codex-review-merge.sh		tests/test-codex-review-merge.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_13/output.md	accepted
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-074	[x]	finished	agent_14	humanize_do-not-block-stop-when-b_1to1_20260619	14	file	tests/test-commit-history-section.sh		tests/test-commit-history-section.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_14/output.md	accepted
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-075	[x]	finished	agent_15	humanize_do-not-block-stop-when-b_1to1_20260619	15	file	tests/test-config-error-handling.sh		tests/test-config-error-handling.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_15/output.md	accepted
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-076	[x]	finished	agent_16	humanize_do-not-block-stop-when-b_1to1_20260619	16	file	tests/test-config-merge.sh		tests/test-config-merge.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_16/output.md	accepted
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-077	[x]	finished	agent_17	humanize_do-not-block-stop-when-b_1to1_20260619	17	file	tests/test-disable-nested-codex-hooks.sh		tests/test-disable-nested-codex-hooks.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_17/output.md	accepted
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-078	[x]	finished	agent_18	humanize_do-not-block-stop-when-b_1to1_20260619	18	file	tests/test-error-scenarios.sh		tests/test-error-scenarios.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_18/output.md	accepted
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-079	[x]	finished	agent_19	humanize_do-not-block-stop-when-b_1to1_20260619	19	file	tests/test-finalize-phase.sh		tests/test-finalize-phase.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_19/output.md	accepted
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-080	[x]	finished	agent_20	humanize_do-not-block-stop-when-b_1to1_20260619	20	file	tests/test-gen-plan.sh		tests/test-gen-plan.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_20/output.md	accepted
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-081	[x]	finished	agent_21	humanize_do-not-block-stop-when-b_1to1_20260619	21	file	tests/test-helpers.sh		tests/test-helpers.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_21/output.md	accepted
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-082	[x]	finished	agent_22	humanize_do-not-block-stop-when-b_1to1_20260619	22	file	tests/test-humanize-escape.sh		tests/test-humanize-escape.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_22/output.md	accepted
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-083	[x]	finished	agent_23	humanize_do-not-block-stop-when-b_1to1_20260619	23	file	tests/test-model-router.sh		tests/test-model-router.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_23/output.md	accepted
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-084	[x]	finished	agent_24	humanize_do-not-block-stop-when-b_1to1_20260619	24	file	tests/test-monitor-e2e-deletion.sh		tests/test-monitor-e2e-deletion.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_24/output.md	accepted
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-085	[x]	finished	agent_25	humanize_do-not-block-stop-when-b_1to1_20260619	25	file	tests/test-monitor-e2e-real.sh		tests/test-monitor-e2e-real.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_25/output.md	accepted
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-086	[x]	finished	agent_26	humanize_do-not-block-stop-when-b_1to1_20260619	26	file	tests/test-monitor-e2e-sigint.sh		tests/test-monitor-e2e-sigint.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_26/output.md	accepted
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-087	[x]	finished	agent_27	humanize_do-not-block-stop-when-b_1to1_20260619	27	file	tests/test-monitor-runtime.sh		tests/test-monitor-runtime.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_27/output.md	accepted
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-088	[x]	finished	agent_28	humanize_do-not-block-stop-when-b_1to1_20260619	28	file	tests/test-plan-file-hooks.sh		tests/test-plan-file-hooks.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_28/output.md	accepted
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-089	[x]	finished	agent_29	humanize_do-not-block-stop-when-b_1to1_20260619	29	file	tests/test-plan-file-validation.sh		tests/test-plan-file-validation.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_29/output.md	accepted
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-090	[x]	finished	agent_30	humanize_do-not-block-stop-when-b_1to1_20260619	30	file	tests/test-refine-plan.sh		tests/test-refine-plan.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_30/output.md	accepted
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-091	[x]	finished	agent_01	humanize_do-not-block-stop-when-b_1to1_20260619	01	file	tests/test-session-id.sh		tests/test-session-id.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_01/output.md	accepted
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-092	[x]	finished	agent_02	humanize_do-not-block-stop-when-b_1to1_20260619	02	file	tests/test-skill-monitor.sh		tests/test-skill-monitor.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_02/output.md	accepted
DO_NOT_BLOCK_STOP_WHEN_BACKGROUND_RUNNING-HZ-093	[x]	finished	agent_03	humanize_do-not-block-stop-when-b_1to1_20260619	03	file	tests/test-state-exit-naming.sh		tests/test-state-exit-naming.sh	research_runs/2026-06-19_humanize_branch_1to1/agents/agent_03/output.md	accepted
