agent	item_count	total_bytes	item_ids	paths
agent_14	7	48706	DO_NOT_WISH_CODING-HZ-014,DO_NOT_WISH_CODING-HZ-044,DO_NOT_WISH_CODING-HZ-074,DO_NOT_WISH_CODING-HZ-104,DO_NOT_WISH_CODING-HZ-134,DO_NOT_WISH_CODING-HZ-164,DO_NOT_WISH_CODING-HZ-194	prompt-template/block; hooks/loop-read-validator.sh; tests/test-bitlesson-select-routing.sh; tests/test-task-tag-routing.sh; prompt-template/block/plan-file-modified.md; prompt-template/codex/goal-tracker-update-section.md; tests/robustness/test-session-robustness.sh
agent_15	7	133294	DO_NOT_WISH_CODING-HZ-015,DO_NOT_WISH_CODING-HZ-045,DO_NOT_WISH_CODING-HZ-075,DO_NOT_WISH_CODING-HZ-105,DO_NOT_WISH_CODING-HZ-135,DO_NOT_WISH_CODING-HZ-165,DO_NOT_WISH_CODING-HZ-195	prompt-template/claude; hooks/loop-write-validator.sh; tests/test-cancel-signal-file.sh; tests/test-template-loader.sh; prompt-template/block/pr-loop-prompt-write.md; prompt-template/codex/regular-review.md; tests/robustness/test-setup-scripts-robustness.sh
agent_16	7	117395	DO_NOT_WISH_CODING-HZ-016,DO_NOT_WISH_CODING-HZ-046,DO_NOT_WISH_CODING-HZ-076,DO_NOT_WISH_CODING-HZ-106,DO_NOT_WISH_CODING-HZ-136,DO_NOT_WISH_CODING-HZ-166,DO_NOT_WISH_CODING-HZ-196	prompt-template/codex; hooks/pr-loop-stop-hook.sh; tests/test-codex-review-merge.sh; tests/test-template-references.sh; prompt-template/block/pr-loop-state-modification.md; prompt-template/plan/gen-plan-template.md; tests/robustness/test-state-file-robustness.sh
agent_17	7	57739	DO_NOT_WISH_CODING-HZ-017,DO_NOT_WISH_CODING-HZ-047,DO_NOT_WISH_CODING-HZ-077,DO_NOT_WISH_CODING-HZ-107,DO_NOT_WISH_CODING-HZ-137,DO_NOT_WISH_CODING-HZ-167,DO_NOT_WISH_CODING-HZ-197	prompt-template/plan; scripts/ask-codex.sh; tests/test-config-error-handling.sh; tests/test-templates-comprehensive.sh; prompt-template/block/prompt-file-write.md; prompt-template/pr-loop/codex-goal-tracker-update.md; tests/robustness/test-state-transition-robustness.sh
agent_18	7	44811	DO_NOT_WISH_CODING-HZ-018,DO_NOT_WISH_CODING-HZ-048,DO_NOT_WISH_CODING-HZ-078,DO_NOT_WISH_CODING-HZ-108,DO_NOT_WISH_CODING-HZ-138,DO_NOT_WISH_CODING-HZ-168,DO_NOT_WISH_CODING-HZ-198	prompt-template/pr-loop; scripts/bitlesson-init.sh; tests/test-config-merge.sh; tests/test-todo-checker.sh; prompt-template/block/schema-outdated.md; prompt-template/pr-loop/critical-requirements-has-comments.md; tests/robustness/test-template-error-robustness.sh
agent_19	7	98590	DO_NOT_WISH_CODING-HZ-019,DO_NOT_WISH_CODING-HZ-049,DO_NOT_WISH_CODING-HZ-079,DO_NOT_WISH_CODING-HZ-109,DO_NOT_WISH_CODING-HZ-139,DO_NOT_WISH_CODING-HZ-169,DO_NOT_WISH_CODING-HZ-199	scripts/lib; scripts/bitlesson-select.sh; tests/test-error-scenarios.sh; tests/test-unified-codex-config.sh; prompt-template/block/state-file-modification.md; prompt-template/pr-loop/critical-requirements-no-comments.md; tests/robustness/test-template-stress-robustness.sh
agent_20	7	62031	DO_NOT_WISH_CODING-HZ-020,DO_NOT_WISH_CODING-HZ-050,DO_NOT_WISH_CODING-HZ-080,DO_NOT_WISH_CODING-HZ-110,DO_NOT_WISH_CODING-HZ-140,DO_NOT_WISH_CODING-HZ-170,DO_NOT_WISH_CODING-HZ-200	skills/ask-codex; scripts/bitlesson-validate-delta.sh; tests/test-finalize-phase.sh; tests/test-zsh-monitor-safety.sh; prompt-template/block/stop-hook-direct-execution.md; prompt-template/pr-loop/goal-tracker-initial.md; tests/robustness/test-timeout-robustness.sh
agent_21	6	96899	DO_NOT_WISH_CODING-HZ-021,DO_NOT_WISH_CODING-HZ-051,DO_NOT_WISH_CODING-HZ-081,DO_NOT_WISH_CODING-HZ-111,DO_NOT_WISH_CODING-HZ-141,DO_NOT_WISH_CODING-HZ-171	skills/humanize; scripts/cancel-pr-loop.sh; tests/test-gen-plan.sh; hooks/lib/loop-common.sh; prompt-template/block/summary-bash-write.md; prompt-template/pr-loop/round-0-header.md
agent_22	6	20432	DO_NOT_WISH_CODING-HZ-022,DO_NOT_WISH_CODING-HZ-052,DO_NOT_WISH_CODING-HZ-082,DO_NOT_WISH_CODING-HZ-112,DO_NOT_WISH_CODING-HZ-142,DO_NOT_WISH_CODING-HZ-172	skills/humanize-gen-plan; scripts/cancel-rlcr-loop.sh; tests/test-helpers.sh; hooks/lib/template-loader.sh; prompt-template/block/todos-file-access.md; prompt-template/pr-loop/round-0-task-has-comments.md
agent_23	6	29564	DO_NOT_WISH_CODING-HZ-023,DO_NOT_WISH_CODING-HZ-053,DO_NOT_WISH_CODING-HZ-083,DO_NOT_WISH_CODING-HZ-113,DO_NOT_WISH_CODING-HZ-143,DO_NOT_WISH_CODING-HZ-173	skills/humanize-rlcr; scripts/check-bot-reactions.sh; tests/test-humanize-escape.sh; prompt-template/block/bitlesson-delta-empty-kb.md; prompt-template/block/unpushed-commits.md; prompt-template/pr-loop/round-0-task-no-comments.md
agent_24	6	306829	DO_NOT_WISH_CODING-HZ-024,DO_NOT_WISH_CODING-HZ-054,DO_NOT_WISH_CODING-HZ-084,DO_NOT_WISH_CODING-HZ-114,DO_NOT_WISH_CODING-HZ-144,DO_NOT_WISH_CODING-HZ-174	tests/robustness; scripts/check-pr-reviewer-status.sh; tests/test-model-router.sh; prompt-template/block/bitlesson-delta-inconsistent.md; prompt-template/block/work-summary-missing.md; scripts/lib/config-loader.sh
agent_25	6	18883	DO_NOT_WISH_CODING-HZ-025,DO_NOT_WISH_CODING-HZ-055,DO_NOT_WISH_CODING-HZ-085,DO_NOT_WISH_CODING-HZ-115,DO_NOT_WISH_CODING-HZ-145,DO_NOT_WISH_CODING-HZ-175	agents/bitlesson-selector.md; scripts/fetch-pr-comments.sh; tests/test-monitor-e2e-deletion.sh; prompt-template/block/bitlesson-delta-invalid.md; prompt-template/block/wrong-directory-path.md; scripts/lib/model-router.sh
agent_26	6	119242	DO_NOT_WISH_CODING-HZ-026,DO_NOT_WISH_CODING-HZ-056,DO_NOT_WISH_CODING-HZ-086,DO_NOT_WISH_CODING-HZ-116,DO_NOT_WISH_CODING-HZ-146,DO_NOT_WISH_CODING-HZ-176	agents/draft-relevance-checker.md; scripts/humanize.sh; tests/test-monitor-e2e-real.sh; prompt-template/block/bitlesson-delta-missing.md; prompt-template/block/wrong-file-location.md; scripts/lib/monitor-common.sh
agent_27	6	33096	DO_NOT_WISH_CODING-HZ-027,DO_NOT_WISH_CODING-HZ-057,DO_NOT_WISH_CODING-HZ-087,DO_NOT_WISH_CODING-HZ-117,DO_NOT_WISH_CODING-HZ-147,DO_NOT_WISH_CODING-HZ-177	agents/plan-compliance-checker.md; scripts/poll-pr-reviews.sh; tests/test-monitor-e2e-sigint.sh; prompt-template/block/claude-eyes-timeout.md; prompt-template/block/wrong-round-file.md; scripts/lib/monitor-skill.sh
agent_28	6	23417	DO_NOT_WISH_CODING-HZ-028,DO_NOT_WISH_CODING-HZ-058,DO_NOT_WISH_CODING-HZ-088,DO_NOT_WISH_CODING-HZ-118,DO_NOT_WISH_CODING-HZ-148,DO_NOT_WISH_CODING-HZ-178	agents/plan-understanding-quiz.md; scripts/portable-timeout.sh; tests/test-monitor-runtime.sh; prompt-template/block/codex-review-failed.md; prompt-template/block/wrong-round-number.md; skills/ask-codex/SKILL.md
agent_29	6	45928	DO_NOT_WISH_CODING-HZ-029,DO_NOT_WISH_CODING-HZ-059,DO_NOT_WISH_CODING-HZ-089,DO_NOT_WISH_CODING-HZ-119,DO_NOT_WISH_CODING-HZ-149,DO_NOT_WISH_CODING-HZ-179	commands/cancel-pr-loop.md; scripts/rlcr-stop-gate.sh; tests/test-plan-file-hooks.sh; prompt-template/block/finalize-state-file-modification.md; prompt-template/block/wrong-summary-location.md; skills/humanize-gen-plan/SKILL.md
agent_30	6	66084	DO_NOT_WISH_CODING-HZ-030,DO_NOT_WISH_CODING-HZ-060,DO_NOT_WISH_CODING-HZ-090,DO_NOT_WISH_CODING-HZ-120,DO_NOT_WISH_CODING-HZ-150,DO_NOT_WISH_CODING-HZ-180	commands/cancel-rlcr-loop.md; scripts/setup-pr-loop.sh; tests/test-plan-file-validation.sh; prompt-template/block/force-push-detected.md; prompt-template/claude/agent-teams-continue.md; skills/humanize-rlcr/SKILL.md
